	count	F	f_count	f_perc	fpi
407	37	0	16	43.24324324324324	0.6076825772212396
408	1855	0	653	35.2021563342318	0.11971800083524524
409	305	2	117	38.36065573770492	0.3157758679057672
410	50	1	20	40.0	0.4150374992788437
411	345	0	131	37.971014492753625	0.29195601513630337
412	10	0	4	40.0	0.4150374992788437
413	0	0	0		
414	37	0	16	43.24324324324324	0.6076825772212396
415	3	0	1	33.33333333333333	0.0
416	12	0	5	41.66666666666667	0.5145731728297582
417	66	0	30	45.45454545454545	0.7369655941662062
418	133	0	48	36.09022556390977	0.1755715645834544
419	4	2	3	75.0	2.584962500721156
420	12	1	7	58.333333333333336	1.4854268271702415
421	46	0	16	34.78260869565217	0.09310940439148147
422	55	1	21	38.18181818181819	0.30485458152842093
423	51	0	23	45.09803921568628	0.7162070339994087
424	6	2	4	66.66666666666666	2.0
425	26	0	12	46.15384615384615	0.777607578663552
426	20	0	11	55.00000000000001	1.2895066171949852
427	53	1	23	43.39622641509434	0.6166713604484944
428	7	1	4	57.14285714285714	1.4150374992788437
429	176	0	72	40.909090909090914	0.4694852833012202
430	548	0	201	36.67883211678832	0.21225983860066758
431	1576	1	553	35.088832487309645	0.11254524048937829
432	87	0	37	42.5287356321839	0.5655971758542251
433	73	0	32	43.83561643835616	0.6424479953819164
434	0	0	0		
435	36	1	14	38.88888888888889	0.3479233034203068
436	128	0	54	42.1875	0.5454341365345188
437	98	0	38	38.775510204081634	0.34103691783506696
438	1	2	1	100.0	1.0
439	27	0	14	51.85185185185185	1.106915203916512
440	59	0	24	40.67796610169492	0.4556794837761897
441	8	1	5	62.5	1.736965594166206
442	146	1	58	39.726027397260275	0.39854937649027483
443	7	2	5	71.42857142857143	2.321928094887362
444	3	0	1	33.33333333333333	0.0
445	43	0	20	46.51162790697674	0.7983661388303493
446	245	0	91	37.142857142857146	0.24100809950379498
447	316	0	126	39.87341772151899	0.40742431516896854
448	65	1	25	38.46153846153847	0.32192809488736235
449	0	0	0		
450	100	0	41	41.0	0.4749089552562425
451	9	0	4	44.44444444444444	0.6780719051126377
452	227	2	88	38.76651982378855	0.34049054591378974
453	15	1	6	40.0	0.4150374992788437
454	141	2	51	36.17021276595745	0.18057224564182084
455	0	0	0		
456	78	0	30	38.46153846153847	0.32192809488736235
457	462	0	177	38.311688311688314	0.31278744103089356
458	23	2	11	47.82608695652174	0.874469117916141
459	18	1	9	50.0	1.0
460	0	0	0		
461	0	0	0		
462	300	0	114	38.0	0.29373120305671035
463	178	0	74	41.57303370786517	0.5090136474878577
464	3522	1	1211	34.38387279954571	0.0676816052266978
465	65	0	29	44.61538461538462	0.6880559936852598
466	204	2	80	39.21568627450981	0.3677317845004871
467	652	0	253	38.80368098159509	0.3427486384719644
468	5	1	2	40.0	0.4150374992788437
469	23	1	9	39.130434782608695	0.3625700793847084
470	24	0	14	58.333333333333336	1.4854268271702415
471	444	0	156	35.13513513513514	0.11547721741993588
472	971	1	347	35.736354273944386	0.15338963371601264
473	45	0	18	40.0	0.4150374992788437
474	3	2	2	66.66666666666666	2.0
475	73	0	26	35.61643835616438	0.14585086646345485
476	6	1	3	50.0	1.0
477	91	0	33	36.26373626373626	0.18641312423088138
478	36	1	16	44.44444444444444	0.6780719051126377
479	6	0	3	50.0	1.0
480	0	0	0		
481	8	1	3	37.5	0.2630344058337938
482	121	0	50	41.32231404958678	0.4941090702700426
483	14	1	9	64.28571428571429	1.84799690655495
484	16	1	7	43.75	0.6374299206152918
485	102	1	37	36.27450980392157	0.18708555260049523
486	200	0	76	38.0	0.29373120305671035
487	8	0	5	62.5	1.736965594166206
488	35	0	14	40.0	0.4150374992788437
489	186	0	68	36.55913978494624	0.2048197918884982
490	0	0	0		
491	47	0	17	36.17021276595745	0.18057224564182084
492	246	2	85	34.552845528455286	0.07847405802308477
493	14	0	6	42.857142857142854	0.5849625007211562
494	321	1	115	35.82554517133956	0.15898952376115677
495	176	2	67	38.06818181818182	0.29790486568084606
496	7	0	4	57.14285714285714	1.4150374992788437
497	14	0	6	42.857142857142854	0.5849625007211562
498	62	0	25	40.32258064516129	0.4344028241457749
499	6	2	4	66.66666666666666	2.0
500	96	1	40	41.66666666666667	0.5145731728297582
501	25	1	11	44.0	0.6520766965796931
502	114	0	47	41.228070175438596	0.48849966121986504
503	81	0	31	38.2716049382716	0.3103401206121505
504	50	1	22	44.0	0.6520766965796931
505	31	0	12	38.70967741935484	0.33703498727757064
506	12	0	5	41.66666666666667	0.5145731728297582
507	490	0	215	43.87755102040816	0.6449050411774384
508	1	1	1	100.0	1.0
509	0	0	0		
510	80	2	30	37.5	0.2630344058337938
511	16	1	7	43.75	0.6374299206152918
512	13	0	7	53.84615384615385	1.222392421336448
513	87	0	36	41.37931034482759	0.49749965947081687
514	494	0	185	37.449392712550605	0.2599184326119376
515	40	0	18	45.0	0.7104933828050152
516	11	1	6	54.54545454545454	1.263034405833794
517	63	2	27	42.857142857142854	0.5849625007211562
518	59	2	21	35.59322033898305	0.14438990933517493
519	31	1	12	38.70967741935484	0.33703498727757064
520	19	2	8	42.10526315789473	0.5405683813627027
521	45	0	16	35.55555555555556	0.14201900487242788
522	0	0	0		
523	302	2	113	37.41721854304636	0.2579365381941151
524	276	0	110	39.85507246376812	0.40632028217773497
525	31	0	13	41.935483870967744	0.5305147166987798
526	144	0	57	39.58333333333333	0.3899465183160134
527	20	1	11	55.00000000000001	1.2895066171949852
528	30	2	16	53.333333333333336	1.1926450779423958
529	0	0	0		
530	1	0	1	100.0	1.0
531	1	0	1	100.0	1.0
532	354	1	132	37.28813559322034	0.24997825300834758
533	14	2	7	50.0	1.0
534	271	1	99	36.53136531365313	0.20309186537751173
535	3	1	2	66.66666666666666	2.0
536	24	0	11	45.83333333333333	0.7589919004962051
537	112	2	40	35.714285714285715	0.15200309344505006
538	16	0	6	37.5	0.2630344058337938
539	14	0	8	57.14285714285714	1.4150374992788437
540	23	0	10	43.47826086956522	0.6214883767462702
541	14	1	6	42.857142857142854	0.5849625007211562
542	0	0	0		
543	3	0	2	66.66666666666666	2.0
544	175	1	83	47.42857142857143	0.8514774752899119
545	7	1	4	57.14285714285714	1.4150374992788437
546	10	0	4	40.0	0.4150374992788437
547	56	0	22	39.285714285714285	0.3719687773869579
548	1	1	1	100.0	1.0
549	115	1	43	37.391304347826086	0.2563397532597856
550	82	0	36	43.90243902439025	0.6463630453852995
551	25	0	12	48.0	0.8845227825800641
552	108	0	40	37.03703703703704	0.23446525363702297
553	581	1	228	39.24268502581756	0.36936564089356133
554	32	1	13	40.625	0.4525122046975067
555	44	0	17	38.63636363636363	0.3325753390868709
556	0	0	0		
557	48	0	20	41.66666666666667	0.5145731728297582
558	15	1	8	53.333333333333336	1.1926450779423958
559	0	0	0		
560	87	1	44	50.57471264367817	1.0331668639351994
561	29	0	17	58.620689655172406	1.5025003405291832
562	19	1	8	42.10526315789473	0.5405683813627027
563	26	1	12	46.15384615384615	0.777607578663552
564	30	2	15	50.0	1.0
565	307	2	108	35.17915309446254	0.11826288161981975
566	44	2	17	38.63636363636363	0.3325753390868709
567	40	0	16	40.0	0.4150374992788437
568	95	1	34	35.78947368421053	0.15672550368745303
569	1408	0	486	34.51704545454545	0.07618956317644283
570	50	0	26	52.0	1.1154772174199359
571	7	0	3	42.857142857142854	0.5849625007211562
572	267	1	92	34.45692883895131	0.072350844224684
573	0	0	0		
574	0	0	0		
575	340	1	139	40.88235294117647	0.46788938154457876
576	2	0	1	50.0	1.0
577	31	0	18	58.06451612903226	1.4694852833012202
578	18	1	7	38.88888888888889	0.3479233034203068
579	0	0	0		
580	62	1	26	41.935483870967744	0.5305147166987798
581	96	2	36	37.5	0.2630344058337938
582	0	0	0		
583	30	0	15	50.0	1.0
584	13	0	6	46.15384615384615	0.777607578663552
585	285	0	120	42.10526315789473	0.5405683813627027
586	6	1	5	83.33333333333334	3.321928094887362
587	191	0	83	43.455497382198956	0.6201519291834561
588	37	1	18	48.64864864864865	0.9219974879987268
589	0	0	0		
590	10	1	4	40.0	0.4150374992788437
591	7	0	3	42.857142857142854	0.5849625007211562
592	116	1	45	38.793103448275865	0.3421059768249927
593	133	0	70	52.63157894736842	1.15200309344505
594	113	0	47	41.5929203539823	0.510194732319184
595	0	0	0		
596	88	1	36	40.909090909090914	0.4694852833012202
597	3297	2	1126	34.152259629966636	0.05284710146508504
598	367	2	133	36.23978201634878	0.18491771591778502
599	439	1	161	36.674259681093396	0.21197580539110944
600	60	1	21	35.0	0.1069152039165119
601	29	0	12	41.37931034482759	0.49749965947081687
602	18	1	7	38.88888888888889	0.3479233034203068
603	87	1	32	36.7816091954023	0.2186402864753403
604	1246	0	487	39.08507223113965	0.3598218866668759
605	114	1	40	35.08771929824561	0.11247472925841266
606	558	0	187	33.51254480286738	0.01161908326683342
607	65	2	26	40.0	0.4150374992788437
608	7	0	3	42.857142857142854	0.5849625007211562
609	5283	0	1813	34.31762256293773	0.06344326227853461
610	156	2	68	43.58974358974359	0.6280312226130421
611	420	1	163	38.80952380952381	0.3431036050371994
612	0	0	0		
613	0	0	0		
614	91	0	36	39.56043956043956	0.3885652879176527
615	9	0	6	66.66666666666666	2.0
616	38	2	15	39.473684210526315	0.38332863955150565
617	31	0	12	38.70967741935484	0.33703498727757064
618	105	2	39	37.142857142857146	0.24100809950379498
619	66	0	26	39.39393939393939	0.37851162325372983
620	42	0	16	38.095238095238095	0.29956028185890793
621	57	1	22	38.59649122807017	0.3301486016923308
622	17	0	8	47.05882352941176	0.8300749985576875
623	29	1	12	41.37931034482759	0.49749965947081687
