	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
137	transcript:YAL003W_mRNA	EFB1	318	303	27.0	21.0
138	transcript:YAL003W_mRNA	EFB1	319	302	36.0	21.0
139	transcript:YAL003W_mRNA	EFB1	320	301	23.0	21.0
140	transcript:YAL003W_mRNA	EFB1	327	294	24.0	21.0
141	transcript:YAL003W_mRNA	EFB1	328	293	75.0	21.0
142	transcript:YAL003W_mRNA	EFB1	336	285	28.0	21.0
143	transcript:YAL003W_mRNA	EFB1	349	272	27.0	21.0
144	transcript:YAL003W_mRNA	EFB1	355	266	37.0	21.0
145	transcript:YAL003W_mRNA	EFB1	356	265	42.0	21.0
146	transcript:YAL003W_mRNA	EFB1	357	264	31.0	21.0
147	transcript:YAL003W_mRNA	EFB1	358	263	62.0	21.0
148	transcript:YAL003W_mRNA	EFB1	359	262	30.0	21.0
149	transcript:YAL003W_mRNA	EFB1	360	261	29.0	21.0
150	transcript:YAL003W_mRNA	EFB1	361	260	57.0	21.0
151	transcript:YAL003W_mRNA	EFB1	362	259	71.0	21.0
152	transcript:YAL003W_mRNA	EFB1	363	258	90.0	21.0
153	transcript:YAL003W_mRNA	EFB1	364	257	50.0	21.0
154	transcript:YAL003W_mRNA	EFB1	365	256	28.0	21.0
155	transcript:YAL003W_mRNA	EFB1	366	255	37.0	21.0
156	transcript:YAL003W_mRNA	EFB1	367	254	91.0	21.0
157	transcript:YAL003W_mRNA	EFB1	368	253	259.0	21.0
158	transcript:YAL003W_mRNA	EFB1	369	252	128.0	21.0
159	transcript:YAL003W_mRNA	EFB1	370	251	137.0	21.0
160	transcript:YAL003W_mRNA	EFB1	371	250	41.0	21.0
161	transcript:YAL003W_mRNA	EFB1	372	249	52.0	21.0
162	transcript:YAL003W_mRNA	EFB1	373	248	42.0	21.0
163	transcript:YAL003W_mRNA	EFB1	374	247	25.0	21.0
164	transcript:YAL003W_mRNA	EFB1	375	246	33.0	21.0
165	transcript:YAL003W_mRNA	EFB1	376	245	100.0	21.0
166	transcript:YAL003W_mRNA	EFB1	377	244	96.0	21.0
167	transcript:YAL003W_mRNA	EFB1	378	243	70.0	21.0
168	transcript:YAL003W_mRNA	EFB1	379	242	61.0	21.0
169	transcript:YAL003W_mRNA	EFB1	380	241	242.0	21.0
170	transcript:YAL003W_mRNA	EFB1	381	240	58.0	21.0
171	transcript:YAL003W_mRNA	EFB1	382	239	71.0	21.0
172	transcript:YAL003W_mRNA	EFB1	383	238	34.0	21.0
173	transcript:YAL003W_mRNA	EFB1	384	237	50.0	21.0
174	transcript:YAL003W_mRNA	EFB1	385	236	84.0	21.0
175	transcript:YAL003W_mRNA	EFB1	386	235	73.0	21.0
176	transcript:YAL003W_mRNA	EFB1	387	234	61.0	21.0
177	transcript:YAL003W_mRNA	EFB1	391	230	35.0	21.0
178	transcript:YAL003W_mRNA	EFB1	392	229	57.0	21.0
179	transcript:YAL003W_mRNA	EFB1	394	227	32.0	21.0
180	transcript:YAL003W_mRNA	EFB1	395	226	49.0	21.0
181	transcript:YAL003W_mRNA	EFB1	397	224	34.0	21.0
182	transcript:YAL003W_mRNA	EFB1	398	223	56.0	21.0
183	transcript:YAL003W_mRNA	EFB1	399	222	28.0	21.0
184	transcript:YAL003W_mRNA	EFB1	400	221	36.0	21.0
185	transcript:YAL003W_mRNA	EFB1	401	220	47.0	21.0
186	transcript:YAL003W_mRNA	EFB1	402	219	75.0	21.0
187	transcript:YAL003W_mRNA	EFB1	403	218	85.0	21.0
188	transcript:YAL003W_mRNA	EFB1	404	217	44.0	21.0
189	transcript:YAL003W_mRNA	EFB1	405	216	77.0	21.0
190	transcript:YAL003W_mRNA	EFB1	406	215	54.0	21.0
191	transcript:YAL003W_mRNA	EFB1	409	212	54.0	21.0
192	transcript:YAL003W_mRNA	EFB1	410	211	26.0	21.0
193	transcript:YAL003W_mRNA	EFB1	411	210	39.0	21.0
194	transcript:YAL003W_mRNA	EFB1	412	209	40.0	21.0
195	transcript:YAL003W_mRNA	EFB1	413	208	44.0	21.0
196	transcript:YAL003W_mRNA	EFB1	414	207	145.0	21.0
197	transcript:YAL003W_mRNA	EFB1	415	206	33.0	21.0
198	transcript:YAL003W_mRNA	EFB1	418	203	179.0	21.0
199	transcript:YAL003W_mRNA	EFB1	419	202	43.0	21.0
200	transcript:YAL003W_mRNA	EFB1	420	201	39.0	21.0
201	transcript:YAL003W_mRNA	EFB1	421	200	42.0	21.0
202	transcript:YAL003W_mRNA	EFB1	422	199	25.0	21.0
203	transcript:YAL003W_mRNA	EFB1	423	198	35.0	21.0
204	transcript:YAL003W_mRNA	EFB1	424	197	65.0	21.0
205	transcript:YAL003W_mRNA	EFB1	425	196	50.0	21.0
206	transcript:YAL003W_mRNA	EFB1	427	194	26.0	21.0
207	transcript:YAL003W_mRNA	EFB1	428	193	32.0	21.0
208	transcript:YAL003W_mRNA	EFB1	433	188	42.0	21.0
209	transcript:YAL003W_mRNA	EFB1	434	187	43.0	21.0
210	transcript:YAL003W_mRNA	EFB1	435	186	48.0	21.0
211	transcript:YAL003W_mRNA	EFB1	436	185	49.0	21.0
212	transcript:YAL003W_mRNA	EFB1	437	184	30.0	21.0
213	transcript:YAL003W_mRNA	EFB1	438	183	35.0	21.0
214	transcript:YAL003W_mRNA	EFB1	439	182	55.0	21.0
215	transcript:YAL003W_mRNA	EFB1	440	181	36.0	21.0
216	transcript:YAL003W_mRNA	EFB1	441	180	43.0	21.0
217	transcript:YAL003W_mRNA	EFB1	445	176	39.0	21.0
218	transcript:YAL003W_mRNA	EFB1	446	175	25.0	21.0
219	transcript:YAL003W_mRNA	EFB1	454	167	63.0	21.0
220	transcript:YAL003W_mRNA	EFB1	455	166	27.0	21.0
221	transcript:YAL003W_mRNA	EFB1	463	158	22.0	21.0
222	transcript:YAL003W_mRNA	EFB1	465	156	35.0	21.0
223	transcript:YAL003W_mRNA	EFB1	470	151	37.0	21.0
224	transcript:YAL003W_mRNA	EFB1	474	147	46.0	21.0
225	transcript:YAL003W_mRNA	EFB1	478	143	26.0	21.0
226	transcript:YAL003W_mRNA	EFB1	486	135	29.0	21.0
227	transcript:YAL003W_mRNA	EFB1	487	134	37.0	21.0
228	transcript:YAL003W_mRNA	EFB1	548	73	26.0	21.0
229	transcript:YAR003W_mRNA	SWD1	976	305	30.0	21.0
230	transcript:YAR003W_mRNA	SWD1	1032	249	24.0	21.0
231	transcript:YAR007C_mRNA	RFA1	1725	141	40.0	21.0
232	transcript:YAR014C_mRNA	BUD14	1540	590	35.0	21.0
233	transcript:YAR014C_mRNA	BUD14	1615	515	29.0	21.0
234	transcript:YBL103C_mRNA	RTG3	898	563	29.0	21.0
235	transcript:YBL097W_mRNA	BRN1	1212	1053	43.0	21.0
236	transcript:YBL097W_mRNA	BRN1	1213	1052	44.0	21.0
237	transcript:YBL093C_mRNA	ROX3	559	104	26.0	21.0
238	transcript:YBL092W_mRNA	RPL32	14	379	25.0	21.0
239	transcript:YBL092W_mRNA	RPL32	15	378	33.0	21.0
240	transcript:YBL092W_mRNA	RPL32	16	377	40.0	21.0
241	transcript:YBL092W_mRNA	RPL32	17	376	22.0	21.0
242	transcript:YBL092W_mRNA	RPL32	34	359	63.0	21.0
243	transcript:YBL092W_mRNA	RPL32	37	356	27.0	21.0
244	transcript:YBL092W_mRNA	RPL32	46	347	26.0	21.0
245	transcript:YBL092W_mRNA	RPL32	323	70	35.0	21.0
246	transcript:YBL092W_mRNA	RPL32	325	68	76.0	21.0
247	transcript:YBL092W_mRNA	RPL32	339	54	146.0	21.0
248	transcript:YBL091C_mRNA	MAP2	65	1201	38.0	21.0
249	transcript:YBL091C_mRNA	MAP2	524	742	25.0	21.0
250	transcript:YBL087C_mRNA	RPL23A	121	293	34.0	21.0
251	transcript:YBL076C_mRNA	ILS1	3100	119	43.0	21.0
252	transcript:YBL075C_mRNA	SSA3	1631	319	74.0	21.0
253	transcript:YBL072C_mRNA	RPS8A	31	572	241.0	21.0
254	transcript:YBL071C-B_mRNA		95	4	55.0	21.0
255	transcript:YBL058W_mRNA	SHP1	1219	53	27.0	21.0
256	transcript:YBL058W_mRNA	SHP1	1252	20	36.0	21.0
257	transcript:YBL054W_mRNA	TOD6	1315	263	39.0	21.0
258	transcript:YBL054W_mRNA	TOD6	1318	260	25.0	21.0
259	transcript:YBL051C_mRNA	PIN4	507	1500	41.0	21.0
260	transcript:YBL051C_mRNA	PIN4	540	1467	23.0	21.0
261	transcript:YBL047C_mRNA	EDE1	2096	2050	25.0	21.0
262	transcript:YBL047C_mRNA	EDE1	2540	1606	56.0	21.0
263	transcript:YBL047C_mRNA	EDE1	2804	1342	25.0	21.0
264	transcript:YBL038W_mRNA	MRPL16	679	20	25.0	21.0
265	transcript:YBL036C_mRNA		520	254	36.0	21.0
266	transcript:YBL034C_mRNA	STU1	3406	1136	28.0	21.0
267	transcript:YBL032W_mRNA	HEK2	1124	22	27.0	21.0
268	transcript:YBL028C_mRNA		143	178	22.0	21.0
269	transcript:YBL027W_mRNA	RPL19B	269	301	30.0	21.0
270	transcript:YBL027W_mRNA	RPL19B	278	292	27.0	21.0
271	transcript:YBL027W_mRNA	RPL19B	291	279	81.0	21.0
272	transcript:YBL027W_mRNA	RPL19B	306	264	59.0	21.0
273	transcript:YBL027W_mRNA	RPL19B	307	263	22.0	21.0
274	transcript:YBL027W_mRNA	RPL19B	309	261	35.0	21.0
275	transcript:YBL027W_mRNA	RPL19B	312	258	42.0	21.0
276	transcript:YBL027W_mRNA	RPL19B	334	236	29.0	21.0
277	transcript:YBL027W_mRNA	RPL19B	358	212	28.0	21.0
278	transcript:YBL027W_mRNA	RPL19B	381	189	22.0	21.0
279	transcript:YBL027W_mRNA	RPL19B	416	154	23.0	21.0
280	transcript:YBL027W_mRNA	RPL19B	419	151	42.0	21.0
281	transcript:YBL027W_mRNA	RPL19B	424	146	40.0	21.0
282	transcript:YBL027W_mRNA	RPL19B	426	144	119.0	21.0
283	transcript:YBL027W_mRNA	RPL19B	427	143	41.0	21.0
284	transcript:YBL027W_mRNA	RPL19B	429	141	33.0	21.0
285	transcript:YBL027W_mRNA	RPL19B	430	140	79.0	21.0
286	transcript:YBL027W_mRNA	RPL19B	432	138	90.0	21.0
287	transcript:YBL027W_mRNA	RPL19B	433	137	25.0	21.0
288	transcript:YBL027W_mRNA	RPL19B	434	136	29.0	21.0
289	transcript:YBL027W_mRNA	RPL19B	436	134	35.0	21.0
290	transcript:YBL027W_mRNA	RPL19B	442	128	27.0	21.0
291	transcript:YBL027W_mRNA	RPL19B	443	127	32.0	21.0
292	transcript:YBL027W_mRNA	RPL19B	444	126	23.0	21.0
293	transcript:YBL027W_mRNA	RPL19B	445	125	25.0	21.0
294	transcript:YBL027W_mRNA	RPL19B	449	121	60.0	21.0
295	transcript:YBL027W_mRNA	RPL19B	450	120	73.0	21.0
296	transcript:YBL027W_mRNA	RPL19B	452	118	27.0	21.0
297	transcript:YBL027W_mRNA	RPL19B	453	117	47.0	21.0
298	transcript:YBL027W_mRNA	RPL19B	454	116	29.0	21.0
299	transcript:YBL027W_mRNA	RPL19B	455	115	31.0	21.0
300	transcript:YBL027W_mRNA	RPL19B	456	114	45.0	21.0
301	transcript:YBL027W_mRNA	RPL19B	457	113	22.0	21.0
302	transcript:YBL027W_mRNA	RPL19B	460	110	42.0	21.0
303	transcript:YBL027W_mRNA	RPL19B	461	109	31.0	21.0
304	transcript:YBL027W_mRNA	RPL19B	462	108	23.0	21.0
305	transcript:YBL027W_mRNA	RPL19B	466	104	52.0	21.0
306	transcript:YBL027W_mRNA	RPL19B	467	103	26.0	21.0
307	transcript:YBL027W_mRNA	RPL19B	469	101	35.0	21.0
308	transcript:YBL027W_mRNA	RPL19B	470	100	49.0	21.0
309	transcript:YBL027W_mRNA	RPL19B	471	99	23.0	21.0
310	transcript:YBL027W_mRNA	RPL19B	472	98	30.0	21.0
311	transcript:YBL027W_mRNA	RPL19B	473	97	86.0	21.0
312	transcript:YBL027W_mRNA	RPL19B	474	96	29.0	21.0
313	transcript:YBL027W_mRNA	RPL19B	475	95	43.0	21.0
314	transcript:YBL027W_mRNA	RPL19B	476	94	22.0	21.0
315	transcript:YBL027W_mRNA	RPL19B	481	89	24.0	21.0
316	transcript:YBL027W_mRNA	RPL19B	487	83	84.0	21.0
317	transcript:YBL027W_mRNA	RPL19B	488	82	60.0	21.0
318	transcript:YBL027W_mRNA	RPL19B	489	81	22.0	21.0
319	transcript:YBL027W_mRNA	RPL19B	493	77	51.0	21.0
320	transcript:YBL027W_mRNA	RPL19B	495	75	22.0	21.0
321	transcript:YBL027W_mRNA	RPL19B	496	74	33.0	21.0
322	transcript:YBL027W_mRNA	RPL19B	502	68	25.0	21.0
323	transcript:YBL027W_mRNA	RPL19B	516	54	39.0	21.0
324	transcript:YBL024W_mRNA	NCL1	952	1103	28.0	21.0
325	transcript:YBL017C_mRNA	PEP1	4479	261	23.0	21.0
326	transcript:YBL011W_mRNA	SCT1	2188	92	24.0	21.0
327	transcript:YBL007C_mRNA	SLA1	1734	2001	28.0	21.0
328	transcript:YBL006C_mRNA	LDB7	472	71	22.0	21.0
329	transcript:YBL004W_mRNA	UTP20	7239	243	22.0	21.0
330	transcript:YBL003C_mRNA	HTA2	392	7	91.0	21.0
331	transcript:YBR007C_mRNA	DSF2	2080	131	28.0	21.0
332	transcript:YBR009C_mRNA	HHF1	220	92	31.0	21.0
333	transcript:YBR009C_mRNA	HHF1	256	56	72.0	21.0
334	transcript:YBR009C_mRNA	HHF1	260	52	22.0	21.0
335	transcript:YBR009C_mRNA	HHF1	292	20	47.0	21.0
336	transcript:YBR010W_mRNA	HHT1	410	1	25.0	21.0
337	transcript:YBR011C_mRNA	IPP1	57	807	23.0	21.0
338	transcript:YBR011C_mRNA	IPP1	172	692	54.0	21.0
339	transcript:YBR011C_mRNA	IPP1	452	412	36.0	21.0
340	transcript:YBR025C_mRNA	OLA1	685	500	66.0	21.0
341	transcript:YBR025C_mRNA	OLA1	1133	52	74.0	21.0
342	transcript:YBR031W_mRNA	RPL4A	556	533	29.0	21.0
343	transcript:YBR031W_mRNA	RPL4A	612	477	23.0	21.0
344	transcript:YBR031W_mRNA	RPL4A	635	454	24.0	21.0
345	transcript:YBR031W_mRNA	RPL4A	946	143	23.0	21.0
346	transcript:YBR031W_mRNA	RPL4A	1034	55	65.0	21.0
347	transcript:YBR048W_mRNA	RPS11B	1	470	23.0	21.0
348	transcript:YBR048W_mRNA	RPS11B	11	460	137.0	21.0
349	transcript:YBR048W_mRNA	RPS11B	13	458	23.0	21.0
350	transcript:YBR048W_mRNA	RPS11B	15	456	39.0	21.0
351	transcript:YBR048W_mRNA	RPS11B	18	453	25.0	21.0
352	transcript:YBR048W_mRNA	RPS11B	20	451	26.0	21.0
353	transcript:YBR048W_mRNA	RPS11B	46	425	22.0	21.0
354	transcript:YBR048W_mRNA	RPS11B	50	421	22.0	21.0
355	transcript:YBR048W_mRNA	RPS11B	51	420	23.0	21.0
356	transcript:YBR048W_mRNA	RPS11B	53	418	29.0	21.0
357	transcript:YBR048W_mRNA	RPS11B	54	417	23.0	21.0
358	transcript:YBR048W_mRNA	RPS11B	55	416	37.0	21.0
359	transcript:YBR048W_mRNA	RPS11B	56	415	47.0	21.0
360	transcript:YBR048W_mRNA	RPS11B	58	413	31.0	21.0
361	transcript:YBR048W_mRNA	RPS11B	62	409	39.0	21.0
362	transcript:YBR048W_mRNA	RPS11B	63	408	46.0	21.0
363	transcript:YBR048W_mRNA	RPS11B	64	407	40.0	21.0
364	transcript:YBR048W_mRNA	RPS11B	65	406	39.0	21.0
365	transcript:YBR048W_mRNA	RPS11B	79	392	77.0	21.0
366	transcript:YBR048W_mRNA	RPS11B	80	391	25.0	21.0
367	transcript:YBR048W_mRNA	RPS11B	81	390	27.0	21.0
368	transcript:YBR048W_mRNA	RPS11B	82	389	31.0	21.0
369	transcript:YBR048W_mRNA	RPS11B	90	381	38.0	21.0
370	transcript:YBR048W_mRNA	RPS11B	91	380	42.0	21.0
371	transcript:YBR048W_mRNA	RPS11B	92	379	45.0	21.0
372	transcript:YBR048W_mRNA	RPS11B	93	378	89.0	21.0
373	transcript:YBR048W_mRNA	RPS11B	94	377	38.0	21.0
374	transcript:YBR048W_mRNA	RPS11B	97	374	26.0	21.0
375	transcript:YBR048W_mRNA	RPS11B	98	373	60.0	21.0
376	transcript:YBR048W_mRNA	RPS11B	99	372	37.0	21.0
377	transcript:YBR048W_mRNA	RPS11B	101	370	33.0	21.0
378	transcript:YBR048W_mRNA	RPS11B	102	369	65.0	21.0
379	transcript:YBR048W_mRNA	RPS11B	103	368	28.0	21.0
380	transcript:YBR048W_mRNA	RPS11B	104	367	32.0	21.0
381	transcript:YBR048W_mRNA	RPS11B	106	365	25.0	21.0
382	transcript:YBR048W_mRNA	RPS11B	108	363	25.0	21.0
383	transcript:YBR048W_mRNA	RPS11B	109	362	38.0	21.0
384	transcript:YBR048W_mRNA	RPS11B	112	359	47.0	21.0
385	transcript:YBR048W_mRNA	RPS11B	117	354	51.0	21.0
386	transcript:YBR048W_mRNA	RPS11B	139	332	26.0	21.0
387	transcript:YBR048W_mRNA	RPS11B	142	329	32.0	21.0
388	transcript:YBR048W_mRNA	RPS11B	143	328	24.0	21.0
389	transcript:YBR048W_mRNA	RPS11B	144	327	32.0	21.0
390	transcript:YBR048W_mRNA	RPS11B	145	326	38.0	21.0
391	transcript:YBR048W_mRNA	RPS11B	148	323	27.0	21.0
392	transcript:YBR048W_mRNA	RPS11B	149	322	27.0	21.0
393	transcript:YBR048W_mRNA	RPS11B	155	316	22.0	21.0
394	transcript:YBR048W_mRNA	RPS11B	156	315	28.0	21.0
395	transcript:YBR048W_mRNA	RPS11B	158	313	50.0	21.0
396	transcript:YBR048W_mRNA	RPS11B	159	312	30.0	21.0
397	transcript:YBR048W_mRNA	RPS11B	160	311	37.0	21.0
398	transcript:YBR048W_mRNA	RPS11B	161	310	24.0	21.0
399	transcript:YBR048W_mRNA	RPS11B	163	308	27.0	21.0
400	transcript:YBR048W_mRNA	RPS11B	164	307	144.0	21.0
401	transcript:YBR048W_mRNA	RPS11B	165	306	35.0	21.0
402	transcript:YBR048W_mRNA	RPS11B	166	305	36.0	21.0
