	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
37	rna-XM_708542.1	XM_708542.1	168	1113	24.0	19.0
38	rna-XM_708542.1	XM_708542.1	178	1103	590.0	19.0
39	rna-XM_708542.1	XM_708542.1	179	1102	26.0	19.0
40	rna-XM_708542.1	XM_708542.1	194	1087	22.0	19.0
41	rna-XM_708542.1	XM_708542.1	196	1085	20.0	19.0
42	rna-XM_708542.1	XM_708542.1	230	1051	86.0	19.0
43	rna-XM_708542.1	XM_708542.1	242	1039	36.0	19.0
44	rna-XM_708542.1	XM_708542.1	245	1036	47.0	19.0
45	rna-XM_708542.1	XM_708542.1	246	1035	23.0	19.0
46	rna-XM_708542.1	XM_708542.1	247	1034	20.0	19.0
47	rna-XM_708542.1	XM_708542.1	257	1024	20.0	19.0
48	rna-XM_708542.1	XM_708542.1	269	1012	21.0	19.0
49	rna-XM_708542.1	XM_708542.1	281	1000	31.0	19.0
50	rna-XM_708542.1	XM_708542.1	287	994	23.0	19.0
51	rna-XM_708542.1	XM_708542.1	332	949	70.0	19.0
52	rna-XM_708542.1	XM_708542.1	334	947	22.0	19.0
53	rna-XM_708542.1	XM_708542.1	335	946	26.0	19.0
54	rna-XM_708542.1	XM_708542.1	338	943	66.0	19.0
55	rna-XM_708542.1	XM_708542.1	341	940	26.0	19.0
56	rna-XM_708542.1	XM_708542.1	343	938	20.0	19.0
57	rna-XM_708542.1	XM_708542.1	344	937	50.0	19.0
58	rna-XM_708542.1	XM_708542.1	347	934	38.0	19.0
59	rna-XM_708542.1	XM_708542.1	352	929	29.0	19.0
60	rna-XM_708542.1	XM_708542.1	353	928	34.0	19.0
61	rna-XM_708542.1	XM_708542.1	354	927	21.0	19.0
62	rna-XM_708542.1	XM_708542.1	452	829	21.0	19.0
63	rna-XM_708542.1	XM_708542.1	470	811	30.0	19.0
64	rna-XM_708542.1	XM_708542.1	473	808	28.0	19.0
65	rna-XM_708542.1	XM_708542.1	527	754	65.0	19.0
66	rna-XM_708542.1	XM_708542.1	534	747	56.0	19.0
67	rna-XM_708542.1	XM_708542.1	566	715	23.0	19.0
68	rna-XM_708553.2	XM_708553.2	798	690	28.0	19.0
69	rna-XM_708570.1	XM_708570.1	164	154	20.0	19.0
70	rna-XM_708572.1	XM_708572.1	381	30	24.0	19.0
71	rna-XM_708576.2	XM_708576.2	239	1699	31.0	19.0
72	rna-XM_708576.2	XM_708576.2	629	1309	50.0	19.0
73	rna-XM_708576.2	XM_708576.2	1080	858	21.0	19.0
74	rna-XM_708576.2	XM_708576.2	1205	733	33.0	19.0
75	rna-XM_705770.2	XM_705770.2	2114	1978	23.0	19.0
76	rna-XM_705770.2	XM_705770.2	2156	1936	23.0	19.0
77	rna-XM_705770.2	XM_705770.2	2160	1932	20.0	19.0
78	rna-XM_705770.2	XM_705770.2	2162	1930	20.0	19.0
79	rna-XM_705770.2	XM_705770.2	2234	1858	21.0	19.0
80	rna-XM_705770.2	XM_705770.2	2308	1784	24.0	19.0
81	rna-XM_710785.1	XM_710785.1	211	377	32.0	19.0
82	rna-XM_713365.1	XM_713365.1	1441	665	20.0	19.0
83	rna-XM_704918.2	XM_704918.2	535	461	20.0	19.0
84	rna-XM_704918.2	XM_704918.2	598	398	21.0	19.0
85	rna-XM_019475113.1	XM_019475113.1	21	378	21.0	19.0
86	rna-XM_019475113.1	XM_019475113.1	80	319	51.0	19.0
87	rna-XM_019475113.1	XM_019475113.1	101	298	31.0	19.0
88	rna-XM_019475113.1	XM_019475113.1	128	271	36.0	19.0
89	rna-XM_019475113.1	XM_019475113.1	144	255	20.0	19.0
90	rna-XM_019475113.1	XM_019475113.1	198	201	27.0	19.0
91	rna-XM_713748.2	XM_713748.2	4	434	27.0	19.0
92	rna-XM_713748.2	XM_713748.2	40	398	21.0	19.0
93	rna-XM_713748.2	XM_713748.2	41	397	22.0	19.0
94	rna-XM_713748.2	XM_713748.2	42	396	47.0	19.0
95	rna-XM_713748.2	XM_713748.2	43	395	26.0	19.0
96	rna-XM_713748.2	XM_713748.2	57	381	35.0	19.0
97	rna-XM_713748.2	XM_713748.2	58	380	25.0	19.0
98	rna-XM_713748.2	XM_713748.2	60	378	28.0	19.0
99	rna-XM_713748.2	XM_713748.2	61	377	26.0	19.0
100	rna-XM_713748.2	XM_713748.2	62	376	33.0	19.0
101	rna-XM_713748.2	XM_713748.2	65	373	24.0	19.0
102	rna-XM_713748.2	XM_713748.2	116	322	24.0	19.0
103	rna-XM_713748.2	XM_713748.2	120	318	25.0	19.0
104	rna-XM_713748.2	XM_713748.2	127	311	20.0	19.0
105	rna-XM_713748.2	XM_713748.2	133	305	21.0	19.0
106	rna-XM_713748.2	XM_713748.2	142	296	40.0	19.0
107	rna-XM_713748.2	XM_713748.2	144	294	40.0	19.0
108	rna-XM_713748.2	XM_713748.2	156	282	29.0	19.0
109	rna-XM_713748.2	XM_713748.2	157	281	35.0	19.0
110	rna-XM_713748.2	XM_713748.2	179	259	20.0	19.0
111	rna-XM_713748.2	XM_713748.2	204	234	20.0	19.0
112	rna-XM_713748.2	XM_713748.2	207	231	20.0	19.0
113	rna-XM_713748.2	XM_713748.2	208	230	27.0	19.0
114	rna-XM_713748.2	XM_713748.2	209	229	27.0	19.0
115	rna-XM_713748.2	XM_713748.2	210	228	39.0	19.0
116	rna-XM_713748.2	XM_713748.2	211	227	41.0	19.0
117	rna-XM_713748.2	XM_713748.2	229	209	28.0	19.0
118	rna-XM_713748.2	XM_713748.2	230	208	27.0	19.0
119	rna-XM_713748.2	XM_713748.2	231	207	23.0	19.0
120	rna-XM_713748.2	XM_713748.2	233	205	39.0	19.0
121	rna-XM_713748.2	XM_713748.2	234	204	26.0	19.0
122	rna-XM_713748.2	XM_713748.2	235	203	31.0	19.0
123	rna-XM_713748.2	XM_713748.2	237	201	23.0	19.0
124	rna-XM_713748.2	XM_713748.2	238	200	35.0	19.0
125	rna-XM_713748.2	XM_713748.2	243	195	20.0	19.0
126	rna-XM_713748.2	XM_713748.2	244	194	20.0	19.0
127	rna-XM_713748.2	XM_713748.2	280	158	46.0	19.0
128	rna-XM_713748.2	XM_713748.2	299	139	55.0	19.0
129	rna-XM_713748.2	XM_713748.2	437	1	23.0	19.0
130	rna-XM_712519.2	XM_712519.2	1343	532	40.0	19.0
131	rna-XM_712522.2	XM_712522.2	117	384	32.0	19.0
132	rna-XM_712526.2	XM_712526.2	683	2371	31.0	19.0
133	rna-XM_712555.2	XM_712555.2	1877	157	62.0	19.0
134	rna-XM_712560.1	XM_712560.1	634	827	20.0	19.0
135	rna-XM_706795.1	XM_706795.1	584	154	20.0	19.0
136	rna-XM_718485.1	XM_718485.1	272	451	22.0	19.0
137	rna-XM_718485.1	XM_718485.1	386	337	45.0	19.0
138	rna-XM_718485.1	XM_718485.1	454	269	34.0	19.0
139	rna-XM_706112.2	XM_706112.2	994	128	29.0	19.0
140	rna-XM_706117.2	XM_706117.2	623	904	46.0	19.0
141	rna-XM_706117.2	XM_706117.2	753	774	247.0	19.0
142	rna-XM_019475147.1	XM_019475147.1	263	151	182.0	19.0
143	rna-XM_708831.2	XM_708831.2	1134	885	33.0	19.0
144	rna-XM_708826.1	XM_708826.1	2	406	20.0	19.0
145	rna-XM_708702.2	XM_708702.2	653	424	20.0	19.0
146	rna-XM_708702.2	XM_708702.2	687	390	23.0	19.0
147	rna-XM_708702.2	XM_708702.2	690	387	22.0	19.0
148	rna-XM_708702.2	XM_708702.2	776	301	87.0	19.0
149	rna-XM_019475165.1	XM_019475165.1	323	88	37.0	19.0
150	rna-XM_706488.2	XM_706488.2	3485	916	23.0	19.0
151	rna-XM_706471.2	XM_706471.2	1748	1045	37.0	19.0
152	rna-XM_706471.2	XM_706471.2	2252	541	23.0	19.0
153	rna-XM_706471.2	XM_706471.2	2310	483	38.0	19.0
154	rna-XM_706471.2	XM_706471.2	2357	436	31.0	19.0
155	rna-XM_717055.2	XM_717055.2	3480	162	20.0	19.0
156	rna-XM_717059.1	XM_717059.1	43	767	20.0	19.0
157	rna-XM_019475180.1	XM_019475180.1	2506	470	20.0	19.0
158	rna-XM_019475180.1	XM_019475180.1	2537	439	29.0	19.0
159	rna-XM_709943.1	XM_709943.1	24	816	31.0	19.0
160	rna-XM_709943.1	XM_709943.1	32	808	32.0	19.0
161	rna-XM_709943.1	XM_709943.1	33	807	24.0	19.0
162	rna-XM_709943.1	XM_709943.1	34	806	30.0	19.0
163	rna-XM_709943.1	XM_709943.1	35	805	35.0	19.0
164	rna-XM_709943.1	XM_709943.1	44	796	34.0	19.0
165	rna-XM_709943.1	XM_709943.1	51	789	552.0	19.0
166	rna-XM_709943.1	XM_709943.1	65	775	27.0	19.0
167	rna-XM_709943.1	XM_709943.1	134	706	20.0	19.0
168	rna-XM_709943.1	XM_709943.1	135	705	20.0	19.0
169	rna-XM_709943.1	XM_709943.1	136	704	20.0	19.0
170	rna-XM_709943.1	XM_709943.1	145	695	28.0	19.0
171	rna-XM_709943.1	XM_709943.1	146	694	24.0	19.0
172	rna-XM_709943.1	XM_709943.1	148	692	26.0	19.0
173	rna-XM_709943.1	XM_709943.1	153	687	21.0	19.0
174	rna-XM_709943.1	XM_709943.1	156	684	23.0	19.0
175	rna-XM_019475187.1	XM_019475187.1	1625	358	25.0	19.0
176	rna-XM_709968.1	XM_709968.1	68	871	36.0	19.0
177	rna-XM_705397.2	XM_705397.2	31	500	115.0	19.0
178	rna-XM_705397.2	XM_705397.2	53	478	123.0	19.0
179	rna-XM_705397.2	XM_705397.2	59	472	21.0	19.0
180	rna-XM_705388.2	XM_705388.2	36	1668	35.0	19.0
181	rna-XM_705388.2	XM_705388.2	47	1657	51.0	19.0
182	rna-XM_705388.2	XM_705388.2	1452	252	22.0	19.0
183	rna-XM_717410.1	XM_717410.1	224	2647	28.0	19.0
184	rna-XM_717410.1	XM_717410.1	242	2629	21.0	19.0
185	rna-XM_717427.1	XM_717427.1	13	347	37.0	19.0
186	rna-XM_717427.1	XM_717427.1	73	287	73.0	19.0
187	rna-XM_717427.1	XM_717427.1	108	252	21.0	19.0
188	rna-XM_717527.2	XM_717527.2	104	5065	56.0	19.0
189	rna-XM_717527.2	XM_717527.2	221	4948	55.0	19.0
190	rna-XM_717527.2	XM_717527.2	239	4930	174.0	19.0
191	rna-XM_717527.2	XM_717527.2	3682	1487	22.0	19.0
192	rna-XM_019475213.1	XM_019475213.1	587	1942	25.0	19.0
193	rna-XM_019475213.1	XM_019475213.1	1439	1090	22.0	19.0
194	rna-XM_710225.2	XM_710225.2	6542	3319	30.0	19.0
195	rna-XM_715872.2	XM_715872.2	59	2032	94.0	19.0
196	rna-XM_715866.2	XM_715866.2	1933	428	29.0	19.0
197	rna-XM_019475220.1	XM_019475220.1	72	228	35.0	19.0
198	rna-XM_019475220.1	XM_019475220.1	74	226	23.0	19.0
199	rna-XM_019475220.1	XM_019475220.1	82	218	25.0	19.0
200	rna-XM_019475220.1	XM_019475220.1	84	216	28.0	19.0
201	rna-XM_019475220.1	XM_019475220.1	126	174	21.0	19.0
202	rna-XM_019475220.1	XM_019475220.1	140	160	29.0	19.0
203	rna-XM_019475220.1	XM_019475220.1	141	159	39.0	19.0
204	rna-XM_019475220.1	XM_019475220.1	143	157	39.0	19.0
205	rna-XM_019475220.1	XM_019475220.1	162	138	35.0	19.0
206	rna-XM_019475220.1	XM_019475220.1	199	101	20.0	19.0
207	rna-XM_715844.1	XM_715844.1	212	1867	48.0	19.0
208	rna-XM_715844.1	XM_715844.1	996	1083	35.0	19.0
209	rna-XM_715844.1	XM_715844.1	1081	998	43.0	19.0
210	rna-XM_715844.1	XM_715844.1	1083	996	31.0	19.0
211	rna-XM_715844.1	XM_715844.1	1134	945	44.0	19.0
212	rna-XM_715844.1	XM_715844.1	1143	936	20.0	19.0
213	rna-XM_715844.1	XM_715844.1	1148	931	23.0	19.0
214	rna-XM_715844.1	XM_715844.1	1149	930	28.0	19.0
215	rna-XM_715844.1	XM_715844.1	1170	909	61.0	19.0
216	rna-XM_715844.1	XM_715844.1	1211	868	26.0	19.0
217	rna-XM_715844.1	XM_715844.1	1257	822	20.0	19.0
218	rna-XM_715844.1	XM_715844.1	1259	820	51.0	19.0
219	rna-XM_715844.1	XM_715844.1	1260	819	25.0	19.0
220	rna-XM_715844.1	XM_715844.1	1265	814	26.0	19.0
221	rna-XM_715844.1	XM_715844.1	1266	813	22.0	19.0
222	rna-XM_715844.1	XM_715844.1	1267	812	34.0	19.0
223	rna-XM_715844.1	XM_715844.1	1288	791	22.0	19.0
224	rna-XM_715844.1	XM_715844.1	1290	789	26.0	19.0
225	rna-XM_715844.1	XM_715844.1	1355	724	22.0	19.0
226	rna-XM_715840.2	XM_715840.2	965	403	33.0	19.0
227	rna-XM_707825.2	XM_707825.2	101	1183	22.0	19.0
228	rna-XM_707823.1	XM_707823.1	157	401	27.0	19.0
229	rna-XM_707822.2	XM_707822.2	845	2071	55.0	19.0
230	rna-XM_707822.2	XM_707822.2	866	2050	26.0	19.0
231	rna-XM_707822.2	XM_707822.2	947	1969	30.0	19.0
232	rna-XM_709806.2	XM_709806.2	2057	292	41.0	19.0
233	rna-XM_709819.1	XM_709819.1	519	465	23.0	19.0
234	rna-XM_707710.1	XM_707710.1	373	248	36.0	19.0
235	rna-XM_710962.1	XM_710962.1	302	1201	51.0	19.0
236	rna-XM_019475256.1	XM_019475256.1	18	339	45.0	19.0
237	rna-XM_705056.2	XM_705056.2	174	1203	32.0	19.0
238	rna-XM_705056.2	XM_705056.2	190	1187	22.0	19.0
239	rna-XM_705056.2	XM_705056.2	324	1053	48.0	19.0
240	rna-XM_707506.1	XM_707506.1	712	1037	106.0	19.0
241	rna-XM_707492.2	XM_707492.2	4	578	20.0	19.0
242	rna-XM_709171.2	XM_709171.2	1109	655	28.0	19.0
243	rna-XM_705590.2	XM_705590.2	57	1113	20.0	19.0
244	rna-XM_705590.2	XM_705590.2	107	1063	35.0	19.0
245	rna-XM_705590.2	XM_705590.2	534	636	26.0	19.0
246	rna-XM_705590.2	XM_705590.2	911	259	22.0	19.0
247	rna-XM_709322.1	XM_709322.1	116	217	24.0	19.0
248	rna-XM_709306.2	XM_709306.2	173	2104	23.0	19.0
249	rna-XM_712043.2	XM_712043.2	2102	5146	32.0	19.0
250	rna-XM_712051.1	XM_712051.1	290	499	40.0	19.0
251	rna-XM_712051.1	XM_712051.1	323	466	22.0	19.0
252	rna-XM_712051.1	XM_712051.1	519	270	26.0	19.0
253	rna-XM_712051.1	XM_712051.1	520	269	22.0	19.0
254	rna-XM_712051.1	XM_712051.1	757	32	92.0	19.0
255	rna-XM_712744.1	XM_712744.1	168	240	21.0	19.0
256	rna-XM_712709.1	XM_712709.1	32	628	28.0	19.0
257	rna-XM_712666.2	XM_712666.2	1145	1543	27.0	19.0
258	rna-XM_712666.2	XM_712666.2	1996	692	46.0	19.0
259	rna-XM_713429.2	XM_713429.2	203	3430	312.0	19.0
260	rna-XM_716626.1	XM_716626.1	314	307	39.0	19.0
261	rna-XM_716619.1	XM_716619.1	332	166	23.0	19.0
262	rna-XM_714842.1	XM_714842.1	366	210	51.0	19.0
263	rna-XM_714842.1	XM_714842.1	392	184	22.0	19.0
264	rna-XM_714842.1	XM_714842.1	542	34	21.0	19.0
265	rna-XM_714845.2	XM_714845.2	2943	966	43.0	19.0
266	rna-XM_714889.1	XM_714889.1	345	45	22.0	19.0
267	rna-XM_714941.1	XM_714941.1	578	1147	40.0	19.0
268	rna-XM_707632.2	XM_707632.2	380	19	67.0	19.0
269	rna-XM_019475320.1	XM_019475320.1	3	570	30.0	19.0
270	rna-XM_019475320.1	XM_019475320.1	229	344	23.0	19.0
271	rna-XM_718026.1	XM_718026.1	45	258	36.0	19.0
272	rna-XM_718047.1	XM_718047.1	156	180	54.0	19.0
273	rna-XM_718047.1	XM_718047.1	163	173	28.0	19.0
274	rna-XM_019475323.1	XM_019475323.1	44	760	100.0	19.0
275	rna-XM_019475325.1	XM_019475325.1	0	363	29.0	19.0
276	rna-XM_019475325.1	XM_019475325.1	44	319	46.0	19.0
277	rna-XM_019475325.1	XM_019475325.1	46	317	21.0	19.0
278	rna-XM_019475325.1	XM_019475325.1	52	311	32.0	19.0
279	rna-XM_019475325.1	XM_019475325.1	98	265	119.0	19.0
280	rna-XM_019475325.1	XM_019475325.1	111	252	23.0	19.0
281	rna-XM_019475325.1	XM_019475325.1	127	236	28.0	19.0
282	rna-XM_718085.1	XM_718085.1	208	1025	29.0	19.0
283	rna-XM_019475328.1	XM_019475328.1	36	402	24.0	19.0
284	rna-XM_019475328.1	XM_019475328.1	72	366	20.0	19.0
285	rna-XM_019475328.1	XM_019475328.1	80	358	20.0	19.0
286	rna-XM_019475328.1	XM_019475328.1	82	356	20.0	19.0
287	rna-XM_019475328.1	XM_019475328.1	104	334	111.0	19.0
288	rna-XM_019475328.1	XM_019475328.1	111	327	30.0	19.0
289	rna-XM_019475328.1	XM_019475328.1	112	326	21.0	19.0
290	rna-XM_019475328.1	XM_019475328.1	144	294	25.0	19.0
291	rna-XM_019475328.1	XM_019475328.1	166	272	21.0	19.0
292	rna-XM_019475328.1	XM_019475328.1	167	271	27.0	19.0
293	rna-XM_019475328.1	XM_019475328.1	169	269	28.0	19.0
294	rna-XM_019475328.1	XM_019475328.1	171	267	25.0	19.0
295	rna-XM_019475328.1	XM_019475328.1	187	251	21.0	19.0
296	rna-XM_019475328.1	XM_019475328.1	188	250	47.0	19.0
297	rna-XM_019475328.1	XM_019475328.1	189	249	38.0	19.0
298	rna-XM_019475328.1	XM_019475328.1	191	247	20.0	19.0
299	rna-XM_019475328.1	XM_019475328.1	208	230	34.0	19.0
300	rna-XM_019475328.1	XM_019475328.1	231	207	25.0	19.0
301	rna-XM_019475328.1	XM_019475328.1	232	206	20.0	19.0
302	rna-XM_019475328.1	XM_019475328.1	233	205	24.0	19.0
303	rna-XM_019475328.1	XM_019475328.1	234	204	33.0	19.0
304	rna-XM_019475328.1	XM_019475328.1	235	203	21.0	19.0
305	rna-XM_019475328.1	XM_019475328.1	238	200	20.0	19.0
306	rna-XM_019475328.1	XM_019475328.1	245	193	22.0	19.0
307	rna-XM_019475328.1	XM_019475328.1	251	187	22.0	19.0
308	rna-XM_019475328.1	XM_019475328.1	252	186	32.0	19.0
309	rna-XM_019475328.1	XM_019475328.1	253	185	23.0	19.0
310	rna-XM_019475328.1	XM_019475328.1	318	120	25.0	19.0
311	rna-XM_019475328.1	XM_019475328.1	330	108	26.0	19.0
312	rna-XM_019475329.1	XM_019475329.1	439	347	38.0	19.0
313	rna-XM_019475329.1	XM_019475329.1	461	325	23.0	19.0
314	rna-XM_019475329.1	XM_019475329.1	463	323	25.0	19.0
315	rna-XM_019475329.1	XM_019475329.1	465	321	30.0	19.0
316	rna-XM_019475329.1	XM_019475329.1	466	320	20.0	19.0
317	rna-XM_019475329.1	XM_019475329.1	516	270	24.0	19.0
318	rna-XM_019475329.1	XM_019475329.1	539	247	20.0	19.0
319	rna-XM_019475329.1	XM_019475329.1	547	239	20.0	19.0
320	rna-XM_019475329.1	XM_019475329.1	550	236	24.0	19.0
321	rna-XM_019475329.1	XM_019475329.1	552	234	20.0	19.0
322	rna-XM_019475329.1	XM_019475329.1	571	215	137.0	19.0
323	rna-XM_019475329.1	XM_019475329.1	606	180	22.0	19.0
324	rna-XM_019475329.1	XM_019475329.1	626	160	24.0	19.0
325	rna-XM_019475329.1	XM_019475329.1	629	157	21.0	19.0
326	rna-XM_019475329.1	XM_019475329.1	632	154	26.0	19.0
327	rna-XM_019475329.1	XM_019475329.1	633	153	27.0	19.0
328	rna-XM_019475329.1	XM_019475329.1	636	150	22.0	19.0
329	rna-XM_019475329.1	XM_019475329.1	637	149	21.0	19.0
330	rna-XM_019475329.1	XM_019475329.1	683	103	36.0	19.0
331	rna-XM_019475329.1	XM_019475329.1	689	97	37.0	19.0
332	rna-XM_711502.1	XM_711502.1	848	436	25.0	19.0
333	rna-XM_714766.1	XM_714766.1	1690	1904	23.0	19.0
334	rna-XM_714749.1	XM_714749.1	581	166	23.0	19.0
335	rna-XM_714740.2	XM_714740.2	1333	914	20.0	19.0
336	rna-XM_705855.1	XM_705855.1	135	375	40.0	19.0
337	rna-XM_705855.1	XM_705855.1	165	345	23.0	19.0
338	rna-XM_705238.2	XM_705238.2	31	647	175.0	19.0
339	rna-XM_705238.2	XM_705238.2	53	625	134.0	19.0
340	rna-XM_019475352.1	XM_019475352.1	1289	226	20.0	19.0
341	rna-XM_717669.2	XM_717669.2	12344	2764	20.0	19.0
342	rna-XM_717669.2	XM_717669.2	12420	2688	91.0	19.0
343	rna-XM_717669.2	XM_717669.2	13232	1876	36.0	19.0
344	rna-XM_717669.2	XM_717669.2	13250	1858	33.0	19.0
345	rna-XM_717669.2	XM_717669.2	14944	164	21.0	19.0
346	rna-XM_019475360.1	XM_019475360.1	173	538	96.0	19.0
347	rna-XM_019475360.1	XM_019475360.1	234	477	22.0	19.0
348	rna-XM_019475360.1	XM_019475360.1	255	456	23.0	19.0
349	rna-XM_019475360.1	XM_019475360.1	264	447	35.0	19.0
350	rna-XM_019475360.1	XM_019475360.1	265	446	26.0	19.0
351	rna-XM_019475360.1	XM_019475360.1	274	437	29.0	19.0
352	rna-XM_019475360.1	XM_019475360.1	276	435	29.0	19.0
353	rna-XM_019475360.1	XM_019475360.1	277	434	28.0	19.0
354	rna-XM_019475360.1	XM_019475360.1	278	433	37.0	19.0
355	rna-XM_019475360.1	XM_019475360.1	279	432	61.0	19.0
356	rna-XM_019475360.1	XM_019475360.1	280	431	63.0	19.0
357	rna-XM_019475360.1	XM_019475360.1	281	430	30.0	19.0
358	rna-XM_019475360.1	XM_019475360.1	282	429	49.0	19.0
359	rna-XM_019475360.1	XM_019475360.1	283	428	36.0	19.0
360	rna-XM_019475360.1	XM_019475360.1	284	427	22.0	19.0
361	rna-XM_019475360.1	XM_019475360.1	285	426	21.0	19.0
362	rna-XM_019475360.1	XM_019475360.1	287	424	23.0	19.0
363	rna-XM_019475360.1	XM_019475360.1	301	410	22.0	19.0
364	rna-XM_019475360.1	XM_019475360.1	320	391	70.0	19.0
365	rna-XM_019475360.1	XM_019475360.1	321	390	31.0	19.0
366	rna-XM_019475360.1	XM_019475360.1	322	389	41.0	19.0
367	rna-XM_019475360.1	XM_019475360.1	330	381	29.0	19.0
368	rna-XM_019475360.1	XM_019475360.1	334	377	22.0	19.0
369	rna-XM_019475360.1	XM_019475360.1	336	375	23.0	19.0
370	rna-XM_019475360.1	XM_019475360.1	344	367	20.0	19.0
371	rna-XM_019475360.1	XM_019475360.1	348	363	78.0	19.0
372	rna-XM_019475360.1	XM_019475360.1	357	354	22.0	19.0
373	rna-XM_019475360.1	XM_019475360.1	358	353	23.0	19.0
374	rna-XM_019475360.1	XM_019475360.1	359	352	55.0	19.0
375	rna-XM_019475360.1	XM_019475360.1	360	351	22.0	19.0
376	rna-XM_019475360.1	XM_019475360.1	362	349	20.0	19.0
377	rna-XM_019475360.1	XM_019475360.1	364	347	20.0	19.0
378	rna-XM_019475360.1	XM_019475360.1	365	346	26.0	19.0
379	rna-XM_019475360.1	XM_019475360.1	381	330	26.0	19.0
380	rna-XM_019475360.1	XM_019475360.1	386	325	30.0	19.0
381	rna-XM_019475360.1	XM_019475360.1	388	323	25.0	19.0
382	rna-XM_019475360.1	XM_019475360.1	389	322	20.0	19.0
383	rna-XM_019475360.1	XM_019475360.1	390	321	26.0	19.0
384	rna-XM_019475360.1	XM_019475360.1	391	320	44.0	19.0
385	rna-XM_019475360.1	XM_019475360.1	392	319	46.0	19.0
386	rna-XM_019475360.1	XM_019475360.1	393	318	46.0	19.0
387	rna-XM_019475360.1	XM_019475360.1	394	317	55.0	19.0
388	rna-XM_019475360.1	XM_019475360.1	395	316	27.0	19.0
389	rna-XM_019475360.1	XM_019475360.1	396	315	131.0	19.0
390	rna-XM_019475360.1	XM_019475360.1	397	314	41.0	19.0
391	rna-XM_019475360.1	XM_019475360.1	398	313	23.0	19.0
392	rna-XM_019475360.1	XM_019475360.1	399	312	31.0	19.0
393	rna-XM_019475360.1	XM_019475360.1	400	311	23.0	19.0
394	rna-XM_019475360.1	XM_019475360.1	408	303	21.0	19.0
395	rna-XM_019475360.1	XM_019475360.1	413	298	25.0	19.0
396	rna-XM_019475360.1	XM_019475360.1	414	297	21.0	19.0
397	rna-XM_019475360.1	XM_019475360.1	417	294	20.0	19.0
398	rna-XM_019475360.1	XM_019475360.1	418	293	43.0	19.0
399	rna-XM_019475360.1	XM_019475360.1	419	292	22.0	19.0
400	rna-XM_019475360.1	XM_019475360.1	420	291	24.0	19.0
401	rna-XM_019475360.1	XM_019475360.1	421	290	23.0	19.0
402	rna-XM_019475360.1	XM_019475360.1	422	289	26.0	19.0
403	rna-XM_019475360.1	XM_019475360.1	423	288	31.0	19.0
404	rna-XM_019475360.1	XM_019475360.1	424	287	58.0	19.0
405	rna-XM_019475360.1	XM_019475360.1	425	286	38.0	19.0
406	rna-XM_019475360.1	XM_019475360.1	426	285	118.0	19.0
407	rna-XM_019475360.1	XM_019475360.1	427	284	58.0	19.0
408	rna-XM_019475360.1	XM_019475360.1	428	283	34.0	19.0
