	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
168	rna-XM_712051.1	XM_712051.1	261	528	31.0	19.0
169	rna-XM_712051.1	XM_712051.1	290	499	47.0	19.0
170	rna-XM_712051.1	XM_712051.1	465	324	49.0	19.0
171	rna-XM_712051.1	XM_712051.1	757	32	89.0	19.0
172	rna-XM_712744.1	XM_712744.1	128	280	21.0	19.0
173	rna-XM_712709.1	XM_712709.1	32	628	24.0	19.0
174	rna-XM_712685.1	XM_712685.1	4	1322	21.0	19.0
175	rna-XM_712666.2	XM_712666.2	1087	1601	21.0	19.0
176	rna-XM_712666.2	XM_712666.2	1145	1543	30.0	19.0
177	rna-XM_712666.2	XM_712666.2	1236	1452	20.0	19.0
178	rna-XM_712666.2	XM_712666.2	1996	692	34.0	19.0
179	rna-XM_713429.2	XM_713429.2	203	3430	161.0	19.0
180	rna-XM_716626.1	XM_716626.1	314	307	141.0	19.0
181	rna-XM_716619.1	XM_716619.1	332	166	49.0	19.0
182	rna-XM_716595.2	XM_716595.2	452	1552	31.0	19.0
183	rna-XM_714842.1	XM_714842.1	542	34	35.0	19.0
184	rna-XM_714845.2	XM_714845.2	2943	966	27.0	19.0
185	rna-XM_714941.1	XM_714941.1	578	1147	40.0	19.0
186	rna-XM_707632.2	XM_707632.2	380	19	164.0	19.0
187	rna-XM_019475320.1	XM_019475320.1	3	570	42.0	19.0
188	rna-XM_019475320.1	XM_019475320.1	213	360	28.0	19.0
189	rna-XM_019475320.1	XM_019475320.1	229	344	28.0	19.0
190	rna-XM_019475320.1	XM_019475320.1	356	217	21.0	19.0
191	rna-XM_718026.1	XM_718026.1	45	258	41.0	19.0
192	rna-XM_718032.1	XM_718032.1	147	3054	25.0	19.0
193	rna-XM_718047.1	XM_718047.1	156	180	37.0	19.0
194	rna-XM_718047.1	XM_718047.1	163	173	22.0	19.0
195	rna-XM_019475323.1	XM_019475323.1	44	760	107.0	19.0
196	rna-XM_019475323.1	XM_019475323.1	598	206	20.0	19.0
197	rna-XM_718068.2	XM_718068.2	197	5458	25.0	19.0
198	rna-XM_019475325.1	XM_019475325.1	30	333	29.0	19.0
199	rna-XM_019475325.1	XM_019475325.1	44	319	74.0	19.0
200	rna-XM_019475325.1	XM_019475325.1	62	301	21.0	19.0
201	rna-XM_019475325.1	XM_019475325.1	73	290	21.0	19.0
202	rna-XM_019475325.1	XM_019475325.1	98	265	249.0	19.0
203	rna-XM_019475325.1	XM_019475325.1	109	254	20.0	19.0
204	rna-XM_019475325.1	XM_019475325.1	127	236	48.0	19.0
205	rna-XM_718085.1	XM_718085.1	208	1025	49.0	19.0
206	rna-XM_019475328.1	XM_019475328.1	104	334	111.0	19.0
207	rna-XM_019475328.1	XM_019475328.1	154	284	20.0	19.0
208	rna-XM_019475328.1	XM_019475328.1	169	269	22.0	19.0
209	rna-XM_019475328.1	XM_019475328.1	171	267	22.0	19.0
210	rna-XM_019475328.1	XM_019475328.1	180	258	25.0	19.0
211	rna-XM_019475328.1	XM_019475328.1	187	251	33.0	19.0
212	rna-XM_019475328.1	XM_019475328.1	188	250	29.0	19.0
213	rna-XM_019475328.1	XM_019475328.1	189	249	34.0	19.0
214	rna-XM_019475328.1	XM_019475328.1	202	236	25.0	19.0
215	rna-XM_019475328.1	XM_019475328.1	208	230	21.0	19.0
216	rna-XM_019475328.1	XM_019475328.1	233	205	24.0	19.0
217	rna-XM_019475328.1	XM_019475328.1	245	193	30.0	19.0
218	rna-XM_019475328.1	XM_019475328.1	258	180	22.0	19.0
219	rna-XM_019475328.1	XM_019475328.1	281	157	20.0	19.0
220	rna-XM_019475328.1	XM_019475328.1	318	120	69.0	19.0
221	rna-XM_019475328.1	XM_019475328.1	330	108	29.0	19.0
222	rna-XM_019475328.1	XM_019475328.1	398	40	24.0	19.0
223	rna-XM_718118.1	XM_718118.1	561	228	35.0	19.0
224	rna-XM_019475329.1	XM_019475329.1	439	347	25.0	19.0
225	rna-XM_019475329.1	XM_019475329.1	571	215	72.0	19.0
226	rna-XM_019475329.1	XM_019475329.1	683	103	22.0	19.0
227	rna-XM_019475329.1	XM_019475329.1	689	97	37.0	19.0
228	rna-XM_709613.1	XM_709613.1	911	577	46.0	19.0
229	rna-XM_711006.1	XM_711006.1	2694	372	22.0	19.0
230	rna-XM_019475338.1	XM_019475338.1	174	33	23.0	19.0
231	rna-XM_714801.1	XM_714801.1	2186	1057	32.0	19.0
232	rna-XM_714801.1	XM_714801.1	2711	532	21.0	19.0
233	rna-XM_714755.1	XM_714755.1	66	816	22.0	19.0
234	rna-XM_714740.2	XM_714740.2	1333	914	45.0	19.0
235	rna-XM_705238.2	XM_705238.2	31	647	57.0	19.0
236	rna-XM_019475352.1	XM_019475352.1	1289	226	26.0	19.0
237	rna-XM_717669.2	XM_717669.2	12217	2891	23.0	19.0
238	rna-XM_717669.2	XM_717669.2	12416	2692	20.0	19.0
239	rna-XM_717669.2	XM_717669.2	12818	2290	20.0	19.0
240	rna-XM_717669.2	XM_717669.2	13118	1990	21.0	19.0
241	rna-XM_717669.2	XM_717669.2	13232	1876	36.0	19.0
242	rna-XM_717669.2	XM_717669.2	13250	1858	24.0	19.0
243	rna-XM_019475360.1	XM_019475360.1	173	538	73.0	19.0
244	rna-XM_019475360.1	XM_019475360.1	264	447	20.0	19.0
245	rna-XM_019475360.1	XM_019475360.1	274	437	24.0	19.0
246	rna-XM_019475360.1	XM_019475360.1	276	435	27.0	19.0
247	rna-XM_019475360.1	XM_019475360.1	277	434	29.0	19.0
248	rna-XM_019475360.1	XM_019475360.1	278	433	22.0	19.0
249	rna-XM_019475360.1	XM_019475360.1	279	432	28.0	19.0
250	rna-XM_019475360.1	XM_019475360.1	280	431	25.0	19.0
251	rna-XM_019475360.1	XM_019475360.1	282	429	25.0	19.0
252	rna-XM_019475360.1	XM_019475360.1	283	428	28.0	19.0
253	rna-XM_019475360.1	XM_019475360.1	284	427	21.0	19.0
254	rna-XM_019475360.1	XM_019475360.1	285	426	22.0	19.0
255	rna-XM_019475360.1	XM_019475360.1	320	391	45.0	19.0
256	rna-XM_019475360.1	XM_019475360.1	330	381	22.0	19.0
257	rna-XM_019475360.1	XM_019475360.1	344	367	26.0	19.0
258	rna-XM_019475360.1	XM_019475360.1	348	363	83.0	19.0
259	rna-XM_019475360.1	XM_019475360.1	359	352	45.0	19.0
260	rna-XM_019475360.1	XM_019475360.1	372	339	24.0	19.0
261	rna-XM_019475360.1	XM_019475360.1	390	321	20.0	19.0
262	rna-XM_019475360.1	XM_019475360.1	393	318	25.0	19.0
263	rna-XM_019475360.1	XM_019475360.1	396	315	88.0	19.0
264	rna-XM_019475360.1	XM_019475360.1	399	312	29.0	19.0
265	rna-XM_019475360.1	XM_019475360.1	411	300	20.0	19.0
266	rna-XM_019475360.1	XM_019475360.1	425	286	22.0	19.0
267	rna-XM_019475360.1	XM_019475360.1	426	285	50.0	19.0
268	rna-XM_019475360.1	XM_019475360.1	428	283	20.0	19.0
269	rna-XM_019475360.1	XM_019475360.1	430	281	20.0	19.0
270	rna-XM_019475360.1	XM_019475360.1	445	266	21.0	19.0
271	rna-XM_019475360.1	XM_019475360.1	452	259	50.0	19.0
272	rna-XM_019475360.1	XM_019475360.1	455	256	38.0	19.0
273	rna-XM_019475360.1	XM_019475360.1	462	249	20.0	19.0
274	rna-XM_019475360.1	XM_019475360.1	464	247	27.0	19.0
275	rna-XM_019475360.1	XM_019475360.1	473	238	21.0	19.0
276	rna-XM_019475360.1	XM_019475360.1	480	231	28.0	19.0
277	rna-XM_019475360.1	XM_019475360.1	482	229	125.0	19.0
278	rna-XM_019475360.1	XM_019475360.1	483	228	21.0	19.0
279	rna-XM_019475360.1	XM_019475360.1	484	227	25.0	19.0
280	rna-XM_019475360.1	XM_019475360.1	487	224	21.0	19.0
281	rna-XM_019475360.1	XM_019475360.1	501	210	23.0	19.0
282	rna-XM_019475360.1	XM_019475360.1	503	208	35.0	19.0
283	rna-XM_019475360.1	XM_019475360.1	504	207	25.0	19.0
284	rna-XM_019475360.1	XM_019475360.1	513	198	213.0	19.0
285	rna-XM_019475360.1	XM_019475360.1	534	177	54.0	19.0
286	rna-XM_019475360.1	XM_019475360.1	537	174	21.0	19.0
287	rna-XM_019475360.1	XM_019475360.1	546	165	98.0	19.0
288	rna-XM_019475360.1	XM_019475360.1	556	155	24.0	19.0
289	rna-XM_019475360.1	XM_019475360.1	558	153	20.0	19.0
290	rna-XM_019475360.1	XM_019475360.1	571	140	20.0	19.0
291	rna-XM_019475360.1	XM_019475360.1	578	133	21.0	19.0
292	rna-XM_019475360.1	XM_019475360.1	584	127	20.0	19.0
293	rna-XM_019475360.1	XM_019475360.1	586	125	23.0	19.0
294	rna-XM_019475360.1	XM_019475360.1	588	123	20.0	19.0
295	rna-XM_019475360.1	XM_019475360.1	620	91	27.0	19.0
296	rna-XM_019475360.1	XM_019475360.1	653	58	55.0	19.0
297	rna-XM_717597.2	XM_717597.2	821	259	22.0	19.0
298	rna-XM_717597.2	XM_717597.2	866	214	23.0	19.0
299	rna-XM_717566.1	XM_717566.1	398	691	20.0	19.0
300	rna-XM_717564.2	XM_717564.2	638	1189	59.0	19.0
301	rna-XM_717540.1	XM_717540.1	215	1174	32.0	19.0
302	rna-XM_717540.1	XM_717540.1	457	932	20.0	19.0
303	rna-XM_715396.1	XM_715396.1	56	1663	96.0	19.0
304	rna-XM_715367.2	XM_715367.2	140	1144	65.0	19.0
305	rna-XM_712010.2	XM_712010.2	272	322	30.0	19.0
306	rna-XM_019475383.1	XM_019475383.1	290	352	23.0	19.0
307	rna-XM_712142.1	XM_712142.1	149	682	24.0	19.0
308	rna-XM_712101.2	XM_712101.2	282	186	23.0	19.0
309	rna-XM_705028.2	XM_705028.2	5330	1099	949.0	19.0
310	rna-XM_711482.2	XM_711482.2	149	1237	31.0	19.0
311	rna-XM_710444.2	XM_710444.2	416	2575	33.0	19.0
312	rna-XM_710444.2	XM_710444.2	618	2373	245.0	19.0
313	rna-XM_710444.2	XM_710444.2	646	2345	25.0	19.0
314	rna-XM_710440.1	XM_710440.1	152	1552	59.0	19.0
315	rna-XM_710440.1	XM_710440.1	767	937	34.0	19.0
316	rna-XM_710440.1	XM_710440.1	1499	205	63.0	19.0
317	rna-XM_019475397.1	XM_019475397.1	239	517	75.0	19.0
318	rna-XM_710354.1	XM_710354.1	449	502	26.0	19.0
319	rna-XM_710308.2	XM_710308.2	3888	417	26.0	19.0
320	rna-XM_710304.1	XM_710304.1	69	513	37.0	19.0
321	rna-XM_710304.1	XM_710304.1	81	501	35.0	19.0
322	rna-XM_710304.1	XM_710304.1	85	497	113.0	19.0
323	rna-XM_710304.1	XM_710304.1	86	496	22.0	19.0
324	rna-XM_710304.1	XM_710304.1	200	382	46.0	19.0
325	rna-XM_711724.1	XM_711724.1	1849	4265	22.0	19.0
326	rna-XM_711723.2	XM_711723.2	1268	862	45.0	19.0
327	rna-XM_711723.2	XM_711723.2	1340	790	32.0	19.0
328	rna-XM_711723.2	XM_711723.2	1349	781	23.0	19.0
329	rna-XM_711723.2	XM_711723.2	1360	770	42.0	19.0
330	rna-XM_711723.2	XM_711723.2	1388	742	20.0	19.0
331	rna-XM_711709.1	XM_711709.1	3239	868	20.0	19.0
332	rna-XM_711687.1	XM_711687.1	749	157	47.0	19.0
333	rna-XM_706248.2	XM_706248.2	2919	873	22.0	19.0
334	rna-XM_019475412.1	XM_019475412.1	29	439	21.0	19.0
335	rna-XM_019475412.1	XM_019475412.1	113	355	39.0	19.0
336	rna-XM_706264.2	XM_706264.2	2515	638	34.0	19.0
337	rna-XM_706264.2	XM_706264.2	2636	517	43.0	19.0
338	rna-XM_706264.2	XM_706264.2	2757	396	21.0	19.0
339	rna-XM_706264.2	XM_706264.2	2802	351	21.0	19.0
340	rna-XM_706264.2	XM_706264.2	2812	341	40.0	19.0
341	rna-XM_706264.2	XM_706264.2	2826	327	64.0	19.0
342	rna-XM_706264.2	XM_706264.2	2833	320	20.0	19.0
343	rna-XM_706264.2	XM_706264.2	2852	301	921.0	19.0
344	rna-XM_706264.2	XM_706264.2	2853	300	44.0	19.0
345	rna-XM_706264.2	XM_706264.2	2855	298	29.0	19.0
346	rna-XM_706264.2	XM_706264.2	2862	291	23.0	19.0
347	rna-XM_706264.2	XM_706264.2	2874	279	23.0	19.0
348	rna-XM_706264.2	XM_706264.2	2876	277	20.0	19.0
349	rna-XM_706264.2	XM_706264.2	2897	256	110.0	19.0
350	rna-XM_706264.2	XM_706264.2	2900	253	56.0	19.0
351	rna-XM_706264.2	XM_706264.2	2903	250	24.0	19.0
352	rna-XM_706264.2	XM_706264.2	2929	224	74.0	19.0
353	rna-XM_706264.2	XM_706264.2	2937	216	44.0	19.0
354	rna-XM_706264.2	XM_706264.2	2955	198	89.0	19.0
355	rna-XM_706264.2	XM_706264.2	2976	177	31.0	19.0
356	rna-XM_706264.2	XM_706264.2	2981	172	78.0	19.0
357	rna-XM_706264.2	XM_706264.2	2986	167	53.0	19.0
358	rna-XM_706264.2	XM_706264.2	3008	145	108.0	19.0
359	rna-XM_706264.2	XM_706264.2	3025	128	20.0	19.0
360	rna-XM_706264.2	XM_706264.2	3030	123	31.0	19.0
361	rna-XM_706264.2	XM_706264.2	3056	97	31.0	19.0
362	rna-XM_706059.2	XM_706059.2	3265	2582	25.0	19.0
363	rna-XM_019475419.1	XM_019475419.1	3098	2032	96.0	19.0
364	rna-XM_715498.2	XM_715498.2	109	899	31.0	19.0
365	rna-XM_715526.2	XM_715526.2	70	2243	20.0	19.0
366	rna-XM_715548.1	XM_715548.1	261	417	36.0	19.0
367	rna-XM_715548.1	XM_715548.1	360	318	20.0	19.0
368	rna-XM_715548.1	XM_715548.1	377	301	23.0	19.0
369	rna-XM_715548.1	XM_715548.1	471	207	52.0	19.0
370	rna-XM_715548.1	XM_715548.1	575	103	57.0	19.0
371	rna-XM_019475428.1	XM_019475428.1	140	115	22.0	19.0
372	rna-XM_019475428.1	XM_019475428.1	254	1	27.0	19.0
373	rna-XM_716812.2	XM_716812.2	779	274	57.0	19.0
374	rna-XM_707223.1	XM_707223.1	1048	503	22.0	19.0
375	rna-XM_707223.1	XM_707223.1	1114	437	24.0	19.0
376	rna-XM_707223.1	XM_707223.1	1124	427	22.0	19.0
377	rna-XM_707223.1	XM_707223.1	1159	392	85.0	19.0
378	rna-XM_707223.1	XM_707223.1	1194	357	27.0	19.0
379	rna-XM_707223.1	XM_707223.1	1214	337	22.0	19.0
380	rna-XM_707223.1	XM_707223.1	1263	288	58.0	19.0
381	rna-XM_019475443.1	XM_019475443.1	297	159	43.0	19.0
382	rna-XM_019475444.1	XM_019475444.1	323	88	22.0	19.0
383	rna-XM_709204.2	XM_709204.2	1083	120	28.0	19.0
384	rna-XM_711642.1	XM_711642.1	336	1146	25.0	19.0
385	rna-XM_019475454.1	XM_019475454.1	330	147	31.0	19.0
386	rna-XM_711638.2	XM_711638.2	965	403	33.0	19.0
387	rna-XM_711618.2	XM_711618.2	280	377	21.0	19.0
388	rna-XM_019475462.1	XM_019475462.1	121	293	35.0	19.0
389	rna-XM_705744.2	XM_705744.2	980	4000	23.0	19.0
390	rna-XM_707412.1	XM_707412.1	51	603	36.0	19.0
391	rna-XM_707422.1	XM_707422.1	621	681	48.0	19.0
392	rna-XM_707422.1	XM_707422.1	860	442	20.0	19.0
393	rna-XM_714063.2	XM_714063.2	674	886	28.0	19.0
394	rna-XM_714096.1	XM_714096.1	84	300	22.0	19.0
395	rna-XM_714096.1	XM_714096.1	290	94	41.0	19.0
396	rna-XM_712956.2	XM_712956.2	1097	2389	61.0	19.0
397	rna-XM_019475468.1	XM_019475468.1	1087	515	24.0	19.0
398	rna-XM_713013.2	XM_713013.2	140	1450	27.0	19.0
399	rna-XM_705132.2	XM_705132.2	1150	1388	24.0	19.0
400	rna-XM_707011.2	XM_707011.2	1293	774	30.0	19.0
401	rna-XM_707011.2	XM_707011.2	1397	670	72.0	19.0
402	rna-XM_707011.2	XM_707011.2	1680	387	28.0	19.0
403	rna-XM_707320.2	XM_707320.2	62	3205	21.0	19.0
404	rna-XM_707320.2	XM_707320.2	3009	258	21.0	19.0
405	rna-XM_715316.1	XM_715316.1	597	1701	23.0	19.0
406	rna-XM_715313.1	XM_715313.1	126	828	43.0	19.0
