	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
86	transcript:YAL035W_mRNA	FUN12	956	2053	67.0	24.0
87	transcript:YAL035W_mRNA	FUN12	958	2051	27.0	24.0
88	transcript:YAL035W_mRNA	FUN12	961	2048	25.0	24.0
89	transcript:YAL035W_mRNA	FUN12	972	2037	35.0	24.0
90	transcript:YAL025C_mRNA	MAK16	16	905	31.0	24.0
91	transcript:YAL025C_mRNA	MAK16	22	899	32.0	24.0
92	transcript:YAL025C_mRNA	MAK16	28	893	46.0	24.0
93	transcript:YAL025C_mRNA	MAK16	31	890	54.0	24.0
94	transcript:YAL025C_mRNA	MAK16	34	887	82.0	24.0
95	transcript:YAL025C_mRNA	MAK16	37	884	31.0	24.0
96	transcript:YAL025C_mRNA	MAK16	40	881	87.0	24.0
97	transcript:YAL025C_mRNA	MAK16	46	875	42.0	24.0
98	transcript:YAL025C_mRNA	MAK16	49	872	46.0	24.0
99	transcript:YAL025C_mRNA	MAK16	55	866	34.0	24.0
100	transcript:YAL025C_mRNA	MAK16	58	863	25.0	24.0
101	transcript:YAL025C_mRNA	MAK16	61	860	36.0	24.0
102	transcript:YAL025C_mRNA	MAK16	64	857	45.0	24.0
103	transcript:YAL025C_mRNA	MAK16	67	854	32.0	24.0
104	transcript:YAL025C_mRNA	MAK16	73	848	54.0	24.0
105	transcript:YAL025C_mRNA	MAK16	76	845	58.0	24.0
106	transcript:YAL025C_mRNA	MAK16	88	833	34.0	24.0
107	transcript:YAL025C_mRNA	MAK16	94	827	27.0	24.0
108	transcript:YAL025C_mRNA	MAK16	160	761	25.0	24.0
109	transcript:YAL025C_mRNA	MAK16	238	683	25.0	24.0
110	transcript:YAL025C_mRNA	MAK16	307	614	32.0	24.0
111	transcript:YAL025C_mRNA	MAK16	322	599	25.0	24.0
112	transcript:YAL025C_mRNA	MAK16	346	575	31.0	24.0
113	transcript:YAL025C_mRNA	MAK16	370	551	35.0	24.0
114	transcript:YAL025C_mRNA	MAK16	382	539	145.0	24.0
115	transcript:YAL025C_mRNA	MAK16	400	521	28.0	24.0
116	transcript:YAL025C_mRNA	MAK16	424	497	26.0	24.0
117	transcript:YAL025C_mRNA	MAK16	810	111	50.0	24.0
118	transcript:YAL024C_mRNA	LTE1	4119	189	45.0	24.0
119	transcript:YAL023C_mRNA	PMT2	2071	209	25.0	24.0
120	transcript:YAL013W_mRNA	DEP1	16	1202	32.0	24.0
121	transcript:YAL013W_mRNA	DEP1	49	1169	26.0	24.0
122	transcript:YAL013W_mRNA	DEP1	55	1163	35.0	24.0
123	transcript:YAL013W_mRNA	DEP1	76	1142	48.0	24.0
124	transcript:YAL013W_mRNA	DEP1	79	1139	27.0	24.0
125	transcript:YAL013W_mRNA	DEP1	145	1073	42.0	24.0
126	transcript:YAL013W_mRNA	DEP1	163	1055	41.0	24.0
127	transcript:YAL013W_mRNA	DEP1	181	1037	59.0	24.0
128	transcript:YAL005C_mRNA	SSA1	4	1925	64.0	24.0
129	transcript:YAL005C_mRNA	SSA1	7	1922	35.0	24.0
130	transcript:YAL005C_mRNA	SSA1	19	1910	35.0	24.0
131	transcript:YAL005C_mRNA	SSA1	37	1892	75.0	24.0
132	transcript:YAL005C_mRNA	SSA1	556	1373	30.0	24.0
133	transcript:YAL005C_mRNA	SSA1	1316	613	144.0	24.0
134	transcript:YAL003W_mRNA	EFB1	4	617	29.0	24.0
135	transcript:YAL003W_mRNA	EFB1	7	614	72.0	24.0
136	transcript:YAL003W_mRNA	EFB1	9	612	37.0	24.0
137	transcript:YAL003W_mRNA	EFB1	10	611	76.0	24.0
138	transcript:YAL003W_mRNA	EFB1	15	606	36.0	24.0
139	transcript:YAL003W_mRNA	EFB1	16	605	117.0	24.0
140	transcript:YAL003W_mRNA	EFB1	18	603	25.0	24.0
141	transcript:YAL003W_mRNA	EFB1	19	602	161.0	24.0
142	transcript:YAL003W_mRNA	EFB1	21	600	42.0	24.0
143	transcript:YAL003W_mRNA	EFB1	22	599	43.0	24.0
144	transcript:YAL003W_mRNA	EFB1	24	597	61.0	24.0
145	transcript:YAL003W_mRNA	EFB1	25	596	110.0	24.0
146	transcript:YAL003W_mRNA	EFB1	28	593	31.0	24.0
147	transcript:YAL003W_mRNA	EFB1	30	591	62.0	24.0
148	transcript:YAL003W_mRNA	EFB1	31	590	193.0	24.0
149	transcript:YAL003W_mRNA	EFB1	34	587	77.0	24.0
150	transcript:YAL003W_mRNA	EFB1	37	584	120.0	24.0
151	transcript:YAL003W_mRNA	EFB1	40	581	113.0	24.0
152	transcript:YAL003W_mRNA	EFB1	42	579	29.0	24.0
153	transcript:YAL003W_mRNA	EFB1	43	578	93.0	24.0
154	transcript:YAL003W_mRNA	EFB1	45	576	44.0	24.0
155	transcript:YAL003W_mRNA	EFB1	46	575	156.0	24.0
156	transcript:YAL003W_mRNA	EFB1	48	573	61.0	24.0
157	transcript:YAL003W_mRNA	EFB1	49	572	108.0	24.0
158	transcript:YAL003W_mRNA	EFB1	51	570	28.0	24.0
159	transcript:YAL003W_mRNA	EFB1	52	569	81.0	24.0
160	transcript:YAL003W_mRNA	EFB1	54	567	25.0	24.0
161	transcript:YAL003W_mRNA	EFB1	55	566	78.0	24.0
162	transcript:YAL003W_mRNA	EFB1	64	557	43.0	24.0
163	transcript:YAL003W_mRNA	EFB1	67	554	57.0	24.0
164	transcript:YAL003W_mRNA	EFB1	70	551	108.0	24.0
165	transcript:YAL003W_mRNA	EFB1	73	548	29.0	24.0
166	transcript:YAL003W_mRNA	EFB1	81	540	41.0	24.0
167	transcript:YAL003W_mRNA	EFB1	82	539	73.0	24.0
168	transcript:YAL003W_mRNA	EFB1	85	536	26.0	24.0
169	transcript:YAL003W_mRNA	EFB1	89	532	30.0	24.0
170	transcript:YAL003W_mRNA	EFB1	90	531	38.0	24.0
171	transcript:YAL003W_mRNA	EFB1	91	530	103.0	24.0
172	transcript:YAL003W_mRNA	EFB1	94	527	32.0	24.0
173	transcript:YAL003W_mRNA	EFB1	100	521	28.0	24.0
174	transcript:YAL003W_mRNA	EFB1	112	509	93.0	24.0
175	transcript:YAL003W_mRNA	EFB1	115	506	33.0	24.0
176	transcript:YAL003W_mRNA	EFB1	121	500	76.0	24.0
177	transcript:YAL003W_mRNA	EFB1	124	497	29.0	24.0
178	transcript:YAL003W_mRNA	EFB1	127	494	27.0	24.0
179	transcript:YAL003W_mRNA	EFB1	133	488	32.0	24.0
180	transcript:YAL003W_mRNA	EFB1	142	479	45.0	24.0
181	transcript:YAL003W_mRNA	EFB1	145	476	180.0	24.0
182	transcript:YAL003W_mRNA	EFB1	154	467	70.0	24.0
183	transcript:YAL003W_mRNA	EFB1	157	464	30.0	24.0
184	transcript:YAL003W_mRNA	EFB1	160	461	30.0	24.0
185	transcript:YAL003W_mRNA	EFB1	163	458	79.0	24.0
186	transcript:YAL003W_mRNA	EFB1	169	452	51.0	24.0
187	transcript:YAL003W_mRNA	EFB1	172	449	52.0	24.0
188	transcript:YAL003W_mRNA	EFB1	175	446	31.0	24.0
189	transcript:YAL003W_mRNA	EFB1	181	440	36.0	24.0
190	transcript:YAL003W_mRNA	EFB1	182	439	52.0	24.0
191	transcript:YAL003W_mRNA	EFB1	184	437	57.0	24.0
192	transcript:YAL003W_mRNA	EFB1	190	431	64.0	24.0
193	transcript:YAL003W_mRNA	EFB1	193	428	64.0	24.0
194	transcript:YAL003W_mRNA	EFB1	196	425	59.0	24.0
195	transcript:YAL003W_mRNA	EFB1	200	421	36.0	24.0
196	transcript:YAL003W_mRNA	EFB1	205	416	48.0	24.0
197	transcript:YAL003W_mRNA	EFB1	208	413	30.0	24.0
198	transcript:YAL003W_mRNA	EFB1	211	410	43.0	24.0
199	transcript:YAL003W_mRNA	EFB1	214	407	48.0	24.0
200	transcript:YAL003W_mRNA	EFB1	216	405	28.0	24.0
201	transcript:YAL003W_mRNA	EFB1	217	404	163.0	24.0
202	transcript:YAL003W_mRNA	EFB1	218	403	30.0	24.0
203	transcript:YAL003W_mRNA	EFB1	219	402	25.0	24.0
204	transcript:YAL003W_mRNA	EFB1	220	401	54.0	24.0
205	transcript:YAL003W_mRNA	EFB1	221	400	42.0	24.0
206	transcript:YAL003W_mRNA	EFB1	222	399	29.0	24.0
207	transcript:YAL003W_mRNA	EFB1	223	398	54.0	24.0
208	transcript:YAL003W_mRNA	EFB1	224	397	131.0	24.0
209	transcript:YAL003W_mRNA	EFB1	226	395	25.0	24.0
210	transcript:YAL003W_mRNA	EFB1	227	394	30.0	24.0
211	transcript:YAL003W_mRNA	EFB1	229	392	39.0	24.0
212	transcript:YAL003W_mRNA	EFB1	230	391	29.0	24.0
213	transcript:YAL003W_mRNA	EFB1	232	389	53.0	24.0
214	transcript:YAL003W_mRNA	EFB1	233	388	36.0	24.0
215	transcript:YAL003W_mRNA	EFB1	234	387	25.0	24.0
216	transcript:YAL003W_mRNA	EFB1	235	386	69.0	24.0
217	transcript:YAL003W_mRNA	EFB1	236	385	33.0	24.0
218	transcript:YAL003W_mRNA	EFB1	237	384	27.0	24.0
219	transcript:YAL003W_mRNA	EFB1	238	383	37.0	24.0
220	transcript:YAL003W_mRNA	EFB1	240	381	31.0	24.0
221	transcript:YAL003W_mRNA	EFB1	241	380	129.0	24.0
222	transcript:YAL003W_mRNA	EFB1	242	379	67.0	24.0
223	transcript:YAL003W_mRNA	EFB1	243	378	35.0	24.0
224	transcript:YAL003W_mRNA	EFB1	244	377	62.0	24.0
225	transcript:YAL003W_mRNA	EFB1	245	376	34.0	24.0
226	transcript:YAL003W_mRNA	EFB1	247	374	155.0	24.0
227	transcript:YAL003W_mRNA	EFB1	249	372	34.0	24.0
228	transcript:YAL003W_mRNA	EFB1	250	371	103.0	24.0
229	transcript:YAL003W_mRNA	EFB1	255	366	41.0	24.0
230	transcript:YAL003W_mRNA	EFB1	256	365	84.0	24.0
231	transcript:YAL003W_mRNA	EFB1	257	364	33.0	24.0
232	transcript:YAL003W_mRNA	EFB1	259	362	33.0	24.0
233	transcript:YAL003W_mRNA	EFB1	261	360	27.0	24.0
234	transcript:YAL003W_mRNA	EFB1	262	359	49.0	24.0
235	transcript:YAL003W_mRNA	EFB1	266	355	37.0	24.0
236	transcript:YAL003W_mRNA	EFB1	267	354	25.0	24.0
237	transcript:YAL003W_mRNA	EFB1	268	353	41.0	24.0
238	transcript:YAL003W_mRNA	EFB1	269	352	27.0	24.0
239	transcript:YAL003W_mRNA	EFB1	271	350	35.0	24.0
240	transcript:YAL003W_mRNA	EFB1	273	348	38.0	24.0
241	transcript:YAL003W_mRNA	EFB1	274	347	72.0	24.0
242	transcript:YAL003W_mRNA	EFB1	275	346	29.0	24.0
243	transcript:YAL003W_mRNA	EFB1	276	345	37.0	24.0
244	transcript:YAL003W_mRNA	EFB1	277	344	74.0	24.0
245	transcript:YAL003W_mRNA	EFB1	280	341	46.0	24.0
246	transcript:YAL003W_mRNA	EFB1	281	340	37.0	24.0
247	transcript:YAL003W_mRNA	EFB1	282	339	33.0	24.0
248	transcript:YAL003W_mRNA	EFB1	283	338	39.0	24.0
249	transcript:YAL003W_mRNA	EFB1	286	335	34.0	24.0
250	transcript:YAL003W_mRNA	EFB1	288	333	31.0	24.0
251	transcript:YAL003W_mRNA	EFB1	289	332	90.0	24.0
252	transcript:YAL003W_mRNA	EFB1	291	330	33.0	24.0
253	transcript:YAL003W_mRNA	EFB1	292	329	75.0	24.0
254	transcript:YAL003W_mRNA	EFB1	293	328	34.0	24.0
255	transcript:YAL003W_mRNA	EFB1	294	327	45.0	24.0
256	transcript:YAL003W_mRNA	EFB1	295	326	67.0	24.0
257	transcript:YAL003W_mRNA	EFB1	298	323	33.0	24.0
258	transcript:YAL003W_mRNA	EFB1	306	315	36.0	24.0
259	transcript:YAL003W_mRNA	EFB1	307	314	60.0	24.0
260	transcript:YAL003W_mRNA	EFB1	310	311	59.0	24.0
261	transcript:YAL003W_mRNA	EFB1	312	309	26.0	24.0
262	transcript:YAL003W_mRNA	EFB1	313	308	45.0	24.0
263	transcript:YAL003W_mRNA	EFB1	314	307	36.0	24.0
264	transcript:YAL003W_mRNA	EFB1	316	305	54.0	24.0
265	transcript:YAL003W_mRNA	EFB1	317	304	41.0	24.0
266	transcript:YAL003W_mRNA	EFB1	319	302	80.0	24.0
267	transcript:YAL003W_mRNA	EFB1	324	297	33.0	24.0
268	transcript:YAL003W_mRNA	EFB1	325	296	40.0	24.0
269	transcript:YAL003W_mRNA	EFB1	327	294	25.0	24.0
270	transcript:YAL003W_mRNA	EFB1	328	293	66.0	24.0
271	transcript:YAL003W_mRNA	EFB1	336	285	25.0	24.0
272	transcript:YAL003W_mRNA	EFB1	337	284	33.0	24.0
273	transcript:YAL003W_mRNA	EFB1	340	281	69.0	24.0
274	transcript:YAL003W_mRNA	EFB1	349	272	41.0	24.0
275	transcript:YAL003W_mRNA	EFB1	358	263	29.0	24.0
276	transcript:YAL003W_mRNA	EFB1	360	261	25.0	24.0
277	transcript:YAL003W_mRNA	EFB1	361	260	124.0	24.0
278	transcript:YAL003W_mRNA	EFB1	363	258	35.0	24.0
279	transcript:YAL003W_mRNA	EFB1	364	257	60.0	24.0
280	transcript:YAL003W_mRNA	EFB1	367	254	29.0	24.0
281	transcript:YAL003W_mRNA	EFB1	368	253	28.0	24.0
282	transcript:YAL003W_mRNA	EFB1	370	251	28.0	24.0
283	transcript:YAL003W_mRNA	EFB1	373	248	27.0	24.0
284	transcript:YAL003W_mRNA	EFB1	375	246	32.0	24.0
285	transcript:YAL003W_mRNA	EFB1	378	243	30.0	24.0
286	transcript:YAL003W_mRNA	EFB1	379	242	62.0	24.0
287	transcript:YAL003W_mRNA	EFB1	380	241	80.0	24.0
288	transcript:YAL003W_mRNA	EFB1	382	239	50.0	24.0
289	transcript:YAL003W_mRNA	EFB1	385	236	128.0	24.0
290	transcript:YAL003W_mRNA	EFB1	393	228	31.0	24.0
291	transcript:YAL003W_mRNA	EFB1	394	227	44.0	24.0
292	transcript:YAL003W_mRNA	EFB1	395	226	37.0	24.0
293	transcript:YAL003W_mRNA	EFB1	397	224	39.0	24.0
294	transcript:YAL003W_mRNA	EFB1	401	220	27.0	24.0
295	transcript:YAL003W_mRNA	EFB1	402	219	59.0	24.0
296	transcript:YAL003W_mRNA	EFB1	403	218	87.0	24.0
297	transcript:YAL003W_mRNA	EFB1	405	216	43.0	24.0
298	transcript:YAL003W_mRNA	EFB1	406	215	81.0	24.0
299	transcript:YAL003W_mRNA	EFB1	409	212	48.0	24.0
300	transcript:YAL003W_mRNA	EFB1	414	207	62.0	24.0
301	transcript:YAL003W_mRNA	EFB1	418	203	46.0	24.0
302	transcript:YAL003W_mRNA	EFB1	420	201	27.0	24.0
303	transcript:YAL003W_mRNA	EFB1	424	197	40.0	24.0
304	transcript:YAL003W_mRNA	EFB1	433	188	36.0	24.0
305	transcript:YAL003W_mRNA	EFB1	445	176	35.0	24.0
306	transcript:YAL003W_mRNA	EFB1	454	167	30.0	24.0
307	transcript:YAL003W_mRNA	EFB1	475	146	25.0	24.0
308	transcript:YAL003W_mRNA	EFB1	499	122	68.0	24.0
309	transcript:YAL003W_mRNA	EFB1	511	110	51.0	24.0
310	transcript:YAL003W_mRNA	EFB1	527	94	25.0	24.0
311	transcript:YAR007C_mRNA	RFA1	1725	141	145.0	24.0
312	transcript:YBL097W_mRNA	BRN1	1133	1132	27.0	24.0
313	transcript:YBL093C_mRNA	ROX3	7	656	25.0	24.0
314	transcript:YBL092W_mRNA	RPL32	0	393	28.0	24.0
315	transcript:YBL092W_mRNA	RPL32	4	389	56.0	24.0
316	transcript:YBL092W_mRNA	RPL32	7	386	75.0	24.0
317	transcript:YBL092W_mRNA	RPL32	10	383	71.0	24.0
318	transcript:YBL092W_mRNA	RPL32	13	380	38.0	24.0
319	transcript:YBL092W_mRNA	RPL32	16	377	52.0	24.0
320	transcript:YBL092W_mRNA	RPL32	18	375	42.0	24.0
321	transcript:YBL092W_mRNA	RPL32	19	374	171.0	24.0
322	transcript:YBL092W_mRNA	RPL32	21	372	37.0	24.0
323	transcript:YBL092W_mRNA	RPL32	22	371	128.0	24.0
324	transcript:YBL092W_mRNA	RPL32	24	369	58.0	24.0
325	transcript:YBL092W_mRNA	RPL32	25	368	111.0	24.0
326	transcript:YBL092W_mRNA	RPL32	27	366	35.0	24.0
327	transcript:YBL092W_mRNA	RPL32	28	365	68.0	24.0
328	transcript:YBL092W_mRNA	RPL32	29	364	25.0	24.0
329	transcript:YBL092W_mRNA	RPL32	30	363	35.0	24.0
330	transcript:YBL092W_mRNA	RPL32	31	362	82.0	24.0
331	transcript:YBL092W_mRNA	RPL32	33	360	34.0	24.0
332	transcript:YBL092W_mRNA	RPL32	34	359	67.0	24.0
333	transcript:YBL092W_mRNA	RPL32	37	356	57.0	24.0
334	transcript:YBL092W_mRNA	RPL32	39	354	45.0	24.0
335	transcript:YBL092W_mRNA	RPL32	40	353	45.0	24.0
336	transcript:YBL092W_mRNA	RPL32	43	350	51.0	24.0
337	transcript:YBL092W_mRNA	RPL32	45	348	29.0	24.0
338	transcript:YBL092W_mRNA	RPL32	46	347	172.0	24.0
339	transcript:YBL092W_mRNA	RPL32	49	344	135.0	24.0
340	transcript:YBL092W_mRNA	RPL32	50	343	29.0	24.0
341	transcript:YBL092W_mRNA	RPL32	52	341	31.0	24.0
342	transcript:YBL092W_mRNA	RPL32	61	332	32.0	24.0
343	transcript:YBL092W_mRNA	RPL32	64	329	38.0	24.0
344	transcript:YBL092W_mRNA	RPL32	70	323	25.0	24.0
345	transcript:YBL092W_mRNA	RPL32	73	320	69.0	24.0
346	transcript:YBL092W_mRNA	RPL32	100	293	27.0	24.0
347	transcript:YBL092W_mRNA	RPL32	107	286	91.0	24.0
348	transcript:YBL092W_mRNA	RPL32	151	242	32.0	24.0
349	transcript:YBL092W_mRNA	RPL32	184	209	29.0	24.0
350	transcript:YBL092W_mRNA	RPL32	273	120	26.0	24.0
351	transcript:YBL092W_mRNA	RPL32	310	83	29.0	24.0
352	transcript:YBL092W_mRNA	RPL32	323	70	56.0	24.0
353	transcript:YBL092W_mRNA	RPL32	325	68	234.0	24.0
354	transcript:YBL092W_mRNA	RPL32	326	67	31.0	24.0
355	transcript:YBL092W_mRNA	RPL32	339	54	429.0	24.0
356	transcript:YBL091C_mRNA	MAP2	524	742	34.0	24.0
357	transcript:YBL087C_mRNA	RPL23A	96	318	37.0	24.0
358	transcript:YBL087C_mRNA	RPL23A	121	293	47.0	24.0
359	transcript:YBL087C_mRNA	RPL23A	208	206	70.0	24.0
360	transcript:YBL087C_mRNA	RPL23A	214	200	27.0	24.0
361	transcript:YBL087C_mRNA	RPL23A	223	191	41.0	24.0
362	transcript:YBL087C_mRNA	RPL23A	236	178	31.0	24.0
363	transcript:YBL087C_mRNA	RPL23A	266	148	29.0	24.0
364	transcript:YBL087C_mRNA	RPL23A	313	101	36.0	24.0
365	transcript:YBL087C_mRNA	RPL23A	328	86	27.0	24.0
366	transcript:YBL086C_mRNA		379	1022	40.0	24.0
367	transcript:YBL081W_mRNA		4	1103	26.0	24.0
368	transcript:YBL081W_mRNA		13	1094	36.0	24.0
369	transcript:YBL081W_mRNA		16	1091	35.0	24.0
370	transcript:YBL081W_mRNA		25	1082	28.0	24.0
371	transcript:YBL076C_mRNA	ILS1	3100	119	95.0	24.0
372	transcript:YBL075C_mRNA	SSA3	1631	319	93.0	24.0
373	transcript:YBL072C_mRNA	RPS8A	10	593	46.0	24.0
374	transcript:YBL072C_mRNA	RPS8A	31	572	282.0	24.0
375	transcript:YBL072C_mRNA	RPS8A	52	551	25.0	24.0
376	transcript:YBL072C_mRNA	RPS8A	55	548	29.0	24.0
377	transcript:YBL072C_mRNA	RPS8A	58	545	30.0	24.0
378	transcript:YBL072C_mRNA	RPS8A	61	542	71.0	24.0
379	transcript:YBL072C_mRNA	RPS8A	106	497	28.0	24.0
380	transcript:YBL072C_mRNA	RPS8A	126	477	33.0	24.0
381	transcript:YBL072C_mRNA	RPS8A	563	40	56.0	24.0
382	transcript:YBL072C_mRNA	RPS8A	566	37	25.0	24.0
383	transcript:YBL071W-A_mRNA	KTI11	25	224	29.0	24.0
384	transcript:YBL058W_mRNA	SHP1	1060	212	60.0	24.0
385	transcript:YBL058W_mRNA	SHP1	1219	53	35.0	24.0
386	transcript:YBL054W_mRNA	TOD6	1297	281	26.0	24.0
387	transcript:YBL052C_mRNA	SAS3	2068	428	32.0	24.0
388	transcript:YBL051C_mRNA	PIN4	16	1991	26.0	24.0
389	transcript:YBL051C_mRNA	PIN4	28	1979	40.0	24.0
390	transcript:YBL051C_mRNA	PIN4	507	1500	28.0	24.0
391	transcript:YBL050W_mRNA	SEC17	4	875	50.0	24.0
392	transcript:YBL050W_mRNA	SEC17	7	872	26.0	24.0
393	transcript:YBL050W_mRNA	SEC17	10	869	81.0	24.0
394	transcript:YBL050W_mRNA	SEC17	16	863	31.0	24.0
395	transcript:YBL050W_mRNA	SEC17	19	860	65.0	24.0
396	transcript:YBL050W_mRNA	SEC17	22	857	62.0	24.0
397	transcript:YBL050W_mRNA	SEC17	25	854	54.0	24.0
398	transcript:YBL050W_mRNA	SEC17	34	845	29.0	24.0
399	transcript:YBL047C_mRNA	EDE1	1874	2272	29.0	24.0
400	transcript:YBL047C_mRNA	EDE1	1967	2179	26.0	24.0
401	transcript:YBL039C_mRNA	URA7	499	1241	29.0	24.0
402	transcript:YBL036C_mRNA		520	254	26.0	24.0
403	transcript:YBL032W_mRNA	HEK2	4	1142	34.0	24.0
404	transcript:YBL032W_mRNA	HEK2	1124	22	65.0	24.0
405	transcript:YBL028C_mRNA		13	308	38.0	24.0
406	transcript:YBL028C_mRNA		19	302	27.0	24.0
