	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
46	rna-XM_716399.1	XM_716399.1	517	92	33.0	20.0
47	rna-XM_716399.1	XM_716399.1	522	87	158.0	20.0
48	rna-XM_716399.1	XM_716399.1	539	70	29.0	20.0
49	rna-XM_019475076.1	XM_019475076.1	370	59	47.0	20.0
50	rna-XM_716403.1	XM_716403.1	519	111	21.0	20.0
51	rna-XM_716403.1	XM_716403.1	532	98	30.0	20.0
52	rna-XM_716407.2	XM_716407.2	661	110	24.0	20.0
53	rna-XM_716407.2	XM_716407.2	668	103	26.0	20.0
54	rna-XM_716419.1	XM_716419.1	113	682	21.0	20.0
55	rna-XM_716442.2	XM_716442.2	524	1366	25.0	20.0
56	rna-XM_716442.2	XM_716442.2	529	1361	38.0	20.0
57	rna-XM_716442.2	XM_716442.2	563	1327	30.0	20.0
58	rna-XM_716442.2	XM_716442.2	582	1308	47.0	20.0
59	rna-XM_716442.2	XM_716442.2	626	1264	56.0	20.0
60	rna-XM_716442.2	XM_716442.2	659	1231	22.0	20.0
61	rna-XM_716442.2	XM_716442.2	677	1213	33.0	20.0
62	rna-XM_716442.2	XM_716442.2	1470	420	26.0	20.0
63	rna-XM_716442.2	XM_716442.2	1833	57	46.0	20.0
64	rna-XM_716447.2	XM_716447.2	619	206	122.0	20.0
65	rna-XM_708542.1	XM_708542.1	94	1187	29.0	20.0
66	rna-XM_708542.1	XM_708542.1	122	1159	24.0	20.0
67	rna-XM_708542.1	XM_708542.1	134	1147	22.0	20.0
68	rna-XM_708542.1	XM_708542.1	144	1137	21.0	20.0
69	rna-XM_708542.1	XM_708542.1	168	1113	28.0	20.0
70	rna-XM_708542.1	XM_708542.1	178	1103	830.0	20.0
71	rna-XM_708542.1	XM_708542.1	179	1102	22.0	20.0
72	rna-XM_708542.1	XM_708542.1	194	1087	28.0	20.0
73	rna-XM_708542.1	XM_708542.1	196	1085	23.0	20.0
74	rna-XM_708542.1	XM_708542.1	230	1051	73.0	20.0
75	rna-XM_708542.1	XM_708542.1	245	1036	60.0	20.0
76	rna-XM_708542.1	XM_708542.1	257	1024	44.0	20.0
77	rna-XM_708542.1	XM_708542.1	263	1018	22.0	20.0
78	rna-XM_708542.1	XM_708542.1	266	1015	25.0	20.0
79	rna-XM_708542.1	XM_708542.1	269	1012	32.0	20.0
80	rna-XM_708542.1	XM_708542.1	271	1010	24.0	20.0
81	rna-XM_708542.1	XM_708542.1	272	1009	28.0	20.0
82	rna-XM_708542.1	XM_708542.1	281	1000	31.0	20.0
83	rna-XM_708542.1	XM_708542.1	296	985	21.0	20.0
84	rna-XM_708542.1	XM_708542.1	298	983	25.0	20.0
85	rna-XM_708542.1	XM_708542.1	301	980	33.0	20.0
86	rna-XM_708542.1	XM_708542.1	306	975	24.0	20.0
87	rna-XM_708542.1	XM_708542.1	307	974	27.0	20.0
88	rna-XM_708542.1	XM_708542.1	332	949	78.0	20.0
89	rna-XM_708542.1	XM_708542.1	335	946	22.0	20.0
90	rna-XM_708542.1	XM_708542.1	338	943	60.0	20.0
91	rna-XM_708542.1	XM_708542.1	341	940	22.0	20.0
92	rna-XM_708542.1	XM_708542.1	344	937	44.0	20.0
93	rna-XM_708542.1	XM_708542.1	347	934	48.0	20.0
94	rna-XM_708542.1	XM_708542.1	353	928	40.0	20.0
95	rna-XM_708542.1	XM_708542.1	359	922	32.0	20.0
96	rna-XM_708542.1	XM_708542.1	368	913	21.0	20.0
97	rna-XM_708542.1	XM_708542.1	423	858	27.0	20.0
98	rna-XM_708542.1	XM_708542.1	433	848	21.0	20.0
99	rna-XM_708542.1	XM_708542.1	438	843	30.0	20.0
100	rna-XM_708542.1	XM_708542.1	439	842	28.0	20.0
101	rna-XM_708542.1	XM_708542.1	440	841	30.0	20.0
102	rna-XM_708542.1	XM_708542.1	441	840	23.0	20.0
103	rna-XM_708542.1	XM_708542.1	444	837	28.0	20.0
104	rna-XM_708542.1	XM_708542.1	450	831	36.0	20.0
105	rna-XM_708542.1	XM_708542.1	452	829	28.0	20.0
106	rna-XM_708542.1	XM_708542.1	453	828	26.0	20.0
107	rna-XM_708542.1	XM_708542.1	464	817	35.0	20.0
108	rna-XM_708542.1	XM_708542.1	467	814	25.0	20.0
109	rna-XM_708542.1	XM_708542.1	470	811	59.0	20.0
110	rna-XM_708542.1	XM_708542.1	473	808	55.0	20.0
111	rna-XM_708542.1	XM_708542.1	503	778	25.0	20.0
112	rna-XM_708542.1	XM_708542.1	519	762	21.0	20.0
113	rna-XM_708542.1	XM_708542.1	520	761	23.0	20.0
114	rna-XM_708542.1	XM_708542.1	522	759	26.0	20.0
115	rna-XM_708542.1	XM_708542.1	527	754	172.0	20.0
116	rna-XM_708542.1	XM_708542.1	534	747	75.0	20.0
117	rna-XM_708542.1	XM_708542.1	566	715	75.0	20.0
118	rna-XM_708553.2	XM_708553.2	798	690	60.0	20.0
119	rna-XM_708570.1	XM_708570.1	164	154	34.0	20.0
120	rna-XM_708576.2	XM_708576.2	239	1699	78.0	20.0
121	rna-XM_708576.2	XM_708576.2	367	1571	30.0	20.0
122	rna-XM_708576.2	XM_708576.2	629	1309	48.0	20.0
123	rna-XM_708576.2	XM_708576.2	1205	733	25.0	20.0
124	rna-XM_705314.2	XM_705314.2	1950	276	25.0	20.0
125	rna-XM_707150.2	XM_707150.2	212	1519	30.0	20.0
126	rna-XM_707150.2	XM_707150.2	341	1390	22.0	20.0
127	rna-XM_705770.2	XM_705770.2	1950	2142	29.0	20.0
128	rna-XM_705770.2	XM_705770.2	2111	1981	21.0	20.0
129	rna-XM_705770.2	XM_705770.2	2114	1978	34.0	20.0
130	rna-XM_705770.2	XM_705770.2	2156	1936	23.0	20.0
131	rna-XM_705770.2	XM_705770.2	2174	1918	30.0	20.0
132	rna-XM_705773.2	XM_705773.2	1364	601	72.0	20.0
133	rna-XM_019475109.1	XM_019475109.1	708	18	47.0	20.0
134	rna-XM_713365.1	XM_713365.1	1441	665	25.0	20.0
135	rna-XM_019475113.1	XM_019475113.1	80	319	72.0	20.0
136	rna-XM_019475113.1	XM_019475113.1	90	309	23.0	20.0
137	rna-XM_019475113.1	XM_019475113.1	128	271	61.0	20.0
138	rna-XM_019475113.1	XM_019475113.1	198	201	32.0	20.0
139	rna-XM_019475113.1	XM_019475113.1	200	199	33.0	20.0
140	rna-XM_019475113.1	XM_019475113.1	203	196	23.0	20.0
141	rna-XM_019475113.1	XM_019475113.1	204	195	28.0	20.0
142	rna-XM_019475113.1	XM_019475113.1	206	193	25.0	20.0
143	rna-XM_019475113.1	XM_019475113.1	235	164	25.0	20.0
144	rna-XM_019475113.1	XM_019475113.1	254	145	22.0	20.0
145	rna-XM_019475113.1	XM_019475113.1	261	138	23.0	20.0
146	rna-XM_019475113.1	XM_019475113.1	263	136	24.0	20.0
147	rna-XM_019475113.1	XM_019475113.1	267	132	26.0	20.0
148	rna-XM_713748.2	XM_713748.2	0	438	23.0	20.0
149	rna-XM_713748.2	XM_713748.2	4	434	28.0	20.0
150	rna-XM_713748.2	XM_713748.2	41	397	26.0	20.0
151	rna-XM_713748.2	XM_713748.2	42	396	22.0	20.0
152	rna-XM_713748.2	XM_713748.2	48	390	26.0	20.0
153	rna-XM_713748.2	XM_713748.2	57	381	81.0	20.0
154	rna-XM_713748.2	XM_713748.2	58	380	29.0	20.0
155	rna-XM_713748.2	XM_713748.2	59	379	21.0	20.0
156	rna-XM_713748.2	XM_713748.2	60	378	40.0	20.0
157	rna-XM_713748.2	XM_713748.2	61	377	22.0	20.0
158	rna-XM_713748.2	XM_713748.2	62	376	41.0	20.0
159	rna-XM_713748.2	XM_713748.2	63	375	27.0	20.0
160	rna-XM_713748.2	XM_713748.2	66	372	25.0	20.0
161	rna-XM_713748.2	XM_713748.2	69	369	26.0	20.0
162	rna-XM_713748.2	XM_713748.2	80	358	24.0	20.0
163	rna-XM_713748.2	XM_713748.2	92	346	23.0	20.0
164	rna-XM_713748.2	XM_713748.2	118	320	26.0	20.0
165	rna-XM_713748.2	XM_713748.2	127	311	42.0	20.0
166	rna-XM_713748.2	XM_713748.2	128	310	22.0	20.0
167	rna-XM_713748.2	XM_713748.2	133	305	42.0	20.0
168	rna-XM_713748.2	XM_713748.2	142	296	30.0	20.0
169	rna-XM_713748.2	XM_713748.2	143	295	22.0	20.0
170	rna-XM_713748.2	XM_713748.2	144	294	82.0	20.0
171	rna-XM_713748.2	XM_713748.2	145	293	38.0	20.0
172	rna-XM_713748.2	XM_713748.2	156	282	25.0	20.0
173	rna-XM_713748.2	XM_713748.2	157	281	23.0	20.0
174	rna-XM_713748.2	XM_713748.2	161	277	30.0	20.0
175	rna-XM_713748.2	XM_713748.2	179	259	25.0	20.0
176	rna-XM_713748.2	XM_713748.2	181	257	23.0	20.0
177	rna-XM_713748.2	XM_713748.2	190	248	34.0	20.0
178	rna-XM_713748.2	XM_713748.2	192	246	28.0	20.0
179	rna-XM_713748.2	XM_713748.2	193	245	28.0	20.0
180	rna-XM_713748.2	XM_713748.2	195	243	52.0	20.0
181	rna-XM_713748.2	XM_713748.2	198	240	22.0	20.0
182	rna-XM_713748.2	XM_713748.2	208	230	23.0	20.0
183	rna-XM_713748.2	XM_713748.2	209	229	28.0	20.0
184	rna-XM_713748.2	XM_713748.2	210	228	34.0	20.0
185	rna-XM_713748.2	XM_713748.2	211	227	28.0	20.0
186	rna-XM_713748.2	XM_713748.2	215	223	25.0	20.0
187	rna-XM_713748.2	XM_713748.2	217	221	26.0	20.0
188	rna-XM_713748.2	XM_713748.2	221	217	53.0	20.0
189	rna-XM_713748.2	XM_713748.2	226	212	24.0	20.0
190	rna-XM_713748.2	XM_713748.2	230	208	29.0	20.0
191	rna-XM_713748.2	XM_713748.2	232	206	22.0	20.0
192	rna-XM_713748.2	XM_713748.2	233	205	27.0	20.0
193	rna-XM_713748.2	XM_713748.2	234	204	25.0	20.0
194	rna-XM_713748.2	XM_713748.2	235	203	23.0	20.0
195	rna-XM_713748.2	XM_713748.2	238	200	27.0	20.0
196	rna-XM_713748.2	XM_713748.2	244	194	27.0	20.0
197	rna-XM_713748.2	XM_713748.2	246	192	28.0	20.0
198	rna-XM_713748.2	XM_713748.2	249	189	22.0	20.0
199	rna-XM_713748.2	XM_713748.2	280	158	89.0	20.0
200	rna-XM_713748.2	XM_713748.2	295	143	23.0	20.0
201	rna-XM_713748.2	XM_713748.2	299	139	158.0	20.0
202	rna-XM_713748.2	XM_713748.2	300	138	27.0	20.0
203	rna-XM_713748.2	XM_713748.2	303	135	30.0	20.0
204	rna-XM_713748.2	XM_713748.2	336	102	21.0	20.0
205	rna-XM_713748.2	XM_713748.2	437	1	47.0	20.0
206	rna-XM_019475120.1	XM_019475120.1	185	184	43.0	20.0
207	rna-XM_712522.2	XM_712522.2	117	384	32.0	20.0
208	rna-XM_712529.2	XM_712529.2	2852	424	46.0	20.0
209	rna-XM_712555.2	XM_712555.2	1877	157	151.0	20.0
210	rna-XM_712560.1	XM_712560.1	634	827	23.0	20.0
211	rna-XM_712562.2	XM_712562.2	1196	181	22.0	20.0
212	rna-XM_706795.1	XM_706795.1	584	154	25.0	20.0
213	rna-XM_718333.2	XM_718333.2	1648	359	28.0	20.0
214	rna-XM_718339.2	XM_718339.2	1217	412	31.0	20.0
215	rna-XM_718406.2	XM_718406.2	1324	269	32.0	20.0
216	rna-XM_718485.1	XM_718485.1	389	334	38.0	20.0
217	rna-XM_718485.1	XM_718485.1	454	269	54.0	20.0
218	rna-XM_718495.2	XM_718495.2	125	2182	45.0	20.0
219	rna-XM_019475144.1	XM_019475144.1	206	115	30.0	20.0
220	rna-XM_706112.2	XM_706112.2	994	128	23.0	20.0
221	rna-XM_706117.2	XM_706117.2	623	904	29.0	20.0
222	rna-XM_706117.2	XM_706117.2	753	774	281.0	20.0
223	rna-XM_705625.1	XM_705625.1	862	578	78.0	20.0
224	rna-XM_705625.1	XM_705625.1	1039	401	41.0	20.0
225	rna-XM_705625.1	XM_705625.1	1065	375	29.0	20.0
226	rna-XM_705625.1	XM_705625.1	1084	356	24.0	20.0
227	rna-XM_705625.1	XM_705625.1	1130	310	46.0	20.0
228	rna-XM_705628.2	XM_705628.2	762	594	25.0	20.0
229	rna-XM_019475147.1	XM_019475147.1	0	414	26.0	20.0
230	rna-XM_019475147.1	XM_019475147.1	263	151	298.0	20.0
231	rna-XM_708831.2	XM_708831.2	1134	885	52.0	20.0
232	rna-XM_708826.1	XM_708826.1	308	100	26.0	20.0
233	rna-XM_019475151.1	XM_019475151.1	121	71	24.0	20.0
234	rna-XM_019475156.1	XM_019475156.1	207	66	37.0	20.0
235	rna-XM_708702.2	XM_708702.2	619	458	21.0	20.0
236	rna-XM_708702.2	XM_708702.2	628	449	34.0	20.0
237	rna-XM_708702.2	XM_708702.2	653	424	33.0	20.0
238	rna-XM_708702.2	XM_708702.2	670	407	22.0	20.0
239	rna-XM_708702.2	XM_708702.2	687	390	25.0	20.0
240	rna-XM_708702.2	XM_708702.2	688	389	22.0	20.0
241	rna-XM_708702.2	XM_708702.2	690	387	33.0	20.0
242	rna-XM_708702.2	XM_708702.2	736	341	24.0	20.0
243	rna-XM_708702.2	XM_708702.2	739	338	23.0	20.0
244	rna-XM_708702.2	XM_708702.2	776	301	173.0	20.0
245	rna-XM_019475158.1	XM_019475158.1	1637	2254	47.0	20.0
246	rna-XM_711236.1	XM_711236.1	2025	834	23.0	20.0
247	rna-XM_711217.2	XM_711217.2	2206	800	21.0	20.0
248	rna-XM_019475165.1	XM_019475165.1	323	88	126.0	20.0
249	rna-XM_705694.2	XM_705694.2	153	1770	28.0	20.0
250	rna-XM_705694.2	XM_705694.2	169	1754	21.0	20.0
251	rna-XM_706488.2	XM_706488.2	3431	970	24.0	20.0
252	rna-XM_706488.2	XM_706488.2	3464	937	25.0	20.0
253	rna-XM_706488.2	XM_706488.2	3485	916	53.0	20.0
254	rna-XM_706471.2	XM_706471.2	1748	1045	50.0	20.0
255	rna-XM_706471.2	XM_706471.2	1846	947	26.0	20.0
256	rna-XM_706471.2	XM_706471.2	2252	541	26.0	20.0
257	rna-XM_706471.2	XM_706471.2	2310	483	49.0	20.0
258	rna-XM_019475174.1	XM_019475174.1	4	392	26.0	20.0
259	rna-XM_717050.2	XM_717050.2	1870	416	25.0	20.0
260	rna-XM_717055.2	XM_717055.2	3480	162	24.0	20.0
261	rna-XM_019475180.1	XM_019475180.1	2396	580	25.0	20.0
262	rna-XM_019475180.1	XM_019475180.1	2429	547	41.0	20.0
263	rna-XM_019475180.1	XM_019475180.1	2450	526	38.0	20.0
264	rna-XM_019475180.1	XM_019475180.1	2537	439	64.0	20.0
265	rna-XM_717124.1	XM_717124.1	1536	99	34.0	20.0
266	rna-XM_717140.1	XM_717140.1	630	1395	21.0	20.0
267	rna-XM_709929.1	XM_709929.1	1241	1969	22.0	20.0
268	rna-XM_709943.1	XM_709943.1	8	832	27.0	20.0
269	rna-XM_709943.1	XM_709943.1	24	816	32.0	20.0
270	rna-XM_709943.1	XM_709943.1	32	808	49.0	20.0
271	rna-XM_709943.1	XM_709943.1	33	807	43.0	20.0
272	rna-XM_709943.1	XM_709943.1	34	806	33.0	20.0
273	rna-XM_709943.1	XM_709943.1	35	805	40.0	20.0
274	rna-XM_709943.1	XM_709943.1	44	796	117.0	20.0
275	rna-XM_709943.1	XM_709943.1	51	789	1908.0	20.0
276	rna-XM_709943.1	XM_709943.1	52	788	61.0	20.0
277	rna-XM_709943.1	XM_709943.1	53	787	25.0	20.0
278	rna-XM_709943.1	XM_709943.1	54	786	24.0	20.0
279	rna-XM_709943.1	XM_709943.1	58	782	26.0	20.0
280	rna-XM_709943.1	XM_709943.1	60	780	26.0	20.0
281	rna-XM_709943.1	XM_709943.1	62	778	33.0	20.0
282	rna-XM_709943.1	XM_709943.1	63	777	24.0	20.0
283	rna-XM_709943.1	XM_709943.1	64	776	22.0	20.0
284	rna-XM_709943.1	XM_709943.1	69	771	56.0	20.0
285	rna-XM_709943.1	XM_709943.1	70	770	22.0	20.0
286	rna-XM_709943.1	XM_709943.1	71	769	21.0	20.0
287	rna-XM_709943.1	XM_709943.1	72	768	27.0	20.0
288	rna-XM_709943.1	XM_709943.1	80	760	32.0	20.0
289	rna-XM_709943.1	XM_709943.1	84	756	36.0	20.0
290	rna-XM_709943.1	XM_709943.1	86	754	46.0	20.0
291	rna-XM_709943.1	XM_709943.1	90	750	21.0	20.0
292	rna-XM_709943.1	XM_709943.1	91	749	23.0	20.0
293	rna-XM_709943.1	XM_709943.1	97	743	32.0	20.0
294	rna-XM_709943.1	XM_709943.1	106	734	22.0	20.0
295	rna-XM_709943.1	XM_709943.1	114	726	26.0	20.0
296	rna-XM_709943.1	XM_709943.1	119	721	33.0	20.0
297	rna-XM_709943.1	XM_709943.1	131	709	32.0	20.0
298	rna-XM_709943.1	XM_709943.1	134	706	23.0	20.0
299	rna-XM_709943.1	XM_709943.1	135	705	22.0	20.0
300	rna-XM_709943.1	XM_709943.1	136	704	22.0	20.0
301	rna-XM_709943.1	XM_709943.1	137	703	31.0	20.0
302	rna-XM_709943.1	XM_709943.1	138	702	31.0	20.0
303	rna-XM_709943.1	XM_709943.1	139	701	23.0	20.0
304	rna-XM_709943.1	XM_709943.1	140	700	22.0	20.0
305	rna-XM_709943.1	XM_709943.1	144	696	21.0	20.0
306	rna-XM_709943.1	XM_709943.1	146	694	30.0	20.0
307	rna-XM_709943.1	XM_709943.1	148	692	23.0	20.0
308	rna-XM_709943.1	XM_709943.1	155	685	21.0	20.0
309	rna-XM_709943.1	XM_709943.1	157	683	21.0	20.0
310	rna-XM_019475187.1	XM_019475187.1	830	1153	25.0	20.0
311	rna-XM_019475187.1	XM_019475187.1	1625	358	24.0	20.0
312	rna-XM_709968.1	XM_709968.1	68	871	39.0	20.0
313	rna-XM_705396.2	XM_705396.2	1182	489	54.0	20.0
314	rna-XM_705388.2	XM_705388.2	36	1668	38.0	20.0
315	rna-XM_705388.2	XM_705388.2	47	1657	23.0	20.0
316	rna-XM_705388.2	XM_705388.2	51	1653	23.0	20.0
317	rna-XM_705388.2	XM_705388.2	1452	252	21.0	20.0
318	rna-XM_714455.1	XM_714455.1	640	242	22.0	20.0
319	rna-XM_717410.1	XM_717410.1	458	2413	22.0	20.0
320	rna-XM_717419.1	XM_717419.1	1231	1115	32.0	20.0
321	rna-XM_717427.1	XM_717427.1	0	360	42.0	20.0
322	rna-XM_717427.1	XM_717427.1	13	347	448.0	20.0
323	rna-XM_717427.1	XM_717427.1	21	339	38.0	20.0
324	rna-XM_717427.1	XM_717427.1	62	298	21.0	20.0
325	rna-XM_717427.1	XM_717427.1	73	287	253.0	20.0
326	rna-XM_717427.1	XM_717427.1	98	262	23.0	20.0
327	rna-XM_717427.1	XM_717427.1	108	252	38.0	20.0
328	rna-XM_717427.1	XM_717427.1	112	248	31.0	20.0
329	rna-XM_717527.2	XM_717527.2	104	5065	165.0	20.0
330	rna-XM_717527.2	XM_717527.2	221	4948	124.0	20.0
331	rna-XM_717527.2	XM_717527.2	239	4930	358.0	20.0
332	rna-XM_717527.2	XM_717527.2	3887	1282	28.0	20.0
333	rna-XM_717527.2	XM_717527.2	3898	1271	23.0	20.0
334	rna-XM_019475213.1	XM_019475213.1	126	2403	43.0	20.0
335	rna-XM_019475213.1	XM_019475213.1	168	2361	41.0	20.0
336	rna-XM_019475213.1	XM_019475213.1	185	2344	26.0	20.0
337	rna-XM_019475213.1	XM_019475213.1	587	1942	50.0	20.0
338	rna-XM_019475213.1	XM_019475213.1	2116	413	24.0	20.0
339	rna-XM_019475213.1	XM_019475213.1	2162	367	21.0	20.0
340	rna-XM_710225.2	XM_710225.2	6542	3319	68.0	20.0
341	rna-XM_715896.2	XM_715896.2	796	1127	44.0	20.0
342	rna-XM_715872.2	XM_715872.2	59	2032	114.0	20.0
343	rna-XM_019475216.1	XM_019475216.1	94	389	64.0	20.0
344	rna-XM_019475216.1	XM_019475216.1	237	246	28.0	20.0
345	rna-XM_019475220.1	XM_019475220.1	70	230	27.0	20.0
346	rna-XM_019475220.1	XM_019475220.1	72	228	28.0	20.0
347	rna-XM_019475220.1	XM_019475220.1	126	174	25.0	20.0
348	rna-XM_019475220.1	XM_019475220.1	141	159	23.0	20.0
349	rna-XM_019475220.1	XM_019475220.1	162	138	55.0	20.0
350	rna-XM_019475220.1	XM_019475220.1	173	127	24.0	20.0
351	rna-XM_715844.1	XM_715844.1	212	1867	133.0	20.0
352	rna-XM_715844.1	XM_715844.1	992	1087	21.0	20.0
353	rna-XM_715844.1	XM_715844.1	996	1083	57.0	20.0
354	rna-XM_715844.1	XM_715844.1	1010	1069	26.0	20.0
355	rna-XM_715844.1	XM_715844.1	1034	1045	24.0	20.0
356	rna-XM_715844.1	XM_715844.1	1051	1028	21.0	20.0
357	rna-XM_715844.1	XM_715844.1	1081	998	47.0	20.0
358	rna-XM_715844.1	XM_715844.1	1083	996	39.0	20.0
359	rna-XM_715844.1	XM_715844.1	1121	958	25.0	20.0
360	rna-XM_715844.1	XM_715844.1	1122	957	29.0	20.0
361	rna-XM_715844.1	XM_715844.1	1124	955	23.0	20.0
362	rna-XM_715844.1	XM_715844.1	1134	945	63.0	20.0
363	rna-XM_715844.1	XM_715844.1	1148	931	29.0	20.0
364	rna-XM_715844.1	XM_715844.1	1149	930	42.0	20.0
365	rna-XM_715844.1	XM_715844.1	1150	929	27.0	20.0
366	rna-XM_715844.1	XM_715844.1	1152	927	21.0	20.0
367	rna-XM_715844.1	XM_715844.1	1170	909	56.0	20.0
368	rna-XM_715844.1	XM_715844.1	1177	902	22.0	20.0
369	rna-XM_715844.1	XM_715844.1	1205	874	21.0	20.0
370	rna-XM_715844.1	XM_715844.1	1259	820	47.0	20.0
371	rna-XM_715844.1	XM_715844.1	1284	795	32.0	20.0
372	rna-XM_715844.1	XM_715844.1	1285	794	26.0	20.0
373	rna-XM_715844.1	XM_715844.1	1288	791	26.0	20.0
374	rna-XM_715844.1	XM_715844.1	1290	789	33.0	20.0
375	rna-XM_715844.1	XM_715844.1	1302	777	24.0	20.0
376	rna-XM_715844.1	XM_715844.1	1343	736	21.0	20.0
377	rna-XM_715844.1	XM_715844.1	1355	724	22.0	20.0
378	rna-XM_715844.1	XM_715844.1	1372	707	26.0	20.0
379	rna-XM_715844.1	XM_715844.1	1431	648	28.0	20.0
380	rna-XM_715840.2	XM_715840.2	965	403	35.0	20.0
381	rna-XM_705032.1	XM_705032.1	958	251	21.0	20.0
382	rna-XM_707825.2	XM_707825.2	80	1204	21.0	20.0
383	rna-XM_707825.2	XM_707825.2	101	1183	37.0	20.0
384	rna-XM_707825.2	XM_707825.2	209	1075	25.0	20.0
385	rna-XM_707823.1	XM_707823.1	42	516	58.0	20.0
386	rna-XM_707823.1	XM_707823.1	136	422	31.0	20.0
387	rna-XM_707823.1	XM_707823.1	137	421	37.0	20.0
388	rna-XM_707823.1	XM_707823.1	138	420	25.0	20.0
389	rna-XM_707823.1	XM_707823.1	157	401	47.0	20.0
390	rna-XM_707823.1	XM_707823.1	168	390	22.0	20.0
391	rna-XM_707823.1	XM_707823.1	499	59	41.0	20.0
392	rna-XM_707822.2	XM_707822.2	845	2071	89.0	20.0
393	rna-XM_705509.1	XM_705509.1	394	71	41.0	20.0
394	rna-XM_705190.2	XM_705190.2	3401	1426	21.0	20.0
395	rna-XM_709806.2	XM_709806.2	289	2060	21.0	20.0
396	rna-XM_709806.2	XM_709806.2	2057	292	41.0	20.0
397	rna-XM_019475231.1	XM_019475231.1	3	336	23.0	20.0
398	rna-XM_709841.1	XM_709841.1	403	1112	43.0	20.0
399	rna-XM_709845.1	XM_709845.1	567	135	47.0	20.0
400	rna-XM_707710.1	XM_707710.1	373	248	65.0	20.0
401	rna-XM_709187.2	XM_709187.2	1208	1060	32.0	20.0
402	rna-XM_704890.1	XM_704890.1	477	333	25.0	20.0
403	rna-XM_710962.1	XM_710962.1	302	1201	50.0	20.0
404	rna-XM_710962.1	XM_710962.1	318	1185	23.0	20.0
405	rna-XM_710955.2	XM_710955.2	804	3396	22.0	20.0
406	rna-XM_019475256.1	XM_019475256.1	7	350	24.0	20.0
407	rna-XM_019475256.1	XM_019475256.1	18	339	65.0	20.0
408	rna-XM_019475260.1	XM_019475260.1	347	1024	29.0	20.0
409	rna-XM_705056.2	XM_705056.2	16	1361	29.0	20.0
410	rna-XM_705056.2	XM_705056.2	174	1203	64.0	20.0
411	rna-XM_705056.2	XM_705056.2	254	1123	23.0	20.0
412	rna-XM_705056.2	XM_705056.2	324	1053	51.0	20.0
