	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
91	transcript:YDL184C_mRNA	RPL41A	-22	100	20.0	18.0
92	transcript:YDL133C-A_mRNA	RPL41B	-18	96	38.0	18.0
93	transcript:YDL075W_mRNA	RPL31A	-31	373	27.0	18.0
94	transcript:YGL188C-A_mRNA		-15	156	64.0	18.0
95	transcript:YGL030W_mRNA	RPL30	-58	376	27.0	18.0
96	transcript:YGR192C_mRNA	TDH3	-9	1008	22.0	18.0
97	transcript:YJL122W_mRNA	ALB1	611	-83	25.0	18.0
98	transcript:YJL047C-A_mRNA		-56	191	37.0	18.0
99	transcript:YJL047C-A_mRNA		-55	190	167.0	18.0
100	transcript:YJL047C-A_mRNA		-54	189	228.0	18.0
101	transcript:YJR123W_mRNA	RPS5	-36	714	25.0	18.0
102	transcript:YLR029C_mRNA	RPL15A	-23	638	25.0	18.0
103	transcript:YLR110C_mRNA	CCW12	-43	445	152.0	18.0
104	transcript:YLR167W_mRNA	RPS31	-57	516	43.0	18.0
105	transcript:YLR167W_mRNA	RPS31	-43	502	87.0	18.0
106	transcript:YLR185W_mRNA	RPL37A	-21	288	19.0	18.0
107	transcript:YMR013W-A_mRNA		-5	86	30.0	18.0
108	transcript:YMR013W-A_mRNA		-4	85	87.0	18.0
109	transcript:YOL126C_mRNA	MDH2	1165	-31	50.0	18.0
110	transcript:YOL126C_mRNA	MDH2	1166	-32	20.0	18.0
111	transcript:YPR102C_mRNA	RPL11A	-29	554	28.0	18.0
