	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
47	rna-XM_713748.2	XM_713748.2	231	207	24.0	19.0
48	rna-XM_713748.2	XM_713748.2	233	205	31.0	19.0
49	rna-XM_713748.2	XM_713748.2	234	204	27.0	19.0
50	rna-XM_713748.2	XM_713748.2	235	203	23.0	19.0
51	rna-XM_713748.2	XM_713748.2	238	200	29.0	19.0
52	rna-XM_713748.2	XM_713748.2	280	158	33.0	19.0
53	rna-XM_713748.2	XM_713748.2	299	139	30.0	19.0
54	rna-XM_712519.2	XM_712519.2	1343	532	26.0	19.0
55	rna-XM_712522.2	XM_712522.2	117	384	21.0	19.0
56	rna-XM_712555.2	XM_712555.2	1877	157	21.0	19.0
57	rna-XM_712560.1	XM_712560.1	634	827	25.0	19.0
58	rna-XM_718485.1	XM_718485.1	454	269	20.0	19.0
59	rna-XM_706117.2	XM_706117.2	623	904	32.0	19.0
60	rna-XM_706117.2	XM_706117.2	753	774	94.0	19.0
61	rna-XM_019475147.1	XM_019475147.1	263	151	161.0	19.0
62	rna-XM_019475156.1	XM_019475156.1	43	230	24.0	19.0
63	rna-XM_708702.2	XM_708702.2	776	301	81.0	19.0
64	rna-XM_019475165.1	XM_019475165.1	323	88	60.0	19.0
65	rna-XM_706471.2	XM_706471.2	1748	1045	21.0	19.0
66	rna-XM_706471.2	XM_706471.2	2310	483	46.0	19.0
67	rna-XM_706471.2	XM_706471.2	2357	436	20.0	19.0
68	rna-XM_717117.1	XM_717117.1	149	385	21.0	19.0
69	rna-XM_709943.1	XM_709943.1	24	816	22.0	19.0
70	rna-XM_709943.1	XM_709943.1	32	808	21.0	19.0
71	rna-XM_709943.1	XM_709943.1	44	796	29.0	19.0
72	rna-XM_709943.1	XM_709943.1	51	789	669.0	19.0
73	rna-XM_709943.1	XM_709943.1	52	788	32.0	19.0
74	rna-XM_709943.1	XM_709943.1	64	776	20.0	19.0
75	rna-XM_709968.1	XM_709968.1	68	871	52.0	19.0
76	rna-XM_705397.2	XM_705397.2	31	500	89.0	19.0
77	rna-XM_705397.2	XM_705397.2	53	478	109.0	19.0
78	rna-XM_705396.2	XM_705396.2	1182	489	25.0	19.0
79	rna-XM_705388.2	XM_705388.2	36	1668	20.0	19.0
80	rna-XM_705388.2	XM_705388.2	47	1657	29.0	19.0
81	rna-XM_717427.1	XM_717427.1	13	347	148.0	19.0
82	rna-XM_717427.1	XM_717427.1	73	287	49.0	19.0
83	rna-XM_717527.2	XM_717527.2	104	5065	58.0	19.0
84	rna-XM_717527.2	XM_717527.2	221	4948	39.0	19.0
85	rna-XM_717527.2	XM_717527.2	239	4930	150.0	19.0
86	rna-XM_019475213.1	XM_019475213.1	1439	1090	21.0	19.0
87	rna-XM_710225.2	XM_710225.2	6542	3319	21.0	19.0
88	rna-XM_715872.2	XM_715872.2	59	2032	26.0	19.0
89	rna-XM_019475216.1	XM_019475216.1	94	389	20.0	19.0
90	rna-XM_019475220.1	XM_019475220.1	72	228	33.0	19.0
91	rna-XM_019475220.1	XM_019475220.1	74	226	25.0	19.0
92	rna-XM_019475220.1	XM_019475220.1	82	218	25.0	19.0
93	rna-XM_019475220.1	XM_019475220.1	140	160	25.0	19.0
94	rna-XM_019475220.1	XM_019475220.1	141	159	39.0	19.0
95	rna-XM_019475220.1	XM_019475220.1	143	157	24.0	19.0
96	rna-XM_019475220.1	XM_019475220.1	162	138	33.0	19.0
97	rna-XM_715844.1	XM_715844.1	212	1867	29.0	19.0
98	rna-XM_715844.1	XM_715844.1	1081	998	25.0	19.0
99	rna-XM_715844.1	XM_715844.1	1170	909	28.0	19.0
100	rna-XM_715844.1	XM_715844.1	1259	820	32.0	19.0
101	rna-XM_707823.1	XM_707823.1	157	401	23.0	19.0
102	rna-XM_707822.2	XM_707822.2	845	2071	32.0	19.0
103	rna-XM_709806.2	XM_709806.2	2057	292	20.0	19.0
104	rna-XM_707710.1	XM_707710.1	373	248	29.0	19.0
105	rna-XM_710962.1	XM_710962.1	302	1201	40.0	19.0
106	rna-XM_019475256.1	XM_019475256.1	18	339	31.0	19.0
107	rna-XM_705056.2	XM_705056.2	174	1203	34.0	19.0
108	rna-XM_705056.2	XM_705056.2	324	1053	34.0	19.0
109	rna-XM_707506.1	XM_707506.1	712	1037	98.0	19.0
110	rna-XM_712051.1	XM_712051.1	290	499	25.0	19.0
111	rna-XM_712051.1	XM_712051.1	757	32	56.0	19.0
112	rna-XM_712709.1	XM_712709.1	32	628	24.0	19.0
113	rna-XM_712666.2	XM_712666.2	1996	692	24.0	19.0
114	rna-XM_713429.2	XM_713429.2	203	3430	74.0	19.0
115	rna-XM_716694.2	XM_716694.2	587	226	23.0	19.0
116	rna-XM_714842.1	XM_714842.1	366	210	51.0	19.0
117	rna-XM_714842.1	XM_714842.1	542	34	21.0	19.0
118	rna-XM_714845.2	XM_714845.2	2943	966	20.0	19.0
119	rna-XM_714889.1	XM_714889.1	345	45	22.0	19.0
120	rna-XM_714941.1	XM_714941.1	578	1147	20.0	19.0
121	rna-XM_707632.2	XM_707632.2	380	19	45.0	19.0
122	rna-XM_019475320.1	XM_019475320.1	3	570	24.0	19.0
123	rna-XM_019475320.1	XM_019475320.1	213	360	22.0	19.0
124	rna-XM_019475321.1	XM_019475321.1	0	684	27.0	19.0
125	rna-XM_019475323.1	XM_019475323.1	44	760	45.0	19.0
126	rna-XM_019475325.1	XM_019475325.1	0	363	36.0	19.0
127	rna-XM_019475325.1	XM_019475325.1	30	333	33.0	19.0
128	rna-XM_019475325.1	XM_019475325.1	40	323	29.0	19.0
129	rna-XM_019475325.1	XM_019475325.1	44	319	69.0	19.0
130	rna-XM_019475325.1	XM_019475325.1	46	317	28.0	19.0
131	rna-XM_019475325.1	XM_019475325.1	52	311	24.0	19.0
132	rna-XM_019475325.1	XM_019475325.1	53	310	23.0	19.0
133	rna-XM_019475325.1	XM_019475325.1	73	290	23.0	19.0
134	rna-XM_019475325.1	XM_019475325.1	77	286	21.0	19.0
135	rna-XM_019475325.1	XM_019475325.1	81	282	20.0	19.0
136	rna-XM_019475325.1	XM_019475325.1	98	265	242.0	19.0
137	rna-XM_019475325.1	XM_019475325.1	104	259	29.0	19.0
138	rna-XM_019475325.1	XM_019475325.1	105	258	33.0	19.0
139	rna-XM_019475325.1	XM_019475325.1	107	256	22.0	19.0
140	rna-XM_019475325.1	XM_019475325.1	109	254	29.0	19.0
141	rna-XM_019475325.1	XM_019475325.1	111	252	21.0	19.0
142	rna-XM_019475325.1	XM_019475325.1	127	236	42.0	19.0
143	rna-XM_019475325.1	XM_019475325.1	128	235	20.0	19.0
144	rna-XM_019475325.1	XM_019475325.1	129	234	20.0	19.0
145	rna-XM_019475325.1	XM_019475325.1	181	182	30.0	19.0
146	rna-XM_019475325.1	XM_019475325.1	203	160	25.0	19.0
147	rna-XM_718085.1	XM_718085.1	208	1025	22.0	19.0
148	rna-XM_019475328.1	XM_019475328.1	36	402	29.0	19.0
149	rna-XM_019475328.1	XM_019475328.1	80	358	29.0	19.0
150	rna-XM_019475328.1	XM_019475328.1	81	357	24.0	19.0
151	rna-XM_019475328.1	XM_019475328.1	82	356	27.0	19.0
152	rna-XM_019475328.1	XM_019475328.1	104	334	145.0	19.0
153	rna-XM_019475328.1	XM_019475328.1	111	327	50.0	19.0
154	rna-XM_019475328.1	XM_019475328.1	112	326	36.0	19.0
155	rna-XM_019475328.1	XM_019475328.1	146	292	29.0	19.0
156	rna-XM_019475328.1	XM_019475328.1	163	275	38.0	19.0
157	rna-XM_019475328.1	XM_019475328.1	165	273	25.0	19.0
158	rna-XM_019475328.1	XM_019475328.1	166	272	25.0	19.0
159	rna-XM_019475328.1	XM_019475328.1	167	271	29.0	19.0
160	rna-XM_019475328.1	XM_019475328.1	168	270	26.0	19.0
161	rna-XM_019475328.1	XM_019475328.1	169	269	36.0	19.0
162	rna-XM_019475328.1	XM_019475328.1	180	258	22.0	19.0
163	rna-XM_019475328.1	XM_019475328.1	187	251	28.0	19.0
164	rna-XM_019475328.1	XM_019475328.1	188	250	56.0	19.0
165	rna-XM_019475328.1	XM_019475328.1	189	249	53.0	19.0
166	rna-XM_019475328.1	XM_019475328.1	190	248	20.0	19.0
167	rna-XM_019475328.1	XM_019475328.1	202	236	23.0	19.0
168	rna-XM_019475328.1	XM_019475328.1	205	233	21.0	19.0
169	rna-XM_019475328.1	XM_019475328.1	207	231	20.0	19.0
170	rna-XM_019475328.1	XM_019475328.1	208	230	37.0	19.0
171	rna-XM_019475328.1	XM_019475328.1	209	229	25.0	19.0
172	rna-XM_019475328.1	XM_019475328.1	232	206	27.0	19.0
173	rna-XM_019475328.1	XM_019475328.1	234	204	33.0	19.0
174	rna-XM_019475328.1	XM_019475328.1	235	203	29.0	19.0
175	rna-XM_019475328.1	XM_019475328.1	238	200	28.0	19.0
176	rna-XM_019475328.1	XM_019475328.1	251	187	34.0	19.0
177	rna-XM_019475328.1	XM_019475328.1	318	120	30.0	19.0
178	rna-XM_019475328.1	XM_019475328.1	330	108	23.0	19.0
179	rna-XM_019475329.1	XM_019475329.1	439	347	37.0	19.0
180	rna-XM_019475329.1	XM_019475329.1	571	215	86.0	19.0
181	rna-XM_019475329.1	XM_019475329.1	626	160	25.0	19.0
182	rna-XM_019475329.1	XM_019475329.1	627	159	25.0	19.0
183	rna-XM_019475329.1	XM_019475329.1	632	154	20.0	19.0
184	rna-XM_019475329.1	XM_019475329.1	635	151	23.0	19.0
185	rna-XM_019475329.1	XM_019475329.1	683	103	34.0	19.0
186	rna-XM_019475329.1	XM_019475329.1	689	97	41.0	19.0
187	rna-XM_714755.1	XM_714755.1	66	816	27.0	19.0
188	rna-XM_705855.1	XM_705855.1	135	375	26.0	19.0
189	rna-XM_705855.1	XM_705855.1	164	346	25.0	19.0
190	rna-XM_705238.2	XM_705238.2	31	647	140.0	19.0
191	rna-XM_705238.2	XM_705238.2	53	625	108.0	19.0
192	rna-XM_705238.2	XM_705238.2	59	619	21.0	19.0
193	rna-XM_019475351.1	XM_019475351.1	574	728	55.0	19.0
194	rna-XM_708236.1	XM_708236.1	220	389	20.0	19.0
195	rna-XM_019475352.1	XM_019475352.1	1289	226	28.0	19.0
196	rna-XM_717669.2	XM_717669.2	12344	2764	22.0	19.0
197	rna-XM_717669.2	XM_717669.2	12420	2688	57.0	19.0
198	rna-XM_717669.2	XM_717669.2	12593	2515	24.0	19.0
199	rna-XM_717669.2	XM_717669.2	13232	1876	25.0	19.0
200	rna-XM_717669.2	XM_717669.2	13250	1858	28.0	19.0
201	rna-XM_019475360.1	XM_019475360.1	173	538	59.0	19.0
202	rna-XM_019475360.1	XM_019475360.1	234	477	26.0	19.0
203	rna-XM_019475360.1	XM_019475360.1	261	450	20.0	19.0
204	rna-XM_019475360.1	XM_019475360.1	264	447	31.0	19.0
205	rna-XM_019475360.1	XM_019475360.1	265	446	25.0	19.0
206	rna-XM_019475360.1	XM_019475360.1	276	435	25.0	19.0
207	rna-XM_019475360.1	XM_019475360.1	277	434	27.0	19.0
208	rna-XM_019475360.1	XM_019475360.1	278	433	28.0	19.0
209	rna-XM_019475360.1	XM_019475360.1	279	432	56.0	19.0
210	rna-XM_019475360.1	XM_019475360.1	280	431	54.0	19.0
211	rna-XM_019475360.1	XM_019475360.1	281	430	24.0	19.0
212	rna-XM_019475360.1	XM_019475360.1	282	429	29.0	19.0
213	rna-XM_019475360.1	XM_019475360.1	300	411	26.0	19.0
214	rna-XM_019475360.1	XM_019475360.1	301	410	27.0	19.0
215	rna-XM_019475360.1	XM_019475360.1	315	396	23.0	19.0
216	rna-XM_019475360.1	XM_019475360.1	320	391	88.0	19.0
217	rna-XM_019475360.1	XM_019475360.1	322	389	27.0	19.0
218	rna-XM_019475360.1	XM_019475360.1	330	381	33.0	19.0
219	rna-XM_019475360.1	XM_019475360.1	344	367	27.0	19.0
220	rna-XM_019475360.1	XM_019475360.1	348	363	102.0	19.0
221	rna-XM_019475360.1	XM_019475360.1	359	352	55.0	19.0
222	rna-XM_019475360.1	XM_019475360.1	364	347	20.0	19.0
223	rna-XM_019475360.1	XM_019475360.1	372	339	22.0	19.0
224	rna-XM_019475360.1	XM_019475360.1	375	336	23.0	19.0
225	rna-XM_019475360.1	XM_019475360.1	378	333	22.0	19.0
226	rna-XM_019475360.1	XM_019475360.1	381	330	22.0	19.0
227	rna-XM_019475360.1	XM_019475360.1	382	329	21.0	19.0
228	rna-XM_019475360.1	XM_019475360.1	390	321	20.0	19.0
229	rna-XM_019475360.1	XM_019475360.1	391	320	27.0	19.0
230	rna-XM_019475360.1	XM_019475360.1	392	319	41.0	19.0
231	rna-XM_019475360.1	XM_019475360.1	393	318	41.0	19.0
232	rna-XM_019475360.1	XM_019475360.1	394	317	32.0	19.0
233	rna-XM_019475360.1	XM_019475360.1	395	316	27.0	19.0
234	rna-XM_019475360.1	XM_019475360.1	396	315	75.0	19.0
235	rna-XM_019475360.1	XM_019475360.1	397	314	24.0	19.0
236	rna-XM_019475360.1	XM_019475360.1	399	312	28.0	19.0
237	rna-XM_019475360.1	XM_019475360.1	402	309	22.0	19.0
238	rna-XM_019475360.1	XM_019475360.1	417	294	20.0	19.0
239	rna-XM_019475360.1	XM_019475360.1	418	293	20.0	19.0
240	rna-XM_019475360.1	XM_019475360.1	422	289	25.0	19.0
241	rna-XM_019475360.1	XM_019475360.1	424	287	36.0	19.0
242	rna-XM_019475360.1	XM_019475360.1	425	286	29.0	19.0
243	rna-XM_019475360.1	XM_019475360.1	426	285	60.0	19.0
244	rna-XM_019475360.1	XM_019475360.1	427	284	32.0	19.0
245	rna-XM_019475360.1	XM_019475360.1	428	283	26.0	19.0
246	rna-XM_019475360.1	XM_019475360.1	429	282	34.0	19.0
247	rna-XM_019475360.1	XM_019475360.1	430	281	37.0	19.0
248	rna-XM_019475360.1	XM_019475360.1	438	273	20.0	19.0
249	rna-XM_019475360.1	XM_019475360.1	445	266	31.0	19.0
250	rna-XM_019475360.1	XM_019475360.1	446	265	20.0	19.0
251	rna-XM_019475360.1	XM_019475360.1	447	264	26.0	19.0
252	rna-XM_019475360.1	XM_019475360.1	448	263	21.0	19.0
253	rna-XM_019475360.1	XM_019475360.1	452	259	91.0	19.0
254	rna-XM_019475360.1	XM_019475360.1	453	258	21.0	19.0
255	rna-XM_019475360.1	XM_019475360.1	455	256	46.0	19.0
256	rna-XM_019475360.1	XM_019475360.1	456	255	25.0	19.0
257	rna-XM_019475360.1	XM_019475360.1	458	253	21.0	19.0
258	rna-XM_019475360.1	XM_019475360.1	460	251	20.0	19.0
259	rna-XM_019475360.1	XM_019475360.1	462	249	27.0	19.0
260	rna-XM_019475360.1	XM_019475360.1	464	247	20.0	19.0
261	rna-XM_019475360.1	XM_019475360.1	477	234	24.0	19.0
262	rna-XM_019475360.1	XM_019475360.1	478	233	20.0	19.0
263	rna-XM_019475360.1	XM_019475360.1	479	232	21.0	19.0
264	rna-XM_019475360.1	XM_019475360.1	480	231	36.0	19.0
265	rna-XM_019475360.1	XM_019475360.1	482	229	100.0	19.0
266	rna-XM_019475360.1	XM_019475360.1	485	226	23.0	19.0
267	rna-XM_019475360.1	XM_019475360.1	487	224	41.0	19.0
268	rna-XM_019475360.1	XM_019475360.1	489	222	20.0	19.0
269	rna-XM_019475360.1	XM_019475360.1	491	220	21.0	19.0
270	rna-XM_019475360.1	XM_019475360.1	498	213	21.0	19.0
271	rna-XM_019475360.1	XM_019475360.1	501	210	34.0	19.0
272	rna-XM_019475360.1	XM_019475360.1	502	209	22.0	19.0
273	rna-XM_019475360.1	XM_019475360.1	503	208	50.0	19.0
274	rna-XM_019475360.1	XM_019475360.1	504	207	21.0	19.0
275	rna-XM_019475360.1	XM_019475360.1	505	206	22.0	19.0
276	rna-XM_019475360.1	XM_019475360.1	511	200	20.0	19.0
277	rna-XM_019475360.1	XM_019475360.1	513	198	210.0	19.0
278	rna-XM_019475360.1	XM_019475360.1	534	177	38.0	19.0
279	rna-XM_019475360.1	XM_019475360.1	546	165	65.0	19.0
280	rna-XM_019475360.1	XM_019475360.1	554	157	22.0	19.0
281	rna-XM_019475360.1	XM_019475360.1	555	156	33.0	19.0
282	rna-XM_019475360.1	XM_019475360.1	556	155	37.0	19.0
283	rna-XM_019475360.1	XM_019475360.1	557	154	24.0	19.0
284	rna-XM_019475360.1	XM_019475360.1	558	153	26.0	19.0
285	rna-XM_019475360.1	XM_019475360.1	559	152	22.0	19.0
286	rna-XM_019475360.1	XM_019475360.1	560	151	21.0	19.0
287	rna-XM_019475360.1	XM_019475360.1	571	140	26.0	19.0
288	rna-XM_019475360.1	XM_019475360.1	573	138	22.0	19.0
289	rna-XM_019475360.1	XM_019475360.1	580	131	28.0	19.0
290	rna-XM_019475360.1	XM_019475360.1	582	129	20.0	19.0
291	rna-XM_019475360.1	XM_019475360.1	584	127	26.0	19.0
292	rna-XM_019475360.1	XM_019475360.1	586	125	22.0	19.0
293	rna-XM_019475360.1	XM_019475360.1	587	124	21.0	19.0
294	rna-XM_019475360.1	XM_019475360.1	589	122	24.0	19.0
295	rna-XM_019475360.1	XM_019475360.1	590	121	24.0	19.0
296	rna-XM_019475360.1	XM_019475360.1	606	105	32.0	19.0
297	rna-XM_019475360.1	XM_019475360.1	618	93	20.0	19.0
298	rna-XM_019475360.1	XM_019475360.1	620	91	32.0	19.0
299	rna-XM_019475360.1	XM_019475360.1	621	90	24.0	19.0
300	rna-XM_019475360.1	XM_019475360.1	653	58	54.0	19.0
301	rna-XM_717597.2	XM_717597.2	886	194	37.0	19.0
302	rna-XM_717566.1	XM_717566.1	398	691	25.0	19.0
303	rna-XM_717564.2	XM_717564.2	280	1547	21.0	19.0
304	rna-XM_717564.2	XM_717564.2	638	1189	35.0	19.0
305	rna-XM_717540.1	XM_717540.1	215	1174	38.0	19.0
306	rna-XM_715396.1	XM_715396.1	56	1663	138.0	19.0
307	rna-XM_715367.2	XM_715367.2	140	1144	26.0	19.0
308	rna-XM_019475378.1	XM_019475378.1	49	167	29.0	19.0
309	rna-XM_019475383.1	XM_019475383.1	205	437	20.0	19.0
310	rna-XM_019475383.1	XM_019475383.1	245	397	21.0	19.0
311	rna-XM_019475383.1	XM_019475383.1	248	394	27.0	19.0
312	rna-XM_019475383.1	XM_019475383.1	263	379	20.0	19.0
313	rna-XM_019475383.1	XM_019475383.1	290	352	29.0	19.0
314	rna-XM_712147.1	XM_712147.1	77	676	20.0	19.0
315	rna-XM_712142.1	XM_712142.1	149	682	37.0	19.0
316	rna-XM_712127.1	XM_712127.1	263	2587	22.0	19.0
317	rna-XM_705028.2	XM_705028.2	5330	1099	981.0	19.0
318	rna-XM_705028.2	XM_705028.2	5331	1098	26.0	19.0
319	rna-XM_711482.2	XM_711482.2	149	1237	74.0	19.0
320	rna-XM_710444.2	XM_710444.2	416	2575	61.0	19.0
321	rna-XM_710444.2	XM_710444.2	610	2381	25.0	19.0
322	rna-XM_710444.2	XM_710444.2	618	2373	72.0	19.0
323	rna-XM_710444.2	XM_710444.2	645	2346	36.0	19.0
324	rna-XM_710444.2	XM_710444.2	646	2345	28.0	19.0
325	rna-XM_710444.2	XM_710444.2	678	2313	20.0	19.0
326	rna-XM_710354.1	XM_710354.1	449	502	29.0	19.0
327	rna-XM_710354.1	XM_710354.1	900	51	20.0	19.0
328	rna-XM_710304.1	XM_710304.1	69	513	28.0	19.0
329	rna-XM_710304.1	XM_710304.1	81	501	29.0	19.0
330	rna-XM_710304.1	XM_710304.1	85	497	100.0	19.0
331	rna-XM_705430.2	XM_705430.2	0	1644	24.0	19.0
332	rna-XM_711724.1	XM_711724.1	1849	4265	20.0	19.0
333	rna-XM_711723.2	XM_711723.2	1268	862	73.0	19.0
334	rna-XM_711709.1	XM_711709.1	3239	868	24.0	19.0
335	rna-XM_019475412.1	XM_019475412.1	29	439	23.0	19.0
336	rna-XM_019475412.1	XM_019475412.1	113	355	21.0	19.0
337	rna-XM_706264.2	XM_706264.2	2636	517	43.0	19.0
338	rna-XM_706264.2	XM_706264.2	2642	511	22.0	19.0
339	rna-XM_706264.2	XM_706264.2	2802	351	21.0	19.0
340	rna-XM_706264.2	XM_706264.2	2852	301	269.0	19.0
341	rna-XM_706264.2	XM_706264.2	2853	300	22.0	19.0
342	rna-XM_706264.2	XM_706264.2	2900	253	50.0	19.0
343	rna-XM_019475419.1	XM_019475419.1	3098	2032	41.0	19.0
344	rna-XM_715498.2	XM_715498.2	109	899	20.0	19.0
345	rna-XM_715548.1	XM_715548.1	261	417	39.0	19.0
346	rna-XM_715548.1	XM_715548.1	377	301	20.0	19.0
347	rna-XM_715548.1	XM_715548.1	575	103	32.0	19.0
348	rna-XM_715548.1	XM_715548.1	625	53	22.0	19.0
349	rna-XM_019475428.1	XM_019475428.1	140	115	20.0	19.0
350	rna-XM_716869.2	XM_716869.2	31	728	35.0	19.0
351	rna-XM_716869.2	XM_716869.2	53	706	48.0	19.0
352	rna-XM_705398.2	XM_705398.2	181	1802	26.0	19.0
353	rna-XM_707223.1	XM_707223.1	1034	517	22.0	19.0
354	rna-XM_707223.1	XM_707223.1	1108	443	22.0	19.0
355	rna-XM_707223.1	XM_707223.1	1140	411	24.0	19.0
356	rna-XM_707223.1	XM_707223.1	1142	409	25.0	19.0
357	rna-XM_707223.1	XM_707223.1	1159	392	29.0	19.0
358	rna-XM_707223.1	XM_707223.1	1162	389	30.0	19.0
359	rna-XM_707223.1	XM_707223.1	1168	383	21.0	19.0
360	rna-XM_707223.1	XM_707223.1	1194	357	24.0	19.0
361	rna-XM_707223.1	XM_707223.1	1214	337	25.0	19.0
362	rna-XM_707223.1	XM_707223.1	1217	334	20.0	19.0
363	rna-XM_707223.1	XM_707223.1	1254	297	23.0	19.0
364	rna-XM_707223.1	XM_707223.1	1263	288	40.0	19.0
365	rna-XM_019475444.1	XM_019475444.1	323	88	35.0	19.0
366	rna-XM_711642.1	XM_711642.1	336	1146	20.0	19.0
367	rna-XM_019475454.1	XM_019475454.1	330	147	22.0	19.0
368	rna-XM_711618.2	XM_711618.2	280	377	34.0	19.0
369	rna-XM_707412.1	XM_707412.1	51	603	31.0	19.0
370	rna-XM_714063.2	XM_714063.2	674	886	43.0	19.0
371	rna-XM_714094.2	XM_714094.2	829	278	41.0	19.0
372	rna-XM_714096.1	XM_714096.1	84	300	39.0	19.0
373	rna-XM_714096.1	XM_714096.1	264	120	33.0	19.0
374	rna-XM_714096.1	XM_714096.1	290	94	56.0	19.0
375	rna-XM_714096.1	XM_714096.1	293	91	27.0	19.0
376	rna-XM_019475468.1	XM_019475468.1	1087	515	30.0	19.0
377	rna-XM_705132.2	XM_705132.2	1150	1388	30.0	19.0
378	rna-XM_705132.2	XM_705132.2	1323	1215	25.0	19.0
379	rna-XM_707011.2	XM_707011.2	1293	774	73.0	19.0
380	rna-XM_707011.2	XM_707011.2	1397	670	70.0	19.0
381	rna-XM_707320.2	XM_707320.2	62	3205	39.0	19.0
382	rna-XM_715316.1	XM_715316.1	597	1701	28.0	19.0
383	rna-XM_715286.1	XM_715286.1	623	526	39.0	19.0
384	rna-XM_715266.1	XM_715266.1	1142	2134	40.0	19.0
385	rna-XM_716286.1	XM_716286.1	245	652	36.0	19.0
386	rna-XM_716286.1	XM_716286.1	625	272	25.0	19.0
387	rna-XM_716260.1	XM_716260.1	434	1690	68.0	19.0
388	rna-XM_716260.1	XM_716260.1	457	1667	20.0	19.0
389	rna-XM_716260.1	XM_716260.1	482	1642	22.0	19.0
390	rna-XM_716260.1	XM_716260.1	581	1543	23.0	19.0
391	rna-XM_716260.1	XM_716260.1	584	1540	45.0	19.0
392	rna-XM_716260.1	XM_716260.1	605	1519	54.0	19.0
393	rna-XM_716260.1	XM_716260.1	656	1468	38.0	19.0
394	rna-XM_019475491.1	XM_019475491.1	316	77	113.0	19.0
395	rna-XM_019475491.1	XM_019475491.1	370	23	58.0	19.0
396	rna-XM_019475491.1	XM_019475491.1	373	20	42.0	19.0
397	rna-XM_705023.2	XM_705023.2	2555	2146	184.0	19.0
398	rna-XM_711899.2	XM_711899.2	2044	872	29.0	19.0
399	rna-XM_711860.2	XM_711860.2	1385	295	34.0	19.0
400	rna-XM_707061.1	XM_707061.1	1383	276	73.0	19.0
401	rna-XM_710152.1	XM_710152.1	179	2059	25.0	19.0
402	rna-XM_710152.1	XM_710152.1	2019	219	46.0	19.0
403	rna-XM_710148.1	XM_710148.1	1250	781	101.0	19.0
404	rna-XM_710134.1	XM_710134.1	138	714	21.0	19.0
405	rna-XM_710134.1	XM_710134.1	416	436	42.0	19.0
