	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
76	rna-XM_707823.1	XM_707823.1	499	59	22.0	19.0
77	rna-XM_709806.2	XM_709806.2	2057	292	26.0	19.0
78	rna-XM_709841.1	XM_709841.1	403	1112	25.0	19.0
79	rna-XM_709845.1	XM_709845.1	567	135	26.0	19.0
80	rna-XM_707710.1	XM_707710.1	373	248	21.0	19.0
81	rna-XM_710962.1	XM_710962.1	302	1201	22.0	19.0
82	rna-XM_705056.2	XM_705056.2	14	1363	22.0	19.0
83	rna-XM_705056.2	XM_705056.2	16	1361	36.0	19.0
84	rna-XM_705056.2	XM_705056.2	17	1360	56.0	19.0
85	rna-XM_705056.2	XM_705056.2	174	1203	40.0	19.0
86	rna-XM_707506.1	XM_707506.1	712	1037	87.0	19.0
87	rna-XM_707492.2	XM_707492.2	107	475	42.0	19.0
88	rna-XM_705590.2	XM_705590.2	107	1063	27.0	19.0
89	rna-XM_705590.2	XM_705590.2	878	292	26.0	19.0
90	rna-XM_705590.2	XM_705590.2	911	259	23.0	19.0
91	rna-XM_709312.2	XM_709312.2	667	206	21.0	19.0
92	rna-XM_712051.1	XM_712051.1	290	499	25.0	19.0
93	rna-XM_712051.1	XM_712051.1	465	324	27.0	19.0
94	rna-XM_712051.1	XM_712051.1	591	198	33.0	19.0
95	rna-XM_712051.1	XM_712051.1	757	32	89.0	19.0
96	rna-XM_712744.1	XM_712744.1	123	285	24.0	19.0
97	rna-XM_712666.2	XM_712666.2	1145	1543	39.0	19.0
98	rna-XM_712666.2	XM_712666.2	1996	692	24.0	19.0
99	rna-XM_713429.2	XM_713429.2	203	3430	87.0	19.0
100	rna-XM_716626.1	XM_716626.1	314	307	77.0	19.0
101	rna-XM_716626.1	XM_716626.1	369	252	24.0	19.0
102	rna-XM_714842.1	XM_714842.1	343	233	21.0	19.0
103	rna-XM_714941.1	XM_714941.1	578	1147	23.0	19.0
104	rna-XM_707632.2	XM_707632.2	380	19	154.0	19.0
105	rna-XM_718047.1	XM_718047.1	156	180	30.0	19.0
106	rna-XM_019475323.1	XM_019475323.1	44	760	92.0	19.0
107	rna-XM_019475325.1	XM_019475325.1	44	319	36.0	19.0
108	rna-XM_019475325.1	XM_019475325.1	46	317	20.0	19.0
109	rna-XM_019475325.1	XM_019475325.1	52	311	25.0	19.0
110	rna-XM_019475325.1	XM_019475325.1	98	265	78.0	19.0
111	rna-XM_718085.1	XM_718085.1	208	1025	26.0	19.0
112	rna-XM_019475328.1	XM_019475328.1	104	334	56.0	19.0
113	rna-XM_019475328.1	XM_019475328.1	188	250	23.0	19.0
114	rna-XM_019475328.1	XM_019475328.1	318	120	25.0	19.0
115	rna-XM_019475328.1	XM_019475328.1	330	108	23.0	19.0
116	rna-XM_019475329.1	XM_019475329.1	571	215	27.0	19.0
117	rna-XM_019475329.1	XM_019475329.1	689	97	23.0	19.0
118	rna-XM_709613.1	XM_709613.1	911	577	99.0	19.0
119	rna-XM_709613.1	XM_709613.1	934	554	23.0	19.0
120	rna-XM_711006.1	XM_711006.1	1463	1603	49.0	19.0
121	rna-XM_714801.1	XM_714801.1	2186	1057	32.0	19.0
122	rna-XM_714740.2	XM_714740.2	1333	914	55.0	19.0
123	rna-XM_705238.2	XM_705238.2	31	647	29.0	19.0
124	rna-XM_019475352.1	XM_019475352.1	1289	226	45.0	19.0
125	rna-XM_717669.2	XM_717669.2	12420	2688	74.0	19.0
126	rna-XM_019475360.1	XM_019475360.1	173	538	43.0	19.0
127	rna-XM_019475360.1	XM_019475360.1	276	435	26.0	19.0
128	rna-XM_019475360.1	XM_019475360.1	277	434	27.0	19.0
129	rna-XM_019475360.1	XM_019475360.1	278	433	28.0	19.0
130	rna-XM_019475360.1	XM_019475360.1	279	432	40.0	19.0
131	rna-XM_019475360.1	XM_019475360.1	280	431	44.0	19.0
132	rna-XM_019475360.1	XM_019475360.1	281	430	30.0	19.0
133	rna-XM_019475360.1	XM_019475360.1	282	429	48.0	19.0
134	rna-XM_019475360.1	XM_019475360.1	283	428	36.0	19.0
135	rna-XM_019475360.1	XM_019475360.1	284	427	38.0	19.0
136	rna-XM_019475360.1	XM_019475360.1	285	426	29.0	19.0
137	rna-XM_019475360.1	XM_019475360.1	286	425	21.0	19.0
138	rna-XM_019475360.1	XM_019475360.1	320	391	26.0	19.0
139	rna-XM_019475360.1	XM_019475360.1	359	352	39.0	19.0
140	rna-XM_019475360.1	XM_019475360.1	388	323	20.0	19.0
141	rna-XM_019475360.1	XM_019475360.1	396	315	25.0	19.0
142	rna-XM_019475360.1	XM_019475360.1	399	312	25.0	19.0
143	rna-XM_019475360.1	XM_019475360.1	415	296	21.0	19.0
144	rna-XM_019475360.1	XM_019475360.1	417	294	23.0	19.0
145	rna-XM_019475360.1	XM_019475360.1	424	287	23.0	19.0
146	rna-XM_019475360.1	XM_019475360.1	426	285	39.0	19.0
147	rna-XM_019475360.1	XM_019475360.1	427	284	22.0	19.0
148	rna-XM_019475360.1	XM_019475360.1	428	283	20.0	19.0
149	rna-XM_019475360.1	XM_019475360.1	430	281	31.0	19.0
150	rna-XM_019475360.1	XM_019475360.1	453	258	23.0	19.0
151	rna-XM_019475360.1	XM_019475360.1	477	234	20.0	19.0
152	rna-XM_019475360.1	XM_019475360.1	480	231	22.0	19.0
153	rna-XM_019475360.1	XM_019475360.1	482	229	83.0	19.0
154	rna-XM_019475360.1	XM_019475360.1	501	210	30.0	19.0
155	rna-XM_019475360.1	XM_019475360.1	502	209	42.0	19.0
156	rna-XM_019475360.1	XM_019475360.1	503	208	48.0	19.0
157	rna-XM_019475360.1	XM_019475360.1	504	207	20.0	19.0
158	rna-XM_019475360.1	XM_019475360.1	505	206	21.0	19.0
159	rna-XM_019475360.1	XM_019475360.1	507	204	22.0	19.0
160	rna-XM_019475360.1	XM_019475360.1	513	198	121.0	19.0
161	rna-XM_019475360.1	XM_019475360.1	534	177	48.0	19.0
162	rna-XM_019475360.1	XM_019475360.1	546	165	55.0	19.0
163	rna-XM_019475360.1	XM_019475360.1	558	153	20.0	19.0
164	rna-XM_019475360.1	XM_019475360.1	620	91	22.0	19.0
165	rna-XM_019475360.1	XM_019475360.1	653	58	40.0	19.0
166	rna-XM_717601.2	XM_717601.2	965	193	25.0	19.0
167	rna-XM_717597.2	XM_717597.2	866	214	21.0	19.0
168	rna-XM_717540.1	XM_717540.1	215	1174	36.0	19.0
169	rna-XM_717540.1	XM_717540.1	457	932	36.0	19.0
170	rna-XM_715396.1	XM_715396.1	56	1663	60.0	19.0
171	rna-XM_715367.2	XM_715367.2	140	1144	56.0	19.0
172	rna-XM_019475383.1	XM_019475383.1	262	380	28.0	19.0
173	rna-XM_712101.2	XM_712101.2	282	186	29.0	19.0
174	rna-XM_705028.2	XM_705028.2	5330	1099	849.0	19.0
175	rna-XM_711482.2	XM_711482.2	149	1237	40.0	19.0
176	rna-XM_710478.2	XM_710478.2	838	743	23.0	19.0
177	rna-XM_710444.2	XM_710444.2	416	2575	23.0	19.0
178	rna-XM_710444.2	XM_710444.2	618	2373	159.0	19.0
179	rna-XM_710440.1	XM_710440.1	152	1552	93.0	19.0
180	rna-XM_710440.1	XM_710440.1	767	937	20.0	19.0
181	rna-XM_710440.1	XM_710440.1	1499	205	21.0	19.0
182	rna-XM_019475397.1	XM_019475397.1	239	517	52.0	19.0
183	rna-XM_710435.2	XM_710435.2	1667	259	44.0	19.0
184	rna-XM_710354.1	XM_710354.1	449	502	20.0	19.0
185	rna-XM_710304.1	XM_710304.1	69	513	43.0	19.0
186	rna-XM_710304.1	XM_710304.1	81	501	39.0	19.0
187	rna-XM_710304.1	XM_710304.1	85	497	111.0	19.0
188	rna-XM_710304.1	XM_710304.1	86	496	23.0	19.0
189	rna-XM_710304.1	XM_710304.1	200	382	32.0	19.0
190	rna-XM_711723.2	XM_711723.2	1340	790	33.0	19.0
191	rna-XM_711723.2	XM_711723.2	1349	781	23.0	19.0
192	rna-XM_711723.2	XM_711723.2	1360	770	30.0	19.0
193	rna-XM_711707.1	XM_711707.1	275	259	25.0	19.0
194	rna-XM_711687.1	XM_711687.1	749	157	35.0	19.0
195	rna-XM_019475412.1	XM_019475412.1	29	439	36.0	19.0
196	rna-XM_019475412.1	XM_019475412.1	113	355	40.0	19.0
197	rna-XM_706264.2	XM_706264.2	2515	638	20.0	19.0
198	rna-XM_706264.2	XM_706264.2	2636	517	26.0	19.0
199	rna-XM_706264.2	XM_706264.2	2826	327	24.0	19.0
200	rna-XM_706264.2	XM_706264.2	2852	301	340.0	19.0
201	rna-XM_706264.2	XM_706264.2	2882	271	50.0	19.0
202	rna-XM_706264.2	XM_706264.2	2897	256	32.0	19.0
203	rna-XM_706264.2	XM_706264.2	2900	253	29.0	19.0
204	rna-XM_706264.2	XM_706264.2	2955	198	28.0	19.0
205	rna-XM_706264.2	XM_706264.2	2981	172	23.0	19.0
206	rna-XM_706264.2	XM_706264.2	3008	145	40.0	19.0
207	rna-XM_019475419.1	XM_019475419.1	3098	2032	66.0	19.0
208	rna-XM_715526.2	XM_715526.2	52	2261	22.0	19.0
209	rna-XM_715548.1	XM_715548.1	261	417	22.0	19.0
210	rna-XM_715548.1	XM_715548.1	471	207	33.0	19.0
211	rna-XM_715548.1	XM_715548.1	575	103	64.0	19.0
212	rna-XM_706938.2	XM_706938.2	408	714	57.0	19.0
213	rna-XM_716812.2	XM_716812.2	779	274	70.0	19.0
214	rna-XM_707223.1	XM_707223.1	1140	411	22.0	19.0
215	rna-XM_707223.1	XM_707223.1	1159	392	36.0	19.0
216	rna-XM_019475443.1	XM_019475443.1	297	159	31.0	19.0
217	rna-XM_019475444.1	XM_019475444.1	323	88	34.0	19.0
218	rna-XM_019475454.1	XM_019475454.1	330	147	26.0	19.0
219	rna-XM_711638.2	XM_711638.2	408	960	22.0	19.0
220	rna-XM_711638.2	XM_711638.2	965	403	22.0	19.0
221	rna-XM_705744.2	XM_705744.2	980	4000	20.0	19.0
222	rna-XM_707412.1	XM_707412.1	51	603	38.0	19.0
223	rna-XM_707422.1	XM_707422.1	621	681	32.0	19.0
224	rna-XM_707422.1	XM_707422.1	788	514	20.0	19.0
225	rna-XM_707422.1	XM_707422.1	860	442	23.0	19.0
226	rna-XM_714063.2	XM_714063.2	674	886	21.0	19.0
227	rna-XM_714096.1	XM_714096.1	290	94	22.0	19.0
228	rna-XM_713013.2	XM_713013.2	140	1450	31.0	19.0
229	rna-XM_707004.2	XM_707004.2	4874	1177	36.0	19.0
230	rna-XM_707011.2	XM_707011.2	1397	670	56.0	19.0
231	rna-XM_715313.1	XM_715313.1	126	828	26.0	19.0
232	rna-XM_715266.1	XM_715266.1	1142	2134	48.0	19.0
233	rna-XM_715266.1	XM_715266.1	3040	236	21.0	19.0
234	rna-XM_019475476.1	XM_019475476.1	153	51	20.0	19.0
235	rna-XM_019475476.1	XM_019475476.1	172	32	26.0	19.0
236	rna-XM_716286.1	XM_716286.1	245	652	23.0	19.0
237	rna-XM_716286.1	XM_716286.1	625	272	32.0	19.0
238	rna-XM_716260.1	XM_716260.1	434	1690	57.0	19.0
239	rna-XM_716260.1	XM_716260.1	456	1668	24.0	19.0
240	rna-XM_716260.1	XM_716260.1	457	1667	47.0	19.0
241	rna-XM_716260.1	XM_716260.1	482	1642	30.0	19.0
242	rna-XM_716260.1	XM_716260.1	503	1621	23.0	19.0
243	rna-XM_716260.1	XM_716260.1	581	1543	20.0	19.0
244	rna-XM_716260.1	XM_716260.1	584	1540	30.0	19.0
245	rna-XM_716260.1	XM_716260.1	605	1519	30.0	19.0
246	rna-XM_019475491.1	XM_019475491.1	370	23	37.0	19.0
247	rna-XM_711904.2	XM_711904.2	1514	1906	21.0	19.0
248	rna-XM_711899.2	XM_711899.2	2044	872	81.0	19.0
249	rna-XM_711860.2	XM_711860.2	1385	295	21.0	19.0
250	rna-XM_711858.2	XM_711858.2	364	830	20.0	19.0
251	rna-XM_711858.2	XM_711858.2	415	779	21.0	19.0
252	rna-XM_711858.2	XM_711858.2	417	777	39.0	19.0
253	rna-XM_711858.2	XM_711858.2	486	708	22.0	19.0
254	rna-XM_711858.2	XM_711858.2	492	702	22.0	19.0
255	rna-XM_711858.2	XM_711858.2	493	701	26.0	19.0
256	rna-XM_711858.2	XM_711858.2	501	693	24.0	19.0
257	rna-XM_711858.2	XM_711858.2	510	684	23.0	19.0
258	rna-XM_711858.2	XM_711858.2	514	680	24.0	19.0
259	rna-XM_711858.2	XM_711858.2	516	678	23.0	19.0
260	rna-XM_711858.2	XM_711858.2	522	672	25.0	19.0
261	rna-XM_711858.2	XM_711858.2	528	666	23.0	19.0
262	rna-XM_711858.2	XM_711858.2	532	662	27.0	19.0
263	rna-XM_711858.2	XM_711858.2	545	649	22.0	19.0
264	rna-XM_711858.2	XM_711858.2	547	647	37.0	19.0
265	rna-XM_707060.1	XM_707060.1	1433	643	20.0	19.0
266	rna-XM_707061.1	XM_707061.1	1383	276	30.0	19.0
267	rna-XM_710152.1	XM_710152.1	1018	1220	22.0	19.0
268	rna-XM_710148.1	XM_710148.1	1250	781	39.0	19.0
269	rna-XM_710134.1	XM_710134.1	619	233	52.0	19.0
270	rna-XM_710106.1	XM_710106.1	109	824	59.0	19.0
271	rna-XM_713565.1	XM_713565.1	812	496	26.0	19.0
272	rna-XM_713178.1	XM_713178.1	2308	194	41.0	19.0
273	rna-XM_708320.2	XM_708320.2	482	328	95.0	19.0
274	rna-XM_019475520.1	XM_019475520.1	1064	625	20.0	19.0
275	rna-XM_710681.1	XM_710681.1	239	358	35.0	19.0
276	rna-XM_710681.1	XM_710681.1	348	249	21.0	19.0
277	rna-XM_710681.1	XM_710681.1	497	100	25.0	19.0
278	rna-XM_710688.2	XM_710688.2	2723	3034	39.0	19.0
279	rna-XM_710697.1	XM_710697.1	443	844	24.0	19.0
280	rna-XM_710697.1	XM_710697.1	467	820	34.0	19.0
281	rna-XM_710697.1	XM_710697.1	597	690	20.0	19.0
282	rna-XM_710697.1	XM_710697.1	599	688	21.0	19.0
283	rna-XM_019475522.1	XM_019475522.1	215	235	42.0	19.0
284	rna-XM_019475522.1	XM_019475522.1	384	66	133.0	19.0
285	rna-XM_712263.2	XM_712263.2	93	522	23.0	19.0
286	rna-XM_712263.2	XM_712263.2	100	515	20.0	19.0
287	rna-XM_712263.2	XM_712263.2	125	490	22.0	19.0
288	rna-XM_712263.2	XM_712263.2	153	462	28.0	19.0
289	rna-XM_712263.2	XM_712263.2	193	422	20.0	19.0
290	rna-XM_712263.2	XM_712263.2	254	361	25.0	19.0
291	rna-XM_712263.2	XM_712263.2	262	353	98.0	19.0
292	rna-XM_712263.2	XM_712263.2	277	338	29.0	19.0
293	rna-XM_712263.2	XM_712263.2	287	328	28.0	19.0
294	rna-XM_712267.2	XM_712267.2	655	683	124.0	19.0
295	rna-XM_712292.1	XM_712292.1	1040	2197	59.0	19.0
296	rna-XM_712292.1	XM_712292.1	2187	1050	30.0	19.0
297	rna-XM_706005.2	XM_706005.2	328	428	20.0	19.0
298	rna-XM_705713.1	XM_705713.1	1647	498	26.0	19.0
299	rna-XM_705713.1	XM_705713.1	1672	473	28.0	19.0
300	rna-XM_705713.1	XM_705713.1	1813	332	21.0	19.0
301	rna-XM_706599.2	XM_706599.2	73	755	21.0	19.0
302	rna-XM_707557.2	XM_707557.2	6350	301	42.0	19.0
303	rna-XM_707557.2	XM_707557.2	6389	262	32.0	19.0
304	rna-XM_707557.2	XM_707557.2	6539	112	21.0	19.0
305	rna-XM_711115.2	XM_711115.2	0	1842	23.0	19.0
306	rna-XM_711115.2	XM_711115.2	8	1834	21.0	19.0
307	rna-XM_711115.2	XM_711115.2	110	1732	43.0	19.0
308	rna-XM_711115.2	XM_711115.2	388	1454	25.0	19.0
309	rna-XM_711115.2	XM_711115.2	751	1091	28.0	19.0
310	rna-XM_711122.1	XM_711122.1	162	198	30.0	19.0
311	rna-XM_711122.1	XM_711122.1	314	46	20.0	19.0
312	rna-XM_019475562.1	XM_019475562.1	395	91	41.0	19.0
313	rna-XM_019475568.1	XM_019475568.1	1209	138	60.0	19.0
314	rna-XM_706207.2	XM_706207.2	994	1148	20.0	19.0
315	rna-XM_706199.2	XM_706199.2	457	890	42.0	19.0
316	rna-XM_714238.1	XM_714238.1	893	658	35.0	19.0
317	rna-XM_714238.1	XM_714238.1	981	570	26.0	19.0
318	rna-XM_714238.1	XM_714238.1	1092	459	26.0	19.0
319	rna-XM_714238.1	XM_714238.1	1166	385	21.0	19.0
320	rna-XM_714238.1	XM_714238.1	1187	364	24.0	19.0
321	rna-XM_714238.1	XM_714238.1	1215	336	24.0	19.0
322	rna-XM_714238.1	XM_714238.1	1216	335	24.0	19.0
323	rna-XM_714238.1	XM_714238.1	1218	333	36.0	19.0
324	rna-XM_714238.1	XM_714238.1	1234	317	22.0	19.0
325	rna-XM_714238.1	XM_714238.1	1235	316	22.0	19.0
326	rna-XM_714238.1	XM_714238.1	1236	315	32.0	19.0
327	rna-XM_714238.1	XM_714238.1	1237	314	56.0	19.0
328	rna-XM_714238.1	XM_714238.1	1267	284	43.0	19.0
329	rna-XM_714241.1	XM_714241.1	1480	2444	26.0	19.0
330	rna-XM_713957.1	XM_713957.1	-14	1217	51.0	19.0
331	rna-XM_713957.1	XM_713957.1	-10	1213	30.0	19.0
332	rna-XM_713957.1	XM_713957.1	-8	1211	28.0	19.0
333	rna-XM_713957.1	XM_713957.1	-4	1207	27.0	19.0
334	rna-XM_713064.2	XM_713064.2	-89	839	76.0	19.0
335	rna-XM_713064.2	XM_713064.2	-81	831	68.0	19.0
336	rna-XM_713064.2	XM_713064.2	-80	830	285.0	19.0
337	rna-XM_713064.2	XM_713064.2	-78	828	28.0	19.0
338	rna-XM_713064.2	XM_713064.2	-60	810	22.0	19.0
339	rna-XM_713064.2	XM_713064.2	-32	782	22.0	19.0
340	rna-XM_713064.2	XM_713064.2	-23	773	24.0	19.0
341	rna-XM_713064.2	XM_713064.2	-22	772	57.0	19.0
342	rna-XM_713064.2	XM_713064.2	-9	759	26.0	19.0
343	rna-XM_708542.1	XM_708542.1	-49	1330	22.0	19.0
344	rna-XM_708542.1	XM_708542.1	-27	1308	33.0	19.0
345	rna-XM_707148.2	XM_707148.2	-38	1076	20.0	19.0
346	rna-XM_707148.2	XM_707148.2	-28	1066	25.0	19.0
347	rna-XM_713748.2	XM_713748.2	-35	473	20.0	19.0
348	rna-XM_713748.2	XM_713748.2	-13	451	67.0	19.0
349	rna-XM_713748.2	XM_713748.2	-10	448	33.0	19.0
350	rna-XM_713748.2	XM_713748.2	-7	445	75.0	19.0
351	rna-XM_019475120.1	XM_019475120.1	-11	380	29.0	19.0
352	rna-XM_712562.2	XM_712562.2	-17	1394	23.0	19.0
353	rna-XM_019475144.1	XM_019475144.1	-28	349	122.0	19.0
354	rna-XM_019475147.1	XM_019475147.1	-20	434	27.0	19.0
355	rna-XM_019475147.1	XM_019475147.1	428	-14	191.0	19.0
356	rna-XM_019475165.1	XM_019475165.1	463	-52	20.0	19.0
357	rna-XM_709943.1	XM_709943.1	-43	883	42.0	19.0
358	rna-XM_709943.1	XM_709943.1	-35	875	53.0	19.0
359	rna-XM_709943.1	XM_709943.1	-17	857	31.0	19.0
360	rna-XM_709945.1	XM_709945.1	-18	879	20.0	19.0
361	rna-XM_709954.1	XM_709954.1	-83	2069	22.0	19.0
362	rna-XM_705396.2	XM_705396.2	-6	1677	64.0	19.0
363	rna-XM_019475189.1	XM_019475189.1	-17	254	23.0	19.0
364	rna-XM_717410.1	XM_717410.1	-16	2887	38.0	19.0
365	rna-XM_717427.1	XM_717427.1	-11	371	30.0	19.0
366	rna-XM_717427.1	XM_717427.1	-8	368	37.0	19.0
367	rna-XM_717427.1	XM_717427.1	-7	367	55.0	19.0
368	rna-XM_717427.1	XM_717427.1	-6	366	44.0	19.0
369	rna-XM_717427.1	XM_717427.1	-5	365	46.0	19.0
370	rna-XM_717427.1	XM_717427.1	360	0	40.0	19.0
371	rna-XM_019475216.1	XM_019475216.1	-19	502	67.0	19.0
372	rna-XM_019475216.1	XM_019475216.1	-13	496	21.0	19.0
373	rna-XM_019475217.1	XM_019475217.1	-23	593	23.0	19.0
374	rna-XM_707825.2	XM_707825.2	-37	1321	62.0	19.0
375	rna-XM_707825.2	XM_707825.2	-32	1316	20.0	19.0
376	rna-XM_707825.2	XM_707825.2	-29	1313	26.0	19.0
377	rna-XM_709806.2	XM_709806.2	-46	2395	72.0	19.0
378	rna-XM_019475231.1	XM_019475231.1	-31	370	120.0	19.0
379	rna-XM_019475256.1	XM_019475256.1	-22	379	91.0	19.0
380	rna-XM_705056.2	XM_705056.2	-23	1400	37.0	19.0
381	rna-XM_705056.2	XM_705056.2	-19	1396	27.0	19.0
382	rna-XM_709379.2	XM_709379.2	-62	1349	29.0	19.0
383	rna-XM_709379.2	XM_709379.2	-57	1344	22.0	19.0
384	rna-XM_707492.2	XM_707492.2	-56	638	31.0	19.0
385	rna-XM_707492.2	XM_707492.2	-41	623	21.0	19.0
386	rna-XM_707492.2	XM_707492.2	-28	610	31.0	19.0
387	rna-XM_705590.2	XM_705590.2	-27	1197	25.0	19.0
388	rna-XM_712051.1	XM_712051.1	-23	812	36.0	19.0
389	rna-XM_712744.1	XM_712744.1	-16	424	34.0	19.0
390	rna-XM_712744.1	XM_712744.1	-11	419	21.0	19.0
391	rna-XM_712744.1	XM_712744.1	-10	418	28.0	19.0
392	rna-XM_712744.1	XM_712744.1	-9	417	45.0	19.0
393	rna-XM_712744.1	XM_712744.1	-5	413	41.0	19.0
394	rna-XM_712744.1	XM_712744.1	-4	412	20.0	19.0
395	rna-XM_712744.1	XM_712744.1	-1	409	21.0	19.0
396	rna-XM_712709.1	XM_712709.1	-29	689	98.0	19.0
397	rna-XM_712708.1	XM_712708.1	2121	-93	98.0	19.0
398	rna-XM_716679.2	XM_716679.2	-46	607	38.0	19.0
399	rna-XM_716679.2	XM_716679.2	-42	603	85.0	19.0
400	rna-XM_716679.2	XM_716679.2	-38	599	77.0	19.0
401	rna-XM_716679.2	XM_716679.2	-28	589	25.0	19.0
402	rna-XM_716619.1	XM_716619.1	-26	524	35.0	19.0
403	rna-XM_714842.1	XM_714842.1	-31	607	39.0	19.0
404	rna-XM_019475322.1	XM_019475322.1	-10	439	79.0	19.0
405	rna-XM_718047.1	XM_718047.1	-68	404	57.0	19.0
406	rna-XM_019475325.1	XM_019475325.1	-23	386	42.0	19.0
407	rna-XM_019475325.1	XM_019475325.1	-21	384	28.0	19.0
