	F0	F1	F2	FPI	F	F_perc	peak_pos	peak_scale	usage	genome_usage_abs	genome_usage_fraction	usage_normalized
LEU_CTC	10744	10365	8589	0.18102886695941314	0.0	36.177520371742204	-9	1.0663626209977661	29698	7360	0.0026225003402836717	0.010556594034916442
LEU_CTA	22679	21834	17677	0.19910266745092856	0.0	36.467277697379004	-18	1.2056087129062127	62190	16416	0.005849315976371842	0.009911232075225518
LYS_AAA	424623	417541	352609	0.14104305501450493	0.0	35.540056563045866	-12	1.0602298980507414	1194773	151295	0.05390912893793725	0.020660234948848288
LYS_AAG	184222	182099	150974	0.14560695087794767	0.0	35.6125614977914	-12	1.0495814832104744	517295	55013	0.019602121089677398	0.024600695413972543
PHE_TTT	137883	138394	114123	0.13532331383796858	1.0	35.44928278688524	-5	1.0836235674957007	390400	83075	0.02960111627297093	0.012294585488161506
PHE_TTC	81748	81092	70437	0.10966141328281655	0.0	35.04331760096366	-9	1.0432548808533542	233277	38801	0.013825493981432983	0.015729084116574445
PRO_CCT	75185	71643	58910	0.20388115672301227	0.0	36.5440511718788	-12	1.1380328522976657	205738	36654	0.013060479276189906	0.014684784250292272
PRO_CCC	18902	18184	14795	0.196991238942455	0.0	36.43337638056321	-12	1.122262194476775	51881	12531	0.004465020620121562	0.010831710411512816
PRO_CCA	180055	171831	148391	0.16936523492428138	0.0	35.99106095223246	-12	1.12505623281775	500277	67855	0.024177956601895183	0.019288706909588144
PRO_CCG	15687	14454	11890	0.2520950589726497	0.0	37.32245247555376	-18	1.125645438898451	42031	8842	0.003150563588150574	0.01243637028256041
SER_TCT	129874	128799	111394	0.11291853388961066	0.0	35.09472609014043	-9	1.026995395537213	370067	55521	0.01978313062403393	0.017438033667650055
SER_TCC	50604	50377	43933	0.10184067473166347	0.0	34.9200215300109	-9	1.089340763576002	144914	24366	0.008682043925455428	0.01555967553508582
SER_TCA	141503	137667	116319	0.15608366372532692	0.0	35.77925049748539	-9	1.0636311597633972	395489	76301	0.027187418269563106	0.013560590794901564
SER_TCG	34645	33344	28040	0.1747844962249662	0.0	36.077643211946395	-12	1.0326165391831432	96029	19653	0.007002717280923234	0.012783447266161537
SER_AGT	98873	99220	80312	0.14725299130582353	1.0	35.638727752734326	-8	1.0515722636565208	278405	49885	0.01777492248302323	0.014600962521200684
SER_AGC	26188	26355	21718	0.13787033405691868	1.0	35.489691762836486	-23	1.0401821286283437	74261	13905	0.004954601526038649	0.013972181933039524
SER_CTG	18900	18105	14781	0.20091269392599634	0.0	36.496350364963504	-18	1.1838095238095239	51786	11640	0.00414754129903559	0.011639486440634304
THR_ACT	176316	171794	148053	0.14078144804305096	0.0	35.53590251590707	-6	1.0892431770230722	496163	72713	0.025908949353674816	0.01785199447196348
THR_ACC	76205	74329	64936	0.13012483855260037	0.0	35.36687241843412	-6	1.0452070074142117	215470	32890	0.011719298395642659	0.01713946929027508
THR_ACA	96016	88719	74939	0.2306626135454	0.0	36.97559247364002	-6	1.050293701049825	259674	54753	0.019509478414613028	0.012407805586724652
THR_ACG	20633	18937	15873	0.24545178760195066	0.0	37.214797179084826	-15	1.0835070033441574	55443	11549	0.00411511636276306	0.012559627887201974
TRP_TGG	54112	53534	44359	0.144742863625492	0.0	35.598828985888616	-18	1.0900724423418096	152005	26601	0.009478414613027984	0.0149497641968056
TYR_TAT	124478	125449	102256	0.14610022325006597	1.0	35.62040189333386	-5	1.0417699622954348	352183	71691	0.025544792377075642	0.012852220925811687
TYR_TAC	64968	66444	57089	0.12265579639543224	1.0	35.24861937071952	-5	1.0699385949069893	188501	26798	0.009548609255288294	0.018402876335780957
VAL_GTT	197543	197685	170832	0.10202825063634902	1.0	34.922976362929724	-11	1.057227407238789	566060	73086	0.026041855960594083	0.02026295152630476
VAL_GTC	60097	60989	53856	0.09818205978521938	1.0	34.8624115421111	-11	1.0444834314384561	174942	22006	0.007841133490255772	0.020798279520322132
VAL_GTA	50012	47940	40572	0.17640123855316056	0.0	36.10349109179637	-18	1.0252139486523235	138524	26801	0.009549678209231343	0.013522234309069814
VAL_GTG	58330	56566	46274	0.1819084639801089	0.0	36.19159893280387	-18	1.042413852220127	161170	29271	0.010429783622342847	0.014405259236894612
TERM_TAA	4435	4086	3514	0.22293468597011593	0.0	36.85085168259244	-18	2.207891770011274	12035	3063	0.0010914019758544683	0.010279536426704356
TERM_TGA	912	910	676	0.2017129584607633	0.0	36.50920736589271	-18	2.5657894736842106	2498	907	0.00032318040878224054	0.00720542461804839
TERM_TAG	1429	1316	1135	0.22163543222897678	0.0	36.829896907216494	-18	1.9965010496850946	3880	1654	0.0005893499406017926	0.006137205314154871
MET_ATG	99436	95052	80772	0.17770815555767547	0.0	36.12439148441474	-15	1.0499215575847782	275260	49879	0.01777278457513713	0.014437759382430445
